GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
a1f4aee1-335a24ee-49a8dd6d-4a5b28d-5343b861,0.000976562,1054,14434,34512
8965865-4b0adbaa-162c6dd3-e208463e-7f970e16,0.000562629,18164,3000,28836
5005000b-2705350a-3a52457c-c4bb3be-6df6f554,0.000541923,2734,29262,18004
f73b35bd-5fbbeadf-685b7313-638f9f54-9f8bd0f5,0.000231743,10260,16227,23513
13c5396d-bf70abeb-29ac3a24-537a97f1-ce95e18f,0.000856337,6653,1141,42206
f368d576-582c9069-c746628a-c4af91a0-8d2868ae,0.000734082,7305,13348,29347
9b4e14d1-624e0d9d-65e1dee0-c914d75f-106ad39c,0.00030899,20170,12311,17519
d9678518-98c9dbd3-e6a6a719-4c0f0058-b8180749,0.00023593,12721,12102,25177
5a22ef34-83a268d6-f9d77f53-4b506e82-c4907f63,0.000915527,848,7849,41303
d425e97e-cd085e97-203d2dc9-4147364c-385771ec,0.000541923,18686,17248,14066
44644fda-b9564277-dfdf065-b20dfa24-c84bd29d,0.000381039,20507,9808,19685
af7a035c-923cb5ef-4b79a51-521a1b12-fca47676,0.000790357,7186,1664,41150
d1f4ed09-824ba682-7b3d388c-60459735-916ad53b,0.000424816,23959,8246,17795
47f9b14d-2987d544-1b7b3714-89e21f60-5745c76d,0.0142798,14802,6359,28839
1208a9c4-66448afb-87e7fe6d-6558dff2-2816d280,0.000541923,8251,21512,20237
c14dc4c-ffcca5ea-892f9c19-22bb296e-e6c40f35,0.00069953,9091,3174,37735
6c84fcfa-c0047c8d-320ce256-b7bfb855-229133ae,0.000411987,12725,19080,18195
2d029714-c6654a9c-c9852bbc-194e98fe-b7cddd47,0.000541923,7044,16517,26439
6d763cfd-220eae40-4e42dd69-7d312a81-60db8d3,0.000611735,9975,11144,28881
5a345b00-1bb0e8f6-d73e567f-2d946d3a-ee112cc8,0.000796262,2237,11772,35991
97c6d428-63676bc8-ecd753f3-4feced80-10ab960f,0.00030899,6059,18541,25400
b78fd647-82ed7dbb-20d1e8ad-973936e1-e3fcec24,0.000530842,13484,22200,14316
9efe8003-3d3445a3-8b3fe2ef-f44a9d5e-96ccd5e2,0.000549316,9833,19935,20232
1091ea87-e0cf6ba8-7c844477-8fc88f0-8aa00b60,0.000530842,18026,12741,19233
dfc90f36-68a413ad-29ad80fe-6ac519b7-6ec0f829,0.000685871,10478,14364,25158
d03916a4-2fce9a33-741a6db4-f62148c5-8c168704,0.000520365,12873,7186,29941
5767f2e7-8812fbe1-2f377fbd-ad954ea5-36ed79b,0.000859873,5601,2125,42274
ff670fe0-5b4041d6-701168f9-458cc902-7649ee94,0.000482253,13661,11941,24398
fcba6298-7dc29484-a7da0efb-c065ae9e-71ba61ab,0.000464486,14009,4697,31294
9bb3bdfd-c552895b-2a13dbe0-df88d02b-2dee72ac,0.000685871,6191,13551,30258
2bdad377-83a5eaa3-625bcd7f-638dff4a-cdddcff8,0.000685871,6823,10556,32621
c787bce0-eda8518f-8c886c60-e99d0191-fb9d5579,0.000541923,3535,20507,25958
9fb33690-505ac4c9-1694b6c2-9d0b88cc-975e2f3f,0.000353894,8317,13543,28140
ea151120-c9fdce48-5352e88d-85dc13c7-b038071,0.000452623,11833,8416,29751
589e392a-4ba568a2-21a2252e-b2909ab0-1f52403f,0.000231743,11199,22425,16376
3f88c7f6-1317bf99-aeb20db1-38c257d5-5517c919,0.000530842,18644,13830,17526
a6ade362-8aeb080b-18b2dde1-a7e3b54d-787a0bf6,0.00036,18035,6558,25407
faf1f158-eca44f07-835c5344-d9357f26-cd88e945,0.000381039,17421,10616,21963
ba45a3ec-c17dbcc8-851698fa-652e8ef5-cf9d3678,0.000541923,5381,20054,24565
c8f96b2c-6442fd9d-4029b5-10c17a21-634cf09e,0.000611735,13460,8988,27552
1cc7b22f-270be6e8-239bc7a4-bbf714ec-28e1a6ff,0.000917751,1661,6273,42066
aeb0569f-39807741-e5823b4c-19de414-64cd8dce,0.000353894,21103,15504,13393
53f47748-7f26e4e7-c05305c5-59ba7373-ac9eb556,0.000411987,9110,12270,28620
1d70cfab-d6153028-a505e895-a2941f35-4a309117,0.000220225,24419,8968,16613
8c867380-c619a685-e10ee44b-ab72da92-d294a7f1,0.000541923,11749,17646,20605
923b7147-c4b4dbfc-cad29e6-6819caee-611a9898,0.000541923,8218,27076,14706
8146da9a-e5c21c39-a805cb79-625c615f-a7a78143,0.000541923,5095,20743,24162
a8d9a224-624b379a-cbb94233-76f5a03e-d05c69d5,0.00063504,11448,5759,32793
5d4333b3-371906bd-d27bf946-a75a6654-29514188,0.0108,1131,6165,42704
613a9351-88ca15a6-85c5c9ac-31f900d5-997e45c6,0.00462963,3095,17973,28932
97b1b506-70aabc2d-6e0148ce-e5f86dbe-f698d46,0.000353894,19213,12549,18238
5a02f56e-c1d23c47-5355b076-cf7e8d2-813e8c23,0.000541923,12458,14362,23180
9637b682-2edc333e-de34e860-b58a13c4-2ce60eeb,0.000509779,10338,9256,30406
bacee7fe-233efa75-e4d5783c-a1171e8e-b0fd49ec,0.000804663,5696,8376,35928
885e47ed-9c9d7bdb-332c7ec8-6dc6391-d4c51efe,0.000734082,9301,10308,30391
df33ee89-dc1a6eea-504ea5d0-dbb0b155-fdcd7e17,0.000514984,18685,8666,22649
2319aa5f-35c2cd90-2a6774d8-595866fd-e4e13d41,0.000915527,1731,7454,40815
9b31a2ad-3fc148e9-c9f069dc-e0a602b8-df26fc04,0.000533434,13079,4489,32432
f6da2557-1af81bd5-4501820c-8ca0fe2c-5ee524df,0.000428669,12181,13092,24727
cb8afbac-a3adbaf9-d87c6782-2df808-1e3c08bd,0.000220225,23802,8485,17713
bb8541c3-68aaf59c-f11f5073-61a47dbd-d39cbbcb,0.00072338,16283,4319,29398
c0a273a2-71ccb00e-e312fb88-ff876a9a-f5179f7d,0.000157286,17515,14627,17858
65fe217-c25d44f5-c2d76552-156d47f8-42b92786,0.000482253,14633,11992,23375
8c9470fc-3fc0b07f-6fe58870-b92218c-c42e792c,0.000737034,12818,2270,34912
dccfeb47-5381df90-5cc25e8-64e4a5ff-c492e80c,0.000880898,1277,10220,38503
3e990556-48ce86d5-3f9c33db-578fa30-5e72044a,0.000428669,16931,12730,20339
f76515ce-15b984df-7f964919-e6285892-e858deed,0.000367041,19997,11045,18958
b287f24b-924576a-6bb70ae3-2c7f3799-f618d22,0.000411987,9087,19676,21237
8a18c306-b70c8d5b-3065ea27-21c25e82-7f29d38b,0.000353894,16805,15338,17857
5be3c887-e55dc402-cd362b13-4990ccdf-b2dc674d,0.000440449,13406,10874,25720
d1654546-94f2a5e4-9159eb3d-607dd2dc-a2977d34,0.000914495,3275,3352,43373
6e9da99e-833af071-a790cf4a-dd479ddd-7519d2ff,0.000754371,7540,8161,34299
b3dfe902-c70da502-8aa28d4b-1943d8ad-aeed8256,0.000183521,16018,7850,26132
69a9025d-2c74c2e6-ad25cc8e-1f75b6b-42b2cf19,0.000411987,22690,11437,15873
a0f62035-72ac0053-44a0d428-ab2091a3-752f9ee,0.000183521,15888,9140,24972
bcd9bd37-4965cf68-f43a58b4-371ed996-dd27d7ed,0.000452623,14579,9287,26134
308b5202-8136d30b-9cf99cf6-c69a2640-e0475c2b,0.000353894,17913,15370,16717
f897d61e-e2112504-15c1367c-3c9aec93-969a5952,0.000300407,19086,8430,22484
cb22e86f-8f2891f6-fa34a62-c9993a8c-adbcf017,0.0006,14443,4583,30974
d819c71e-20926bb9-1a02a76a-e5418678-5e528633,0.000411987,18212,13860,17928
1a40bc9a-2c24cb70-2d44b7e7-58ce2d46-5bc5d890,0.00023815,21099,7389,21512
613edb46-7f1775da-6c765aad-5f0e3e7e-9ceb9d9e,0.00072576,19844,4694,25462
7542b517-c4f0d484-2a25d0b5-b744fd27-53572983,0.000804663,8179,8796,33025
87d7bd2c-eeb3de43-334b207d-6ad36c5e-3d39a343,0.00030899,14542,16558,18900
9976ddbc-c93ec307-f81ac61a-83e54576-19d33492,0.000338702,17684,6576,25740
ce585cdf-801c58f9-9bf60a3b-faaf4e22-368fd11c,0.000568744,10345,3214,36441
e2d4c3fa-21997454-815cbf1c-5f4c7421-d4a1b62d,0.00128174,4466,1685,43849
dff9eafb-7fdae90-99c1f97e-14119525-d6a39cb6,0.000305868,9658,9066,31276
7b7aaffb-756115ba-84900eae-9ab2da3f-6ccbccd9,0.000609663,13459,14559,21982
b42a14d1-e0f409fb-987c5dc5-c34f24d3-49674280,0.000514984,6731,8988,34281
271d5edc-642e3079-4715a439-c0465cf0-63c2f2a0,0.000603497,9318,9010,31672
a1e648a5-c701cf66-4084ba7f-ff2c8acd-ed537cc4,0.000609663,12677,12328,24995
b4ed9493-68f9fb3-8b880b16-ce843559-4a759f4e,0.000482253,17161,9508,23331
bdb5e67c-e8b96a73-c3787bbf-95063117-1b355a3e,0.000530842,7644,17310,25046
28ac16fc-b9539ac2-e122426c-972c0c83-611bcc79,0.000520365,15348,7915,26737
4bd8f0dd-eb31bdfb-c0263d84-9d6dbf4d-324fdeaa,0.000796262,3744,13475,32781
7a0fb2e5-8711333b-65a0ef1f-6f541281-dc4b50af,0.000449698,22627,6323,21050
4556ad3a-aaff7042-a6498c3e-4c10693-4f01fb7a,0.00113778,6062,5435,38503
28a5e13b-74011eac-1e9de59f-9c40a386-5ecd76e,0.000452623,19203,9143,21654
aad4883e-3f71a024-b50378cd-6dc4220-63c987d0,0.00030899,11268,13715,25017
34abeef-706c1a24-4d05bcec-51f1ee0-1830e6de,0.000411987,22431,14661,12908
6e7da29-a5c45fce-5995bd21-383ca369-f6950d86,0.000796262,9829,13617,26554
17fc5b62-71f616-3580c7ae-d042986c-cf9d6721,0.000880898,2811,8983,38206
77056abc-8575d4d3-d4a072a4-41ca3cdd-76ba8b44,0.000428669,15609,11331,23060
9763c069-785cd700-910faa2-db1cf9b4-e9d21b49,0.000669041,8821,6452,34727
b0c66b9c-5b5d28e6-3fcbdc6-d1f397c3-b3ff1259,0.000734082,11532,7811,30657
7148e95a-d472eac7-aad74a52-f0e1d879-7de14925,0.000685871,9601,8305,32094
3d054c6d-b661d7-c665c99f-a1d114f3-e6ca186b,0.000874412,3570,3652,42778
4dba8242-621bbfd9-44e21a9-3318613-4a0ff1aa,0.000816118,3797,4079,42124
1ffa4504-98b5b9ef-61fd28ec-bbe5dddb-aae1b7e4,0.000773886,5210,2386,42404
7e5a12e9-99415ecd-88951cdb-c46a382-e86e81dc,9.64506e-05,31287,5247,13466
fc9cb825-616ce2b9-10c85e0c-61597040-6539158b,0.0065918,2989,14712,32299
2068b841-32ab4d91-f82003f7-2719ed26-1dd6c157,0.000549316,14027,10765,25208
3bbe677-2ab362ad-9d665958-eada2692-46166e76,0.00030899,12759,16861,20380
41772c6e-3682ed9b-de7964d9-13ff501a-e3f439bd,0.000353894,15217,16006,18777
b54cf065-6316b3d5-31f54215-ee23ce59-5d47ba30,0.000611735,6683,11363,31954
b27f2513-9a4956a2-6ba6cf9-39e8cccc-5e27f38c,0.000541923,8242,18972,22786
d45385ff-dab4f959-74e5c09d-913e0205-3f7ac186,0.000549316,10365,14366,25269
ce3b10c6-9d3f183d-2b6e2641-2a0cf856-39d0102a,0.000603497,10243,5703,34054
5be1510e-397015ba-7c2887f-265de5a8-ace04c60,0.000541923,7376,16189,26435
c1cbb799-d95dc9d-8fcce9ea-81c7aba2-839eb5eb,0.00030899,23908,16485,9607
63b935d-fe1ebbae-2ebbce26-997e3e76-795400fe,0.00025489,20620,10381,18999
c0b3fce9-26a0a354-7427923f-a80fa657-a9441af2,0.000976562,801,12579,36620
575f6b23-59e403c6-7a8d7a68-c2290c5b-c3a10508,0.00072576,6799,5492,37709
6d6a3a58-4719a7eb-706e6127-6dd9dd4a-8230642f,0.000578183,13851,6780,29369
410f45a8-d9444f33-2e9d3dd8-61e0899b-d8b7fa15,0.00063504,11326,3670,35004
9308625a-33a9c2ba-568dffd4-4b33208e-a430e7b,0.00123596,7940,2251,39809
c9aa7cd8-18e0a228-d2e7b4be-c3c66d06-48b8a7d1,0.000482253,17039,11098,21863
5902263f-d0dd26a8-7c498dac-59050672-dec6e539,0.000353894,20721,12710,16569
db383d43-3e18c6ca-15063bc3-8186b384-4f2ebb9f,0.000611735,6696,9290,34014
265c81bd-2711c4ca-dc426dbd-a88b5940-d955bee2,0.000353894,22807,14893,12300
de948ec2-5c12c530-2b3f01a6-acb8ae0f-d089bfce,0.000611735,18339,11309,20352
afbcbbab-b5a332d2-a1633d76-edd5358c-b4b56d83,0.000411987,11531,10148,28321
54acb81d-983e8849-43ce60ad-7d42db7-ce3b97e1,0.000603497,11321,9888,28791
898cc761-b3a81101-6e29b975-33aa6655-1940286b,0.000816118,4468,3607,41925
7a8a731e-6beef907-819be0f-42e08bbe-b6340e92,0.000541923,5950,19443,24607
8cb76e6b-63886f25-524e97f-383bb5b1-fb535d4d,0.000685871,5692,12452,31856
849dfc3a-8c92af6d-70f01529-76710b94-1e56f5,0.000541923,12698,20641,16661
40bcc78e-793119f4-eb38d0cf-1ddfa5c9-6960412d,0.000734082,4597,9410,35993
908543d2-f7fc8570-65578a35-2d63d836-31a28870,0.00114312,10370,6986,32644
1eb18a0b-44dace14-acdfa520-ceb1e05e-51333421,0.000734082,9414,12542,28044
30b73d46-c2200746-ef5a56f2-12140ab0-39762449,0.000611735,7741,11785,30474
b199c12e-7ab368a4-b50d86c0-2eda2651-b8e9a09f,0.000734082,11750,8950,29300
b724af1a-569e1f79-786c73fe-604183f4-5090ccd2,0.000541923,14504,21304,14192
7f2100b0-90b51e32-343d7a32-3047dc36-e56a6235,0.000353894,16556,11947,21497
8687bc0c-50f6352d-79162483-e9752956-99784b67,0.000541923,5620,25612,18768
1ce5034b-9d22e16c-836b4e8c-39f99fda-fbcc28da,0.000428669,5907,14911,29182
152ed491-9ae90cd5-5e3098f3-87e6937b-2a59d9ce,0.000685871,6176,11227,32597
85026516-c4085c6-a8a0a64a-f5ea80ee-f3c41d2b,0.000685871,4401,13206,32393
4ee285b6-9c1956ab-af48f56b-45000a77-421c488f,0.000411987,14236,19194,16570
12abed50-c1a816a3-fbd47d5a-9960c522-1d5637e4,0.000541923,8886,13094,28020
8ee908cd-e4c95d12-4147e5c-2caf5f98-9c467db,0.000338702,25946,12866,11188
e4ee2b13-63e87aab-1691e579-7f3eb2cd-60c8f969,0.00030899,16567,18211,15222
c2c2a4e1-7217afb8-1f520661-e3b8488e-74fcdc2a,0.000520365,11595,7020,31385
759eeca0-8844fca5-e8075bcd-46bff5e9-3803b928,0.000530842,13598,18779,17623
47fbf8f5-9f23764-a3497663-480c2ede-402cf312,0.00023593,23911,13078,13011
b1c0fe7e-886e5286-6ccc050-fd6f47b2-dc941b81,0.000541923,3741,17842,28417
f677b56c-990e949f-189c3c4e-6624233d-e953c71b,0.000804663,4353,6147,39500
4a9786ab-eefb44ba-4adcbf04-2d9ec9a6-35551971,0.00035204,18187,7109,24704
e9b07255-4397fd43-4d4cdb8b-117dd9ba-910bfd96,0.000880898,2128,12197,35675
aa792ad3-b83f5032-ef0c0612-50f05d59-58c8b76e,0.000549316,8263,18826,22911
52863bb7-1e70b1c6-f61931fd-34093049-aa643129,0.000701937,5646,2508,41846
6a8ac7e6-e373e492-f264eb05-fafa18b-8c88cbcb,0.000549316,5520,18170,26310
ffa7649e-1cfc8104-c79205f3-8ee46093-a2bfdd26,0.000411987,7193,17859,24948
24f97bcd-af4abcab-bf526003-502928ec-abb40935,0.00113778,2206,7625,40169
b45088d6-a6083920-4a687e46-6e8f2e1e-cc5d4bc7,0.000411987,14439,16667,18894
6ed67244-16fe8e6b-7b11b571-60919b6d-fc6419d0,0.000976562,3191,11802,35007
b8cd9015-dc759cfa-13ad37df-b31eae72-f6481c1d,0.000771605,1685,14508,33807
2daa1484-9cccd581-bb3f6217-f5bd2a6c-4b5a56c3,0.000771605,4576,12124,33300
1cc3aeb4-57c5f1c6-97282e48-86cb3451-85f9af88,0.000756,6957,5760,37283
f16cf9eb-c691c1a7-7e622dac-f342b276-3b0b45d7,0.000549316,6638,16944,26418
f9213349-dabac2f5-7d0b7a85-5955e4f2-d045da6d,0.000685871,16542,7848,25610
b72671dc-92524529-86d089f5-5902f54d-661c037f,0.00113778,9458,9218,31324
6f49b954-b94db363-28d13357-b88cdd0a-2e53226c,0.000549316,8808,11487,29705
19f74fe-24b2073f-bd075fae-33622fcd-51c994b3,0.00423377,8722,4495,36783
324de1d7-870011a-e84b2a6c-c098187f-78f4c113,0.000541923,3476,23835,22689
7a4fd56-12d93084-1469f6b7-4f64b3a7-e7a3146b,0.000976562,2045,8142,39813
307cf19a-a5e5cd03-1293f342-13f17d80-7a075071,0.000549316,8741,18336,22923
6b929348-a45b2e54-c41a1d74-41566e29-26e17763,0.000734082,14002,9691,26307
c7cf877-70dea311-8667965-bf0906a7-4d74f5e7,0.0625,189,8510,41301
4c7638f7-d41b0601-66f296c-881b443b-b4a04291,0.000364255,7254,7227,35519
63ba878b-2db13ec5-a70a8b79-59d5514d-d0de8082,0.000611735,16566,9575,23859
c7fe7bc9-87c11629-4dcf251d-49a542b7-e2f4dd2d,0.00292969,1063,9820,39117
947a4eaa-a13048fd-8c484f2a-64bbfd33-ec004da4,0.000541923,9540,23483,16977
15315e90-fedba8d5-d9654e57-4ebfeef-2d7d9a2a,0.000729333,8695,2820,38485
495d9b73-b4457419-fb715938-382d865d-39752e0e,0.000796262,5428,14774,29798
6764e280-f7c8e681-cb51b1ac-56ef2c6e-413689c2,0.000796262,5373,11871,32756
c9629dc1-a0fe8fe-3899a4d6-80bd49d5-a415dcb5,0.000541923,10946,25338,13716
ab5475bf-fb72dbf9-d41be52c-1f95c7cd-fc27efc1,0.00347614,12131,3274,34595
ee0c893a-b97a28a-1a0b3426-a5cde41e-279ef417,0.00023593,7584,18052,24364
343f930d-8788c9a0-d8efa9ee-a7c6abe7-a578fe14,0.00076171,9355,4496,36149
43a30965-d166ece1-f949ebbf-fa5446e0-aca50cf8,0.000353894,9440,12260,28300
65aca2f8-3175d93b-550e5622-44161086-3320a03c,0.000541923,5173,26979,17848
91ce1a23-6ee60622-8bc5438f-3f145d13-9760f12f,0.00254026,7041,2098,40861
795a773-e6230691-16e120b-ea1decb-ada9a30d,0.000874412,3984,4083,41933
efdab78a-a7c9bb55-5cd9038f-e418c825-a5faa97,0.000685871,5462,13754,30784
7f241c9a-634b6072-e4a25fe1-2bf7e995-a578eb9f,0.000353894,15304,16302,18394
f43a85c9-f1309502-ea14819a-e578d742-24b5b0f2,0.000796262,2866,11651,35483
a29b1da6-62fbc28f-bf5b57f6-b739fc89-ddd83a56,0.000611735,7193,6979,35828
117c4bbf-46a1c01d-c0aa4408-59d85a1c-1302e4f2,0.000729333,6394,3164,40442
c364e0ff-d08384bc-2e38657a-40f0b496-2c437d44,0.000868056,3966,13916,32118
73249479-335f8224-47a5e30a-9e8d14a5-acd86062,0.000424816,7745,11528,30727
de1de905-934660c0-d7ec9cf1-db10c497-3ed3d07a,0.000825976,2890,6659,40451
8c9b60b-fc409a71-a992787d-b66d1173-a4db8f54,0.00292969,570,8996,40434
82b55b32-350f56ca-249d8e0d-809b2bdd-18ecfc0d,0.00030899,17115,16859,16026
e26dc3c0-bcb462f-2007fc36-ec03814d-c48b6d58,0.00585938,3223,15323,31454
b1389868-6041dcef-f250f1bf-f4803ff8-c13b2038,0.000183521,20476,10959,18565
29ad34c1-c3e35a1b-ad6b93cd-ed1d3404-ef667bce,0.000734082,3632,9221,37147
338ec2e1-18c9d9db-f0e6fde6-b18a18ac-4c90a956,0.000796262,2018,17214,30768
c0c0cf0b-474851dc-3d9d98e-51f14f2-18221d51,0.00023815,28524,11480,9996
43b2d1f-41ce11fe-e186c157-562ac359-c2ef7d29,0.00064373,17877,8753,23370
7a1134fc-c0d5f5b4-498ff36d-61830def-460acaef,0.000549316,15162,16691,18147
bd71755a-dc93733a-ced7036d-c9f1cc22-d2ea7ac,0.000754371,12425,7127,30448
44a774f5-f019bdc1-a73a6278-a49bccb6-db99719f,0.000685871,12043,7631,30326
45e2594b-6075148d-88072350-1700fcb6-45792cc3,0.000530842,12225,16291,21484
a7ec3efe-162a6a1c-d82f8a8d-a9a685b1-340b91f,0.000825976,3512,7994,38494
61e67c98-57a4e451-e5ae7d45-beb623b1-19500980,0.000609663,6452,9586,33962
343760b5-cdf4ea7d-26708d7f-5e342aef-1bd752f8,0.00121933,8153,3326,38521
de8e7f39-e54cc7be-34a9a97c-5457af3a-d5ab3ad3,0.000732422,4243,13718,32039
d5929d69-8e151739-e45441b3-72a02cee-c908b249,0.000411987,23481,20288,6231
ea96bc34-c5accd2c-96774a8b-c9393d77-ba1c695b,0.000428669,22298,11159,16543
34bc5237-df680964-bbf582e-cc9e7ba9-817dae27,0.000707223,7935,5777,36288
3bb03073-6da44b1e-6cea651e-b72da4b9-c5051f73,0.000353894,15640,16957,17403
7111a3d2-749874cf-6dd2dfd8-12115bdc-4617b269,0.000771605,10395,11785,27820
98659598-7ce03ad3-4e100759-8897c4eb-31f6f066,0.000541923,8328,17146,24526
cae8c12e-85fbd7c8-9b75de23-8d5fd095-4831f97f,0.000549316,9836,8897,31267
dc0a7cce-e1b9b77e-9d57f6f9-40276b5-81314edc,0.000128601,37242,5134,7624
e295df53-7ce7095b-e5229a4e-469f97ba-45013f6d,0.000381039,19461,15172,15367
f77b6f01-292397bc-d3fc89f2-2d70254e-317fd7a3,0.000743378,3087,5739,41174
7729d6fd-de9341f5-5546b58a-ee442efd-12a8e3f0,0.000530842,14280,5620,30100
364a3332-1969ddc8-f1775d98-8c496e96-2d7e3401,0.000522316,9276,3939,36785
27ce5687-ccc0d9e7-89360747-33939307-57cd0221,0.000367041,15910,11038,23052
13407405-7b970c85-b85ed9ea-cb8fe85b-660995d6,0.00025489,13369,10977,25654
f883fd3a-ed4eb70-305714c9-4e4c05e9-48494bc1,0.000774227,9173,1709,39118
ef891c39-a2999459-aef81ab3-2767dfda-9c089a79,6e-05,29396,5095,15509
80b2261a-73436f02-eb29dcf0-4471e1a6-84b39a23,0.000301408,18389,10002,21609
13af9924-aa2daba6-c0abcf23-3bfe4093-a20c2123,0.000231743,23996,12876,13128
a3dbd3a3-b7b4cc33-f7b79f1-ac0dd214-eb8345de,0.00030899,11415,17692,20893
5a07baaa-17b18633-45d14b0f-dfc0d965-22a149ba,0.000685871,9591,11336,29073
ebc9ca1e-ba3118f7-d5cc7cff-1b4c0f49-40c968fa,0.000685871,9879,10563,29558
b89b9c6f-4a400d82-d082053a-a85c906d-a8e0abb3,0.000338702,9488,14816,25696
8e59376b-bba61bcf-18f97e3f-bb7943ff-852d9ea3,0.000858307,2418,8462,39120
ba899f22-462218d8-aeaa7fc-4e2f8e4e-6a9b6f93,0.000771605,4585,11983,33432
41c5dd9e-c80fb505-dda3067a-a6b0385c-6df3637a,0.000771605,3912,15351,30737
9beb6d8-580dadb5-414d1a13-178e63c8-9b0a9997,0.0003671,20191,6422,23387
87ae0a88-a6955017-adcc0620-fa71c6a4-5ee46b65,0.000183521,16668,10183,23149
8c2a6609-6f068bd3-e609b36c-e9d0279e-6b5285fc,0.000669041,8744,6441,34815
cda41b8d-b7436522-ef778935-11017be7-bc1e40e6,0.000411987,3079,19486,27435
96029aa0-ccb98d73-4a1831f4-ea0b75a0-2fdb195b,0.000530842,10424,12742,26834
5c0bdb0b-fd0aa2f2-a752528c-dd446a8c-7a585425,0.00030899,12280,16045,21675
b01268eb-3fd84ec3-118abf04-1a7e5298-14482b9f,0.000734082,14388,6076,29536
939b6b6a-928b4af1-bfa3ed18-25945d1b-2c03669f,0.000514984,21517,7582,20901
49036428-c7f78103-7c9fadee-6be2fdfd-d833b1d4,0.000602136,12166,6524,31310
c7e98b33-5af12033-60bb08a7-1d19042f-24ad73de,0.000686646,12052,10279,27669
bc8d53c4-2b413696-987ffc9f-6da6f9ad-e4649d34,0.000611735,15606,10334,24060
be9380af-80434804-4b60703-9e7233d0-1e028b7,0.000549316,8970,7379,33651
f9fe42ab-aac04335-3f861941-d8696549-2e86fb10,0.000603497,9715,6513,33772
a41a7346-e49bd1a6-6d63c1bf-d4820bd-993d5f00,0.000530842,19873,12943,17184
f3eb7ab3-ab052eac-878397f7-7395f0b8-2e35e470,0.000686646,13022,8278,28700
5cf7efb1-35d97e72-51a1a9e8-c12d87d6-36aaf14b,0.000872494,4696,3216,42088
5d94d620-c872e62d-890c73ec-37e3d255-5e9a8be0,0.000976562,2904,17634,29462
57b0485d-3847d0a7-b29dbf06-94da30a4-9b0bb98e,0.000874412,3874,4360,41766
8b42cb6b-9b32cf8c-b92a80c9-4b42a05a-fe2fe6ba,0.000615375,8426,3176,38398
891cb3a6-62bf96f-6ae2704-4a22a985-a089269f,0.000367041,22704,10559,16737
eea9bd1a-8dcc70bd-2a13b58-ea629500-c7a3910d,0.00030899,24057,13280,12663
adca7293-ab2053a1-25379487-832d9f1a-b8c89e0b,0.000411987,14271,17674,18055
9ad3d245-90b3c2f7-a16394a0-b5a119e4-4e203f72,0.00585938,3100,3648,43252
7b248a2b-53608ede-d3d2e0fc-a62b8dc2-b85ce948,0.000541923,6776,23839,19385
90c8fb72-57a4d9e-ebbf4b99-f4dd634-1b5b0b8,0.000541923,9444,12457,28099
e95b77b-6f5d00a5-35f12f01-e1be9ff9-35ad6a08,0.00576,5140,9146,35714
11a6f91d-5d1ac57e-22334b81-a1542cb3-8c441ec0,0.000353894,12826,12681,24493
f8cf9e9c-e290a479-b88519f8-b4aa3d77-7397ea53,0.000732422,3838,13310,32852
8677de27-a98a5565-b1055195-d4083ad5-6dc9bf82,0.000353894,27575,15178,7247
94d8ce9a-45b3062b-666beb18-1c851584-ecf937aa,0.000541923,11371,14220,24409
f0b536ac-242c1230-d4082e07-69491b9a-17d0c315,0.000367041,16757,9909,23334
b04d3c0-2932e8ce-598dbb37-273ef2dd-3837e304,0.0036169,3349,6757,39894
9b73f45e-8172c1e-8ffca84c-7cfd813b-d4754fec,0.000611735,15696,10398,23906
5965c6ec-c74504e5-2e4ecc4a-1ced0c3d-507b4ac8,0.00076171,8472,4389,37139
8ab00b3d-b32dcd29-28014adf-3d41ac6e-f5711354,0.000301408,30878,8719,10403
598e3362-47102af7-45c68edf-4625efd0-bc81b816,0.000549316,8888,15374,25738
2b947b6f-453e6410-102256e-a4ef98-49b877e1,0.000685871,12326,13690,23984
84346d8-83d2748c-12a2295d-a59a69fc-fff1e957,0.00023593,10901,14116,24983
8ca73f81-66c889ad-54bcfe24-e5c4228-df47171c,4.97664e-05,34159,2200,13641
ecce3d34-dd102459-5105792b-65414656-6689fea3,0.000743378,9275,6797,33928
4c36c74-7244a345-732b51ff-fddb308a-d30955fe,0.000549316,10189,11575,28236
6706d8e2-c683a5b5-fb59fd8e-87e3b786-32499d5b,0.000743378,12400,5407,32193
9c1e78e6-6db96e6-6ff10445-6429a0e7-1f02935b,0.00030899,12876,18795,18329
d60cb90a-d8832cc1-1b4c612f-1b10a99a-59782e47,0.000530842,15304,11119,23577
fb74af41-13d560d0-b61523b2-22da42-46c14784,0.000737034,6230,2214,41556
aefc2e0-8d9b99f6-5e81ea60-8986eabe-9dc3a1f1,0.000804663,6135,8226,35639
e32a0f16-3d00d27d-90450b35-3289f5a3-2f8f722c,0.000732422,18390,14430,17180
f2d9a1ea-3662be78-2152e13f-dd0f2ab2-a15b2635,0.000864,7350,5084,37566
51f6622a-35ddbb99-8b789c2d-11bd1203-c5b7d49d,0.00025489,13730,9856,26414
47739736-11037564-6520978c-a8481cd4-5433a87b,0.000353894,10339,14650,25011
1dbb128-c3172a1c-b18e4646-50a46ac9-ddf87d85,0.00064373,10157,7497,32346
