GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
33694259-de956f70-a46e4f8c-56872f01-af1057cd,0.000411987,14222,12704,23074
60fe0a6a-98decb56-fa91a1c0-89e2e047-f6c1f3ce,0.000353894,15272,8236,26492
4b5adb6a-21d25b53-18f92c5a-a4d06256-b57613ed,0.00023815,23904,8845,17251
a8e8b47a-20842f0c-61215fba-5985fced-1d14cd83,0.000530842,19856,13549,16595
1851153f-6260a9fa-e009368d-f0e31fa9-bc9b68e,0.000734082,12019,6906,31075
bad6c2db-ee47bf42-5ef7661a-5180ede5-6a2ac140,0.00023593,16305,9253,24442
e41babaa-1b63ab63-e9f31ae4-bec4a513-64ac5247,0.00030899,16726,13386,19888
cc64bd7c-be27acd7-ac05ffd9-1067d466-b128619c,0.000353894,19865,10397,19738
f54a977f-f3f52d7d-d3973c8-c783dee8-2a1ef733,0.00108385,7156,2655,40189
3d552678-aa821a11-f892c91-7ae55f6-2050071d,0.000549316,7676,10411,31913
c7296f2a-6046391b-92d63e28-6d152b9b-571d876e,0.000642426,9890,3811,36299
3c292555-fcbc59b3-2d205d5-bb5549bf-2b530865,0.000428669,8901,7501,33598
f01211a1-f25ce51-590e0c20-58c6a7f5-f398d067,0.000338702,10318,7941,31741
fca9db99-d4c451b4-694bd576-8919b1e8-db9c42f6,0.000652894,7299,2223,40478
7ee88c6e-7943ddf8-ce377436-fa9b43e6-561e1bf7,0.000796262,4666,10586,34748
1fde0e0b-23f0fe73-bfb5aae3-4d930092-eaaabd2,0.000406426,11536,2495,35969
a86acb9a-cc0edde5-be369e2b-fa15c3c1-5c7c41bc,0.000367041,28264,6257,15479
e13cd669-a48c96ef-538c52c6-8477542c-91513a12,0.00076171,7137,2030,40833
7d571560-b411ff7d-61dcc0be-346c8ee3-dd673a3e,0.000482798,15516,3807,30677
30865bed-9c633e70-91e4f2fa-5a02045c-be23cfb9,0.000549316,16192,9519,24289
d6bc57fa-9eb5e93d-4eb8a7d3-6bba91-b61a70ee,0.00023815,19792,8899,21309
b58de1e-53e96504-c91a900f-349b0bde-274f84aa,0.00167341,2443,2013,45544
cca9a7b0-6ef0c95e-97e59114-9bb98699-f20b6ecc,0.000522351,18878,297,30825
d94dbce2-79d9664b-25edddc5-7ee0b22a-a32ddefc,0.00128,6183,3295,40522
3359f3d-4a90bbb3-5b99c7e8-f844fb2e-7f19543e,0.000549316,10433,14848,24719
768ece14-3f4d7315-ab0167ca-e3167b0a-befb8230,0.000231743,12507,9974,27519
4ac33a66-74813cc1-c8459895-9dba65fe-7bc5cb3c,0.000796262,6761,9866,33373
5296fd3b-6bc3ffb2-84cff899-1790a877-3056bfb7,0.00128746,6248,1369,42383
4190370e-9f03c665-99480059-c239ee4b-99f548b9,0.000381039,22446,7915,19639
bef32cec-e054ff73-51fb78e9-5fde0619-2f77f5a5,0.000541923,6577,10678,32745
2ac7f500-71230e2c-a21c32f6-28b985b8-d5fab821,0.000578183,14107,2960,32933
559679fe-eb3a8363-c776e52f-6788b301-ca2c6095,0.000381039,15972,8790,25238
77e8238a-be81c9d-8295ee43-b6cb224e-49568f16,0.00035204,11879,3359,34762
489f7d95-44ecbce3-b6909b1e-83b0e726-8d26215d,0.000541923,14495,9467,26038
9b35f0bc-c7dc3609-3694663c-18ac09ce-41801ad,0.00162,5757,3751,40492
e56125bc-e6071f47-76dea3d0-21368662-2fa2b179,0.000771605,6258,7735,36007
27644328-baf202bc-6ab35dc9-a8639ed2-6e9a8dad,0.000749496,7428,1821,40751
822862e9-10e51dd2-3dc457fc-1256571e-1097aaa9,0.000858307,4372,5994,39634
c30de2df-1ff116f4-5646cf5a-32c523c5-f7b80178,0.000549316,13314,13063,23623
2d4f014-89a84e6e-13efa284-c49b8c75-f10a3bf,0.00390625,2717,15891,31392
121312c2-399b57f4-119fd383-3d43a15b-607d2393,0.00324,814,4044,45142
733050d8-64c26f8a-971f4b32-93d7ac06-fcb52cc9,0.000381039,12006,7250,30744
3d46612e-d35c2ce2-75d0c446-d6723089-ce9ec89b,0.000509779,12734,6308,30958
afa0828d-71c0082b-91e47a4c-5aec6edf-c339c2b,0.00069953,8035,1700,40265
3e2232b8-12d650b2-53cc12f2-83f5f65c-5fa391a1,0.000530842,14342,8835,26823
b129f50c-51e9bf90-1988fedc-12dc9496-81beec1,0.000530842,11689,7952,30359
e0c68867-9e0b8c71-23ef83a0-ff25f716-7f25ea71,0.000305868,14084,5787,30129
18e83e84-aeac2577-848a18b5-99256e86-a96f8b0f,0.000530842,7339,14550,28111
ecd0d0b7-75a83e96-f8788d61-8239412f-f8a582a0,0.000338702,20977,7778,21245
4abb77dc-20ae2c1d-fe89c308-196fdee5-f47287eb,0.00202272,5017,1843,43140
c2875372-3ca5beae-93c8e26d-83363132-f34b0faa,0.000771605,9392,7123,33485
c80695c-a2d84321-ad2ed15b-83b0879d-1ab21916,0.000381039,19904,6957,23139
edfcd797-5d555daf-19ad4499-abe72f6e-11ec41bf,0.000771605,6413,8851,34736
6725efad-4c7b4b03-419dd645-9b47e126-1691eff0,0.000541923,10139,14871,24990
fd6d5b55-826df555-e00ef898-df6b0616-80c80a92,0.000187331,9589,3632,36779
be1353e3-5a406f33-1972b467-c3f16177-be42c77,0.000609663,19581,6506,23913
5f92e03a-1d637830-63d54041-615f5cb2-133c23d,0.000734082,4689,6031,39280
33271ab0-f326b5f0-b9a5bcf4-d150b760-e4479bdd,0.000381039,23270,8558,18172
64fed21f-f13127be-f3e3c972-28ebbf35-570c3af4,0.000353894,15759,9844,24397
aa595fa2-86f190d5-898f17bf-320b16ac-1aa95dd2,0.000771605,5072,10044,34884
1661e9b-b9d62f76-b2d45729-2dccea94-7264c91d,0.000381039,16491,8936,24573
e308939b-51e6980e-77289a78-cc2acfb4-150bd066,0.000482798,12750,5521,31729
97711b2a-45cd9ea4-324f1a8-e916b130-7bfac89b,0.00048384,9007,2257,38736
71e7b7c6-67911ae5-9a6e1c8a-f59a671c-637c2d43,0.000353894,7595,7105,35300
28aec49b-27ac9464-5189b63f-b72a6224-a6ab011,0.000864,1571,2538,45891
bab77067-8a83629d-6a5f8636-83320221-83c5e416,0.000269819,17756,1914,30330
71ead7f8-3c8c3591-b025df54-8454f815-81579ba6,0.000609638,16930,2865,30205
f0ee9211-aa1d194c-56cecfa7-402fbc96-2b18e307,0.0006615,7152,2615,40233
d2e6bb82-e6279bf5-284a7700-e533cbb4-c3dde2d2,0.000509779,13214,6500,30286
e9582dd4-167e6225-bae6f158-acfc0efa-d173d72c,0.00030899,11570,15263,23167
237fe9fa-8b1f231a-c240e5d8-510add5e-9a17df23,0.000316049,29469,1130,19401
8202583b-dc6e8c0-c88cae30-cfc1ea5-ff7e62b1,0.000353894,14226,12043,23731
49e3e149-7c372826-d3bec76d-2c3322c3-c53abdc0,0.000353894,14595,11592,23813
bdc925ff-d090de38-5306faa6-25f17280-a5cc6671,0.000880898,3726,6290,39984
231c8313-39836a34-cd0a0cf9-ea118de6-4de5097b,0.000651042,9554,2318,38128
fb1830ed-2609802c-30189a85-7ebe0d20-d9da0174,0.000578183,6952,3709,39339
932f15cb-87d7c748-f488f3e7-6e1e17f4-53e9764,0.000482253,22098,8146,19756
93b4a08d-35852e9e-dc92ae43-4492f7ed-dca42bf8,0.000428669,24916,7834,17250
5c70097-79df7076-b8567e7d-c121afce-8b29da32,0.00030899,10566,11385,28049
2582d57-d2c09b09-1fa589da-1d831bde-69824279,0.000859873,4099,907,44994
105adcfd-77dad8bd-87a962c1-31a5123c-3e21bcb,0.000428669,9323,7251,33426
a3eb7c77-207183b3-55f27f1c-2834cca3-4d7097f7,0.00878906,5259,11268,33473
3349e305-6721dc50-4e505c04-e2504e3d-21492599,0.000609663,12671,7338,29991
420a60e-10caa81b-b7e269cc-83399bf0-267cd15e,0.000267918,15862,6284,27854
c5e962e-6eac57a1-aa959a30-41bbb540-47777932,0.00030899,18999,16668,14333
7c769a7b-35544d16-1bb10432-fb6fc004-bc291cac,0.00035204,20126,4964,24910
47cd22a0-6abb32ef-65b639c4-faab4fc4-f61c006a,0.000300407,18669,4646,26685
1685ea26-1411655e-e7babd5f-ba051e54-37477c53,0.000367041,17907,6074,26019
8a99e370-5ced0f0e-7d931067-ed5a4c07-59a45155,0.000381039,18120,7795,24085
67261144-d6b0d6d5-e61a18a3-f7d0682a-bf4e832f,0.000353894,17670,8338,23992
c121012b-a02535a8-26cfd161-f29bee7f-381dca99,0.000428669,12673,9181,28146
35454322-92f04d55-ed9d3e6b-1ffef1d4-b60c297a,0.000685871,7994,8059,33947
5eb66dd1-7063e360-cedcf708-8f094dc1-2e60fdc8,0.000474074,17613,1111,31276
7a371519-2e76d8a6-7b8708cc-3965d2f5-7b551162,0.000530842,11578,11329,27093
a529bbbe-ef9ee22f-be3ebd-b07dcc3a-3839b836,0.000603497,8267,4798,36935
cd98da6c-67aba725-2af04159-34b7abc-7a09552d,0.000428669,12774,6285,30941
151672d7-948e0b9e-8d2ed9bf-30f44a0a-3122cf37,0.000434028,21230,2972,25798
f26b70fc-489474f7-ab877f30-4234e659-504d2a0e,0.0006615,14876,2282,32842
2d649163-45eb630b-f7eadca5-7d1be759-26d67841,0.00576,2139,3399,44462
55c694b0-53993c8c-94523948-903f59f9-4c436d9,0.00023593,17565,11031,21404
c13d59ef-7b33ba0d-c1e282ce-ee4deb8a-ac9b4bb0,0.000509779,20639,4835,24526
9c0beb85-9f502cdb-b0ae0ef6-47254c7e-7f2d9c09,0.00031104,16989,2306,30705
7e593991-78f13653-9debb0c5-df033af8-3718c78a,0.000541923,8652,14765,26583
7974fab3-2a009b35-59cb623e-6a7e9f17-4103fba8,0.000530842,12330,8114,29556
8f0e42d8-2711b12a-daed7950-5a99be9b-be15e339,0.000868056,6681,5938,37381
1d4b1c6b-7198e66-c873dbb-4fdcbe33-f7eac8cd,0.000598281,10028,1185,38787
45c7d632-95750a92-eaba38a2-9c5a1154-e5ad97b1,0.000440449,18517,7489,23994
9e3beae3-9378d7a7-c0b7666c-5586a350-6e11508a,0.000976562,2105,16807,31088
f767fc71-47c2b1f8-add947d7-8736278d-5f758501,0.000734082,13058,9400,27542
1425d3c0-1973a8d1-62ed3c94-62797f47-15778e75,0.000428669,17929,6097,25974
1d32e016-9c95815-7572261f-701dd17e-bceea653,0.000428669,14297,7278,28425
a80998cc-258d19bc-3976b9e-ec90a773-dd2ac7a3,0.000353894,20167,9637,20196
937038b2-a9f3bb6d-dc56d89e-5de8b591-45a12556,0.000956633,5500,633,43867
185e3168-399d838e-986cfd90-501ad7a7-c38622d0,0.000297351,15582,3318,31100
2197ec42-6677b04a-6a2a7152-4f8de282-7b85b5b1,0.000381039,21213,7166,21621
5e953d27-399a19ec-ebd875aa-525591ef-8936fa6,0.000603497,19774,4742,25484
9b7e4ab5-74df3eff-a071eebf-3fc1d556-a03a7a8a,0.000825976,2907,3243,43850
c0151b8b-b23f8e18-d0fb9e75-d8ab7d92-65a0b86b,0.000771605,12440,7543,30017
85cab890-55138017-9e173c13-31283e19-27dbc6fb,0.00243865,1715,5301,42984
349d38ed-5bde7c7-322ac794-8d908fec-4b266d13,0.00347222,8397,4283,37320
8d54f9f7-762b9be1-3ff59999-c0aa6cc-a7232bdf,0.000880898,3733,5355,40912
efb9fc4c-4ef2ce24-67c7ad55-cdb6d7f1-aa836d77,0.000669041,8557,2814,38629
5734e6f7-2d75c321-2af870c2-8fb5f451-71b2507e,0.00082944,3238,2103,44659
c0f5621c-3c1cfba5-8fa1ec8f-550f4535-aada6072,0.000424816,15861,6530,27609
18598187-7830542a-678dee8d-204850dd-3d4146ef,0.000452623,21775,3317,24908
3e18820-f2afb782-86315164-5830d5d1-8566cd24,0.00023593,11439,10525,28036
c07ebf0f-4ac21c7f-545bb9aa-a93c9a3f-b4296dfd,0.000530842,24573,9975,15452
4db80d06-831bb0db-fc7065b7-c9e20fa3-e275744e,0.00137329,15048,2475,32477
14ec2d72-36e17bc2-4ff7cc0d-a6a7590e-df78a2a9,0.000825976,2509,4278,43213
19912a1a-de12c6d8-f7d4ee01-7f049d3-f2473b18,0.000559624,15319,1780,32901
e2ac28d2-f72bc1a9-5b42745-eb56232b-91917581,0.000732422,4289,9417,36294
3910bc37-e2765493-4ee49d2f-6feb0782-d9555b86,0.000541923,15902,10734,23364
21a45ad4-f617c78a-7e59578e-405659f9-bf1ddc6c,0.000353894,23309,8297,18394
4cb844dd-89db6d1b-52a6b7fb-9a2acb96-126e7976,0.000362098,21921,4371,23708
9be2ba96-32784b42-e0f1a22a-80d6ec4c-7af4239d,0.000685871,10107,6923,32970
c5d0f22d-71b33358-33e5ca34-ea377dff-c7673be,0.000367041,22710,5970,21320
4805489b-6889f1ee-694ebeb0-27d5985c-fb431e51,0.000148844,24148,530,25322
3b6669de-6d7febc4-266dff80-82638ec5-dfda06ef,0.000381039,14814,9560,25626
18f19493-c6dabdb2-7ccb6dac-3973d11-8f8c950e,0.0123457,802,6707,42491
138193e0-3dfc7101-28bf5def-b1301109-1b5040,0.000411987,8746,12776,28478
866012f6-3edb5d7-806e9b13-be1293a0-12cb8d78,0.000338702,16942,7981,25077
7dcebb27-b95ba306-50129a64-91264e6c-c8097ffd,0.000411987,20094,11188,18718
873c9f02-4e502b70-d419f3b1-72f4e401-95818cfe,0.000549316,8251,16101,25648
f3c7332f-f919f7c9-92a20ad8-f009e8b4-ecf6a4b,0.000211689,25786,5551,18663
23d7053f-cbd59f1f-e91ae684-8ae673a7-edff8fa2,0.000541923,5744,5886,38370
ae9e6c98-851b5993-b0fcad8c-58a013-e271d488,0.000856337,3988,489,45523
f566d699-29d3f2e1-85e3c9b5-71bbbdde-ef0a90fb,0.00411523,1561,5676,42763
34b8a94f-af2eb6e0-64999483-e876d0af-4daf6a75,0.000411987,14846,14103,21051
f4ae1b6d-94877adf-ce4ec9ad-724668cf-e96a81f,0.000734082,5641,6050,38309
ac0133e9-f03bca4d-6d25390c-7a241871-8cb04cec,0.000825842,8135,462,41403
25ca64a2-359d4c2b-3d570861-e6bc08fb-79844c5,0.000530842,12352,7579,30069
6005e722-7edb00b7-153cb0e-c48bca29-8c47593e,0.000858307,6957,6141,36902
953ee26-ed948e03-653b5a6-ab6eb330-bf0ace5c,0.000868056,2683,7001,40316
8748e28b-d57501e2-32fd0816-35eaa317-642a503e,0.000864,2546,2454,45000
29381ad9-c741ed72-926572a8-37540d2c-f94c3727,0.000211689,29006,5347,15647
af68e4af-6d0b492f-9bd95548-d76037e7-982e5eed,0.000734082,8370,5042,36588
bb313c15-3f9e7d30-b54589f4-fe500bb0-8f437df3,0.000576,14368,2392,33240
d3f5cd4-4798e4e6-36a99ed1-48d1806e-1b1bb5ff,0.000530842,14673,11622,23705
383764ff-9f3ed56b-52a92190-f35d341b-ae68b314,0.000267918,18892,7236,23872
9a5f00d8-34cab35b-cb89b389-cca8fed5-94026d9a,0.00042336,13373,2141,34486
e7d3dd1f-91acd243-7f05f744-ca1b52e7-8f179a,0.00133873,13921,3841,32238
5f84d0f7-fb8f8fce-2f249db9-a6e2b8fb-7c7e36bc,0.000353894,15494,6100,28406
34ba44b1-1bfe6909-d91d55cc-273b578a-da51f9df,0.000529853,22865,597,26538
ef49be1-1e2b50ac-2be3d4ea-4238de91-8af8d8c4,0.000541923,12373,15746,21881
3e594d00-bc68cf65-71129605-6981607c-512067a3,0.00228624,2150,3281,44569
b64c27d-9c723c03-b4a23e5d-df91e2e8-e7fe4c01,0.000549316,4543,9895,35562
8c9569b6-54c91611-be9ecc78-9fa20b7f-9629449c,0.0192,4120,7725,38155
64a8fd68-ad554189-b09fdc1e-4016036b-256ea0a2,0.000762079,6518,1257,42225
39eec903-b299e6ba-d278f7dc-ccd425dc-3d130fa9,0.000609663,9593,9005,31402
114dab6f-7a9f21d1-7bea7e20-b4b10a7-3faefb67,0.000530842,14502,10343,25155
b22f5f65-73246227-c1e02034-d4a15788-dd699111,0.0289165,6565,2933,40502
c16a4a0c-c51cb178-de82f020-14cd4160-7f7a24d1,0.000509779,8513,7053,34434
3d25c850-438e23ea-79e561e2-24a9186d-75c37fc9,0.00384,7744,2411,39845
f01688ae-93316dae-dd26a611-b685e7a1-5eea2bda,0.000632957,12517,1252,36231
4d817627-3febc133-5ef2ba46-93aedbff-2aa631a6,0.000611735,5397,7132,37471
bd947789-ac3bed4e-126d05bd-d053444f-50eec8b6,0.000976562,1747,19904,28349
6e2211e4-982e666e-e593d976-bd865949-3872bf18,0.000305868,24576,4766,20658
c0a7580-b7ab2293-22ba6225-83ff3a68-e344f56e,0.000482253,12234,10198,27568
47b82766-58bbc1f5-5b920a76-5983f104-2c883a52,0.000541923,9546,20714,19740
37596d19-fda4989e-27db509f-d7552c27-2beb0e02,0.000353894,9621,6509,33870
efe9615b-204e888d-9bbed881-55d91cea-bae297ec,0.000419718,11558,1553,36889
d587e5ff-db143483-354628e5-db30b1bc-db2d3b90,0.000137329,19586,4521,25893
63d02f85-409f5f85-5839aaed-ce1c947c-bce7e58f,0.000541923,12101,17920,19979
1ed29fe4-eb8ee90c-db004339-5eb7ba1d-17eecae0,0.000157286,16770,11569,21661
def8d69c-66489442-2049b3a-8288c56f-fbf3b56a,0.00023815,14799,8532,26669
74caa93d-32b099ab-4931c0bf-6b35af66-bdeeb28b,0.000353894,22701,7129,20170
55841117-a163d643-8907664c-1e0729fd-e8f37e39,0.000211689,16959,7350,25691
aaf0ba67-7ffbed77-28e332ad-1a3a720d-f31649ef,0.000602136,8138,3580,38282
ab91b967-99d45b76-67023349-b36814da-e2d7e8e5,0.000868056,5520,9365,35115
8706f9b3-fdf72e24-677b5c6a-2b4e4475-ad7cccf4,0.000509779,8816,5642,35542
85a51ba5-ab66c0a6-ea5005f8-fe83cb8f-1ac96b06,0.000549316,14164,9024,26812
de24a06e-3381c841-68cafcdd-6c60a304-9ba28f63,0.000509779,12871,6198,30931
96ad1ddd-14ca8c35-2cefbd0c-7f461bd5-5f257205,0.000565778,18765,4206,27029
b9be9527-8763d435-551bd563-6864db1a-46f4db9b,0.0008205,5411,1105,43484
82d6bbfa-a2f328ef-29b43208-3658d5e1-52a46ec6,0.000482253,20265,8070,21665
c301d2f2-e925dc01-5ac7a5ae-29219f4d-521dee17,0.000756,7637,1589,40774
439bed47-82949775-60295867-5776aeb6-c66b3766,0.000411987,15612,15997,18391
9a4ec0f3-455ee5b8-5d113ca7-f469a949-9dd1b361,0.0108507,1529,1220,47251
e2c91b32-f95007b8-5e0195dc-4a79af02-ccbf64cb,0.000220225,20730,3896,25374
3de37d87-3d158df1-1c183da7-94fea8e-d2d0a021,0.000353894,19317,15174,15509
bdfc74d8-c8d37d91-6c4161ef-56016eee-a918477f,0.000976562,1524,15152,33324
4a58ecfd-ea1c7a19-26b9b12d-2941d21d-d51871c,0.00585938,1165,2201,46634
9201afca-507deec6-2d6040c3-60fa68c6-240b7f8c,0.000734082,8997,6681,34322
8b464db1-7e4636af-346caa7d-c0fc39bf-8e641885,0.000771605,6345,7738,35917
a314db1f-c0a8747b-90087bff-f829e01b-2fe66991,0.00138272,9198,1052,39750
8057f6fc-a2194960-b06b7ee-fb323b82-72a0f5cf,0.000541923,18792,13316,17892
6ff6f6e6-ad40c638-45fda059-bfc99896-23a076d3,0.000578183,9948,3565,36487
b7c473fa-48639058-5255b260-9419d06f-a75536db,0.00030899,13687,18004,18309
d6a336ac-4b02167-826f852c-417c4980-8c85a2d2,0.000457764,15354,1295,33351
7d75ace4-c360694c-f187facf-db6c267e-2e061798,0.000338702,24668,8143,17189
411404bf-28bd40d9-303f19c8-5f2572ad-100be755,0.000872494,9071,1201,39728
e5fab5a3-6ad14c8e-a5d537e-e5d4c237-48fdf3b8,0.00064373,13684,4188,32128
8cb78751-5f4add2a-6dc08716-5bd5f7a7-be55e392,0.00026403,26284,3720,19996
fc480d72-aa3d70fd-3f378faa-ad37a46d-65c9fd10,0.000609663,10253,6500,33247
ca1e01ec-b79ec7b8-12de113c-ac1ec29f-dc8991dc,0.00324,12237,3754,34009
9e149cb4-924d8017-8e5eb1df-903445dc-737d0739,0.000976562,511,22840,26649
134bd244-90c140c2-71d71075-70578ef7-778e8a11,0.00030899,11140,8968,29892
32221319-27a00a90-83fd0ab-725759dd-f7edf98b,0.000611735,10510,6196,33294
be8fd2bd-6f33d3a0-e17d6148-ad8d9ee2-5d1bb3c7,0.000353894,10998,12379,26623
27fe0e5d-68319396-c2703eb6-598e703-94ca75e7,0.000482253,15006,7493,27501
b6fd0bc7-5961aed9-46f315b-cb1a9b6c-c27dab82,0.000541923,10502,10253,29245
2232a6b3-42fba4f-389fcf8e-2c81d743-7be445c6,0.000482253,24923,8345,16732
8dde7d2e-89b49dac-a331b9a5-77b70704-3bed87b9,0.000549316,9682,18050,22268
5d62930b-eb3265ec-b8ed9005-301f973a-abe22b6e,0.000549316,12444,9712,27844
171897ad-716779be-bcf9dfd6-4f030237-8f94a35a,0.000750171,5669,1416,42915
3fbc1ee2-506fe226-4ade4490-4f8d0a66-2bda5125,0.000482798,11931,4717,33352
8b54e115-cca933fd-697ae789-1e34a83c-b612662,6e-05,28659,2836,18505
666557cd-4bde6876-ab7bf0ce-8f605b9d-868e3d27,0.000796262,4537,7896,37567
db12f643-22aebf6d-7de493fa-ff69d6e9-11631d05,0.000504,12252,2569,35179
ec6113d-db8cbf2a-77ff5fbb-358dd578-3a8b8628,0.000524647,10446,1709,37845
b98bd810-c47ab051-ecd50428-25a7bb9f-8a40c74,0.000353894,18437,7899,23664
4fc011ea-68dd07c9-44a30bb9-30df1c0f-5e6b8fe,0.000796262,3824,11838,34338
9a538d08-fb24ad8e-86a9ba84-f61cffe5-fed61bf5,0.000338702,18321,8368,23311
c1a6d00f-e7aa35a0-b1ab182a-d57c790c-7ae7d641,0.000132305,15464,8438,26098
b17906d9-b4a047cb-e76845a8-c8cab8e9-3593740,0.0130061,1224,6614,42162
f32936a4-db9986eb-c5eaa76f-e8648aa4-de3a981f,0.000231743,11873,10016,28111
fc80265f-ee621b99-9642037a-5e096213-7721fc32,0.000771605,3427,7956,38617
48f71a64-91fe74fe-253bc36f-99e7d658-ab08b92b,0.000353894,10523,11462,28015
a60c6353-b0bb34a2-13909d76-e2107ba8-88093cd3,0.00030899,21516,11629,16855
835701a9-e9461690-142a8ede-caa2da86-c631e56c,0.000976562,227,12874,36899
305fc972-bf5fd2b-5a12d8b5-5b5763e1-458adbe,0.00064373,13286,3961,32753
d93d75c2-7b8f405f-aa36c72d-9c6ccebc-f4d30139,0.000541923,5003,17070,27927
53ba33b3-fa881a73-a3b65cd0-40ade29a-530d6167,0.000880898,1276,9795,38929
1fd3cbd8-41233850-72a22c27-dd123794-5585f5e4,0.000732422,9039,7963,32998
6a55ebe1-18575c7e-b6887192-a40339b6-6cb93873,0.000246754,25649,460,23891
1a7f842f-309fc5f4-892e06c3-682e0264-b88d3574,0.000732422,6497,13626,29877
f233dd27-605ee2ea-3e3be16a-79a6d13c-69e3e3eb,0.00072576,13741,2960,33299
b3ea1930-c2b06dba-86ab1c6-3c9a9915-4c103c7,0.00013271,26935,2723,20342
ae8a338b-ae14fbf8-47360cbc-757d23a5-aaeb62a,0.000632957,12016,1067,36917
cf9876b6-47d043ee-14cbccb5-a55506d2-b641314,0.000609663,15296,6466,28238
87793375-4c6ecd72-e56278a2-61ebf9c9-e06e80c7,0.00023593,17521,7289,25190
2673541c-38f0fc05-f4cc349d-62dfe9f9-34721da9,0.000756,7005,2893,40102
4298c235-5d626929-1213bd32-5b3514b0-5d9f6fe5,0.000468328,17996,2792,29212
96e77817-296000ac-c6d07662-d397fcd0-234bb507,0.00030899,21862,6344,21794
6dbfc3b-b519872d-96ab23ad-252d0b80-78229faf,0.000428669,15904,10330,23766
faae0bab-1bfbaa2c-78482408-359bafec-4ad954fb,0.000754371,5577,5016,39407
44c432b8-6076578b-5815dafe-320ae3db-86d50ef7,0.000796262,10515,9301,30184
a46da9d1-93e4e201-babbdfaf-cdae5eb7-27f3b1aa,0.000609368,10973,1822,37205
963243e7-c3b494ca-3c8efb78-59ee1fa8-12ef7905,0.00076171,9628,1712,38660
c444b1ba-abb998f4-7ab0bf0b-a80fe0a5-390630e3,0.000367041,21106,7286,21608
28aae02c-f51f1ff3-b14a1783-af8c90cd-49db2e84,0.000411987,8721,17573,23706
71848fc8-a47d1bf3-51672bb8-2c57d64-a4adf613,0.000541923,16695,10857,22448
8b84c93b-5950c20e-50ee5c76-df5ace26-68d0552a,0.000602136,11835,3957,34208
23887502-6091e4ae-30be21ad-2f81df22-7c43b867,0.0006615,13093,2839,34068
500b0929-2f0a17dd-815d7564-1ae9123f-98fa3eb7,0.000771605,15233,5488,29279
4a57248e-e2bea553-82c60def-67107395-1e6e728f,0.000549316,10780,7640,31580
453f61ae-9529c6d-cb6d750a-e8130a61-6ef7b79d,0.000261274,17742,2352,29906
f40507d7-5018bad4-440cbdfd-3bc3fb56-69cea3e9,0.000825976,11699,2593,35708
3b98710-e2309734-68c462b1-a761071c-334d0a1d,0.000353894,19827,7379,22794
378a1052-be46d822-91f21384-9fbe013-56a43252,0.000404728,12093,2306,35601
3fe0dd45-28d67082-7d18de86-6b6357eb-ad442bfb,0.000976562,2307,16556,31137
e6db88fc-b2ac8ffa-7421d964-396edf51-e76f5e02,0.00023815,21249,7821,20930
c6b076d8-426d46d-690c7db4-d65c152b-983589d2,0.000381039,30407,6991,12602
51a4ea98-fd175c4f-8dd20b3f-7020cb60-c818c4f5,0.000530842,13395,13106,23499
442dbc15-899db48d-8fc44df5-3f67d070-9ac6d94,0.000300407,22435,3867,23698
8630c56d-7b28f99e-ead0e231-a1639b81-23994d6b,0.000611735,15548,5924,28528
d6196af7-521f84fc-800f255c-e669fbce-8129b1d6,0.00030899,16361,11446,22193
9aec5802-9a57667c-dfc40608-ce8ea9af-4621d6b1,0.000509779,7827,6674,35499
55e8f2c9-1d4a5a59-2f2a0aaf-856a93ef-7bcb3063,0.000530842,10449,10844,28707
4251eb16-92bbd1ce-e0030bd9-850dc316-573058c1,0.000804663,2968,5169,41863
cdf03de5-906dcab-f9c80d42-7e631842-81b55098,0.00030899,16388,9582,24030
63cd7eb3-e30757b9-b2b3f991-593f2971-52e2fc3c,0.000859873,4942,903,44155
6eefbc27-a1d0b919-54ab7497-312a6d08-4264ed4d,0.000267918,19187,9801,21012
25978d11-9429e0d0-8bdd0094-89a61a7a-48ffad56,0.000603497,8835,5280,35885
766bb8bf-f15657d9-fc46f968-475e9f53-fd6ce60c,0.000353894,13076,8740,28184
6236391d-75c740a9-b123ade8-2431c518-e9c3af10,0.000509779,17588,6001,26411
df730c24-cce37f87-8f751cc4-1dba3213-55844158,0.000734082,4701,7682,37617
71d8ac8c-eb188ca4-fa36c62b-d976cc70-7e7420f,0.000858307,1843,339,47818
59244a7c-3ecbf77a-56af723d-d3e81f8a-7929c98e,0.000915527,1137,4757,44106
55cc9a2-4144bf52-b5c6b9cb-2d5375ab-2570bdef,0.000541923,8887,14566,26547
ab47c448-da29487d-4c4ed68-e364a4c5-1ffadd80,0.000685871,5233,6276,38491
cb819194-8116a34d-39f9fe15-89061b53-7e64a3a3,0.000858307,5939,4945,39116
6d21a59f-cdf67cba-1e12760a-cf1696d1-8d25e1f2,0.000880898,1755,7362,40883
7050ab66-655b2af7-84a1aa39-e0f0218e-c29331bd,0.000549316,15586,14419,19995
9ba7c7f4-db7adc0d-8b8f671f-99192ef9-d3ef91d,0.000375509,22996,5191,21813
1e5f83f9-6f7318ea-2043cd9e-c7980716-6cce541c,0.000931498,702,279,49019
6d93184e-1573bbf9-1b07b136-9975badf-5d3007b8,0.00030899,16279,14452,19269
