GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
e2129b5e-111d4fbf-65558615-3c1b59ec-933f407d,0.00486,3395,532,46073
8c957b63-46dc42c3-501aa355-c34ab71b-2890c12c,0.000578704,10852,1629,37519
6a0f1898-29321127-41e5a32c-8c48a309-cb81affd,0.00231481,2904,1207,45889
8349bbe-639d55d7-54fd2f63-8b77e2a0-c55fec46,0.00023593,24299,2800,22901
bb27bec4-d8befb4c-8688790-4caf3a44-ce827f73,0.000338702,15711,1628,32661
18fd59cf-f10ccc43-fb98f386-b682ce59-5520bc44,0.000858307,4374,1144,44482
cd91579b-31c50bb9-65fdf27f-25b27386-92aa120b,0.000541923,9170,5812,35018
e23f72f-221ba01a-56975225-899ada4b-cd724f82,0.000858307,3906,790,45304
e0138f14-325acf87-3d045f1d-87331755-252a7366,0.000868056,7490,1918,40592
5f6b4273-11c4708f-d79a6c46-808535cd-b1727ad8,0.000488281,14374,251,35375
e34900c4-b5af4ce4-11e44eb2-849c6de-c45e990d,0.00035204,11061,619,38320
779ab931-2b17dc7b-df3dfc97-e4011f8f-60efa4f9,0.000464486,12119,330,37551
34a2461d-61d6b6a8-80b38362-8598acde-a2c7b6f8,0.0008205,2898,101,47001
7194c0fb-ee1f801-59624312-15111812-90d8e29a,0.000796262,3091,4909,42000
d14f1f98-484f0606-8c6548ad-cad389f3-80a295c,0.00064373,7590,854,41556
a194e41d-1ed4cd55-ed940a30-eef84c5b-3a4bbe45,0.00023815,16284,2076,31640
f62525d8-2609dc27-7cfeffa0-a45369a-b9864871,0.00488281,1413,173,48414
cfc824fe-25719155-4434eeba-466d72b4-73864b0b,0.000549316,11285,6839,31876
e27a27fa-97d41ca7-2c2237e2-82c86ded-8829042e,0.000541923,14356,7460,28184
a4f01bb2-43e0f3c5-78c3d6f3-685f19a1-2254543b,0.000685871,10401,2050,37549
e3739e85-958b5a17-2e6923ee-6aa1e6f4-3bf9a593,0.000734082,5592,2153,42255
7a05e043-41a46874-ca7ad11-35185656-cbf40182,0.000281632,18238,875,30887
de19d16f-2aac300b-c5c933a6-212c0efc-b2f427f6,0.00077555,6985,86,42929
7397ce9c-2d016d6e-714db1f8-ec94aadf-4ab3b9f7,0.000685871,9054,1537,39409
8e6463aa-906c4a5f-daef81ab-d8534a46-b68899a7,0.00162577,1201,561,48238
6ecb7988-f6b50258-9fb2c718-416944bd-dd493b9d,0.000686646,5044,584,44372
5308915f-e6547cad-9134bfcd-baa8f24b-898187fb,0.00146484,2146,117,47737
d8c5cbfa-4f1172fe-955d6759-96b8fee9-c639525c,0.000530842,16233,5266,28501
4295874e-b75c1534-ae398531-e55b39fd-524a30cf,0.000211689,19109,1737,29154
5edfbb06-3719667-5ed518d7-769e20-a7b20e5b,0.00064373,7462,1200,41338
3a2196d8-4634173b-ed496871-31606fe9-a8f90696,0.000685871,11867,2394,35739
8d0f18b2-3690d9a5-e83b88fe-7b9eeea8-7840cd6d,0.000732422,9594,5117,35289
56642ad5-14d15149-633893f6-bbb7307b-29c60fd0,0.000541923,7830,9340,32830
736c7152-745333d5-1a6a3b4f-59ba4455-14ec51e6,0.000541923,15488,6828,27684
c464461f-d654cd6b-16c88789-580c264f-be98719b,0.000530842,17685,4256,28059
df16cda5-fb051d73-8c060de5-f54e157a-669dc11b,0.000367041,17954,1131,30915
7c2b0862-517d83c2-9a98359d-a0912407-62c177ad,0.000771605,7328,1858,40814
a36ac4d7-105f71fb-33ecaceb-3af5d08e-96b58dac,0.000976562,3307,8219,38474
3a53f4a4-e836754-a769d960-8d59bcc7-2f479b10,0.000267918,24363,1284,24353
673d41cf-60a4512b-d6c21b99-cc142cdf-6abd7747,0.000440449,17129,1552,31319
58d30912-52e890ca-59db8482-5ed987b8-7e7091ef,0.000549316,9165,4739,36096
563e5ac5-e33aa2f8-a312b092-2f52f75e-e71a34fe,0.000754371,6999,928,42073
8043d4eb-70281b5b-9756415-8e0349d8-d685efb8,0.0108507,889,74,49037
99d32879-d1e9d02d-11d04160-4805f162-9d1ccba3,0.000615375,7046,94,42860
d03273f0-95179c52-70936e07-1d9a7d41-d4c92f20,0.000858307,5336,1156,43508
6b17b8a7-2d081a21-cb9d9697-427130d8-a9a7bba5,0.000541923,14427,8615,26958
a7551ac8-132146d-8370bb01-3cc91c68-d7b43da3,0.000542535,14287,328,35385
d6ba7ac0-9d5ce26a-9b5d6272-716f8a69-9633654a,0.000211689,10769,1172,38059
7b203c59-5a78bc2b-b03ea862-8bd20f1d-28329ef7,0.000353894,15578,2979,31443
fc180baa-2db2e919-e970dfa2-e5d5677d-dda1c29e,0.00210938,3199,13,46788
d86b2af5-40b58a1a-69cd5a12-d97ab4f5-3a2692e9,0.000530842,13416,4317,32267
43c87ca-4a12a549-ef9b62af-98ca5896-e9e09eba,0.000541923,10449,6494,33057
a1c9919-3ebabd55-43486733-1e849ed8-3e6fccbc,0.000353894,15458,3017,31525
b6973453-21b28a7b-e912fb6b-4600c3fb-f3fa659b,0.00030899,22878,5077,22045
22f38a67-71d53067-705db6-812baa14-886e2b43,0.000804663,4433,1129,44438
423942e0-3715436b-d8657f35-2654290f-93897130,0.000825976,4139,652,45209
c910ade1-f405599-52df90bf-aefb5444-5e8756e5,0.000743378,6496,612,42892
9e9275fb-353dff88-3385f62a-9e743e0a-d939e447,0.000530842,13471,4183,32346
3e6b84b4-bdda0d5b-70a9b296-a9c1eaa7-b53f0d0b,0.000813212,5371,11,44618
118892ba-9e726a43-5ff7c8d5-846285e0-a6ba178f,0.000220225,17959,1760,30281
94fd0b15-ca326d09-fddc2b1f-57a912df-87ca9abd,0.000530842,9447,3986,36567
efb8cc59-889032c3-a2299e58-4bb0cc79-a4056eb9,0.00035204,19927,817,29256
1b92156f-1d8c768f-939a4e9f-7cae80e7-d17294ae,0.000530842,15702,3944,30354
4eebdce8-e34cad65-aa9a5c5-42165a7c-a203b91f,0.000743378,8889,407,40704
6cafb8b8-610ea20b-8db283e0-f4758e7c-4cef1d28,0.000859873,2833,59,47108
9ca0fcb2-99a34975-9d10691c-8d619382-43f580ed,0.00081258,5012,49,44939
2ee89d9-b9d89e36-7fd66704-951f41d1-a385eb25,0.000756,6618,242,43140
36a8379c-f83bb832-65c1a2ab-bd628d07-5e23fb05,0.000338702,20758,1365,27877
ba1d3e27-69a7e85d-66a3485f-671e67c8-7d425f5a,0.000509779,11790,1379,36831
1d4d5a1d-2a25d35a-ce213f7d-4d5908e5-ca65f50c,0.00093711,1530,28,48442
2dcb03ef-413b4546-ca0d8d9d-372263f8-8569ba0e,0.000530842,18045,5220,26735
fce8193f-4008e157-26559770-c7c7b9af-8aabe278,0.00023593,24802,4186,21012
367e75b-5a639125-c1aedd7d-dbd05bcc-b0a7da33,0.000533434,14176,198,35626
7f975a2-a039d231-41223cf9-203fad58-5343b962,0.0131836,800,684,48516
6f651e2a-4f31ac3e-def903da-2b399d18-753bfb2d,0.000300407,18661,542,30797
1022b07a-873704a4-247ce27e-7c60e45-14337369,0.000509779,18023,1259,30718
d45818fa-4d17defe-9e8a9042-8e0c00b3-d9cd6b26,0.000353894,10514,3199,36287
72bab9f2-dc8e6b57-2ff23048-4b2fc154-5c7e6572,0.000611735,6955,1733,41312
71ba8f2a-a96d8d61-18c392d2-ea3d23bf-9c5299e2,0.000530842,20838,3869,25293
56aa6bcb-15ff4142-1b63a6ae-9fe2308d-cc757493,0.000734082,5767,2005,42228
966667e3-bd3f2539-d4a44e25-4cacbc98-9351b28,0.00023593,20602,3056,26342
960778c7-12e5c556-54c13960-4eb009c6-2dd9f601,0.000144676,25832,299,23869
107d3d8c-a2ec0fae-db120b1b-58cdc344-764798f2,0.00108385,2039,1475,46486
49b44d43-a9f3a0be-c908950c-35211cf4-136796b9,0.000915527,2112,864,47024
8aff86a8-1ab39e8a-77f0f0cf-13f33fa-8d5429d6,0.00096,6682,685,42633
c6abdc05-34e864b7-7724a896-866498ab-48281f02,0.000482798,23862,730,25408
8d21861f-2cccefaa-edecfb0e-b323ff5c-d1fb6d50,0.000796262,3256,5716,41028
1e23e420-c2cd8150-d114eed2-59aaca53-33ad31b5,0.000576,15895,292,33813
e60ee621-572861ef-c2e7e6cc-c2105ea4-dcccdcf2,0.000578183,13135,568,36297
e4e3a8b9-cdc03b1b-fe4589d-b547b7bd-441ebdfd,0.000353894,20631,4929,24440
fd99dd6d-355ba409-2e5e5376-8294236e-a9757911,0.000634656,8743,211,41046
ccbc95e6-1d8f9e03-834f7fdc-e21a3476-250a36c,0.000762079,8909,165,40926
69543eab-c15c98a8-b301974c-e2e4cbd8-8fe37cad,0.00036864,23746,274,25980
fc5cd340-22712c62-11072ab3-bfcc454a-cce5d47,0.000609663,8726,2028,39246
1d160cd3-c8566643-2b9d338e-420481e3-35d8496b,0.000868056,3938,1669,44393
31bc3cc5-688ad33-7efa7433-fddeed98-55cb8fe2,0.000685871,4696,2069,43235
1b4f62af-3dbb15c6-7ca89378-87f88654-bf133b52,0.000880898,535,1090,48375
3de3c4b2-bc886a70-8878e0e5-6262970f-33aeef2d,0.0625,54,1587,48359
9e1885f7-943b3a83-884da974-96a8e863-873d90,0.000541923,13431,9433,27136
f7348689-8f96f08a-e79b867f-97910259-6caad56e,0.000411987,9893,5152,34955
95d1eec7-aab66264-7373c733-d08728f4-ed5452c9,0.000353894,12835,1882,35283
803e2b2b-9615e49c-7d4bdd0e-69400dd7-1aa8bd3d,0.000135481,33514,2781,13705
3cf77bdf-a3e599f6-fe1631b7-1839304d-d991a943,0.000609663,13146,2988,33866
cab6821d-72e6a4d8-c1635f76-6436c080-3ba7168b,0.000976562,2031,7335,40634
8804a977-d686d1e-ba966790-9e80d3f-b53c3297,0.000305868,26262,1108,22630
3092af11-60c0a0ac-5183f552-82d8cb07-a3277b8b,0.000541923,11794,7660,30546
37494f3a-a07dc8aa-8c1aad13-deea1f31-46ee0d45,0.000514984,18036,793,31171
1083f8c9-7970b046-40601742-37b212de-7638b409,0.000549316,8309,5235,36456
e5328c08-4db4e40b-c01ae285-b820af38-15c144a4,0.000411987,15050,5284,29666
b20c8516-688cd451-59c05abd-e882012e-825161d8,0.00401618,1677,250,48073
ba1d8143-65b9571e-8e99660f-3916dc81-fbe08e45,0.000509779,11015,994,37991
3d04097f-f9aed4c5-ba50fa56-24a620d0-b3ce4d9b,0.000549316,11528,4158,34314
79bba2fa-e6d85ebf-4d5ec377-6def3990-a2989901,0.0131836,2165,849,46986
cea72ea4-86c4d762-7f05826e-57a444e3-9e0df363,0.000796262,3647,4291,42062
9659f496-b8462ba-6d2008a7-255e8f0d-7b090f4e,0.000530842,17431,4424,28145
f7d3b63d-b1f4e4ef-71a7185-90b549f8-51d01595,0.000541923,6571,4661,38768
a71b0c9f-3655d7b7-bbec25-726ed631-6c5d6e97,0.000734082,6441,1921,41638
6cb7d217-5bd78b49-4bed6a98-32e0255d-ad603f3f,0.000882003,2364,9,47627
fc05c499-e388a818-23144bbf-b0037bb6-25a345e5,0.000611735,8065,1771,40164
d73af4c1-fbbcb9d3-172a93bf-362b212e-63bbcd2c,0.000549316,6440,5154,38406
25754789-3d00184e-703807ca-f1d50752-a7cd6ed,0.00030899,14141,4084,31775
eed91a76-2b4331fc-3b93115b-cc3e56cc-2beb395f,0.000549316,9885,3170,36945
bb9ba682-e49ae5aa-fa204f1c-3bca6d5a-780425e9,0.00130208,4293,1462,44245
6e65f7c8-6169b06f-cd81e4ab-4f3f85df-c3dbfc01,0.000685871,10784,2399,36817
4cb2f540-d863596b-5646d98c-1b815d37-18a89783,0.000874412,5775,190,44035
8aaccf00-90f4e619-beb9a8e4-cd2341b2-9dc94ae3,0.00023593,15015,2329,32656
febbd634-dbb9713a-93b2233-9a8eea0b-76174873,0.000609663,6332,2195,41473
2731537-7f871c7d-36163139-a0d5ab98-af081fc8,0.000603497,12800,1008,36192
ee1f8eb2-8630a675-ccffb329-9cb12937-1de3912c,0.00488976,4211,31,45758
b094c841-5e8ee8b-1f059f90-c55ac529-1dd560f1,0.000743378,4288,542,45170
62d545c1-7815b3a-3a4064af-85456d1c-9fc49958,0.000509779,20658,1142,28200
bdd32c20-ce89cd04-52aabb7-7796c687-2df40f6a,0.000743378,8478,619,40903
44427a5e-880eb245-bbceac24-7c16be3-2b030204,0.00308642,4697,1565,43738
12884be6-7b8a90bb-8b1a81e4-cf7515f1-4b598dda,0.000609663,13709,1899,34392
3b1bee5d-b949a7f5-86da0670-2cc7159e-a3c87b98,0.000796262,4331,4117,41552
6ece3fdd-4108bf23-fb6a4510-191d59ac-9653c529,0.00077555,5836,86,44078
e4533e11-9e9ef319-47cff417-87d8cd1e-9fc5c118,0.000353894,18503,3604,27893
ee738a3-ab5e36d-a3be23df-d8965444-843af27d,0.000482253,17703,1344,30953
998a11f2-fa689198-1185d642-1c7047c9-1892d4d,0.000743378,9022,569,40409
99e1ffb0-e3aed7c6-3d806caa-1d447353-cd0c3b5b,0.000267918,26762,2321,20917
4f2053f7-e6e32f67-9ee0b1e8-bcf1525e-925611f,0.000353894,20030,3180,26790
6e64b26f-aab15a18-ac3e3fae-6a1c9a96-8a2ed470,0.000353894,13029,2476,34495
4da2250-bdb78788-44d31447-ffb1df85-c4f56962,0.000353894,11592,4794,33614
6d8965cc-580a8fe4-649140ad-ee9b0a04-d4dac317,0.000868056,2589,2161,45250
474e1cab-8653e371-fbe9d144-a9073c65-13ac5e43,0.000530842,11316,4590,34094
ce8ab9b9-d31278f7-3c36d9f6-f0b31f2a-62551362,0.00185066,2127,67,47806
602be70d-348ec4e8-8129b1b0-b624d8a1-31691f89,0.00241127,2901,206,46893
91b037b3-9e8bf0bf-c9ec2db1-f52c63e0-44b23c15,0.000305868,19121,1312,29567
6f81df05-4f46542b-69c615e9-920d742e-1ffafec1,0.000915527,1715,816,47469
fe5916f0-38a5d0c2-f5d8060d-8cdb9e31-1879b494,0.000353894,15072,3235,31693
63a0f7c7-370f3c59-2fdac6b7-f2c00956-1254461c,0.000578183,10860,593,38547
77835b07-12a792b9-c052fe0c-1c9789a5-fa2fe40e,0.000541923,8813,5874,35313
87f49db5-e29360a4-771b3113-334591ad-25b684c2,0.000520365,10212,263,39525
8dc1aabe-7782c3-409d9ffe-4e40fd0d-f2ccc51f,0.000804663,9220,962,39818
7b25a4e3-795a4a3-ede52217-c94224ba-f0c2048d,0.00200046,2041,43,47916
4b8ef7da-21f355f1-887f6c79-511f53c4-d49a402,0.000615375,8568,80,41352
8c26ee8d-20378d79-7ae6fa9c-e2885742-7deda032,0.00878906,1887,532,47581
6591fef2-fcbd6268-b46a51c3-4b44539a-a399b726,0.00089925,2048,28,47924
6b791355-41c1fd26-907cefdb-da8d971f-21d0be18,0.000609638,14620,274,35106
1743a57e-4ed9bbe8-8e9dbf9e-26421859-c888d75c,0.00023593,25461,3340,21199
ea93afa2-6c410252-a99e1c6b-41c54e09-d1a06029,0.00023593,17388,4446,28166
d5e1bb78-d31afb3-4c30ec12-c044d1e8-2230c807,0.00028578,19318,228,30454
ec328080-c31e523d-b20eb170-69beeb81-786ec809,0.000305868,13546,1695,34759
c70dd9a5-c261630c-baa27b48-b8896b0f-d8cb9399,0.000530842,14966,4803,30231
ceb466a4-466dff85-88bafb70-42190852-90e7dcb0,0.000734082,4814,1112,44074
adb47393-150af37f-902dbb5d-ee23fe0e-db86f13,0.000734082,9907,1719,38374
bb2564ea-45eaa28b-6b8beed1-ec30629e-2dc71598,0.000732422,6408,4284,39308
adb7cd4-e5da168f-4e380779-bf87578d-ce1bf0b8,0.00381039,785,38,49177
6c385eb2-7a7345f1-aba47e56-4bc0d551-f5dbe2ab,0.000426667,20942,266,28792
dfcebe6b-2c48e8-348fff80-f24f840-21f5a1e6,0.000424816,15345,1520,33135
afe4383a-23e73f8b-97eb63e0-a16a9ecb-aecf1fed,0.000734082,3618,1276,45106
e31c1f75-214d000b-ca277ea3-33ccf83d-939c9647,0.000880898,1781,1734,46485
54e2efe6-31e20b53-ede9fbb9-3cb1b1c1-15548724,0.0175781,637,1006,48357
81c90354-3a809573-a581154c-9f39df90-d0b748fc,0.000804663,4020,946,45034
d8e0721c-3aa40897-62a6233c-8e3ac1db-27390cf7,0.000530842,16173,5105,28722
f571cb93-387d9dc5-718cef60-6aefae3f-11a3bd8b,0.000442368,17785,156,32059
33052b6-faa2796a-e5a706e8-d1679279-4e9409ed,0.000509779,12660,1102,36238
919285bd-86edfa50-b1208ea1-8ac1edde-c1093019,7.05174e-05,24061,64,25875
7e116e80-c84d13cd-9cb9b96e-4f9ea745-9c338082,0.000157286,17575,2242,30183
d47097e7-462c57bd-f381b9b3-9a93f287-ce196a85,0.00023815,27971,2229,19800
812b1c49-370d2118-8d03b8a7-bd4a56f3-f414526c,0.000530842,14986,6466,28548
ff0ec27b-c71f147b-4ab16873-d278e133-ce39f1bc,0.000530842,9164,5245,35591
faf2e598-cfde38b4-8901a480-269c8015-69cd2ae2,0.000338702,11652,1767,36581
e51b2d6a-a6cb928a-6e140a4-e1735c07-ded64b91,0.000386238,9972,724,39304
9d2e53d1-40468a01-ffdbea40-ff0ea4e-d8831ea2,0.00030899,8850,5229,35921
9262478-4edacd24-92fd5343-9379b702-883cb37d,0.00018,22227,208,27565
115bf3b4-a325dbe6-7c6e9e9a-9bdabda5-81f332de,0.000804663,5608,879,43513
7ab879f-8c36b1cf-57c8f2a7-e94f31fc-4c890fdf,0.000686646,8161,1037,40802
e4519dc1-fe54d8dd-360a79a9-22e97575-9cd8ac00,0.000541923,7801,9729,32470
f7375854-364f41e6-2366af8f-16c1e51b-6292d849,0.000530842,15962,3294,30744
55ba9ac7-11b1ea70-f9edfd8e-b88907a0-99cbe7de,0.000381039,13186,2448,34366
88aca261-cd4a70b1-cb66a439-bef61b0e-72bf7fc8,0.00023593,14534,2508,32958
86b6e68a-348f422e-77cec0a7-1ea7fcc8-2dadad39,0.00030899,18087,3275,28638
4d5da3e1-d17aa0f0-a7a12efa-254798fa-6ecdc1ef,0.000231743,23712,4326,21962
8f30718b-f66dff5a-7c85fc4f-8e6adde7-5f360733,0.000353894,16763,3840,29397
df8cd0ca-3c33b81f-3039cbba-b54ae222-df349df5,0.000440449,15013,1569,33418
a630a4b0-e0a2e6cb-779ac485-53c60f33-5cdaab35,0.000565778,11356,831,37813
591c7e45-9185384c-8666ab06-9ac816c8-ba741b27,0.000771605,4997,2317,42686
d9d90ba-a5bbbc79-7f168d4f-f1dd502f-fa343b1d,0.000530842,14063,4222,31715
49631d62-f4e938fe-afacb698-11cf2e79-b81d21a8,0.000611735,7776,1492,40732
56d8bee5-de41cd1a-ee7a2a49-7f1f150f-32f586f,0.000482253,9461,2075,38464
5f1f990c-8ae1ed6d-787977d1-6f30de10-eba02e0a,0.000880898,2570,2016,45414
3b0c2f3d-84111967-de35dbd7-921c41f0-25a3ee9b,0.000530842,15605,4523,29872
3ffea01a-71496358-645e426b-505553d1-19082d99,0.000530842,9641,4115,36244
9e217f9f-c6f4f736-e442e25d-1ab0358-b74993d8,0.000734082,7508,1158,41334
1c33ae75-a8e1d412-501c1aa6-a0432fb1-ac4f5bd4,0.000428669,20924,2155,26921
5ac0cc09-eee1ecc7-c8124fc9-af4a5faf-6c5f1b6f,0.00432,1218,333,48449
57a37159-ad28f38d-c1d922bb-29c38ede-b544b8b2,0.000549316,12584,5094,32322
912a11e6-5f489b5-34b38624-3c505ca0-288d8cf2,0.00231481,2307,827,46866
3303d35b-8cfd996b-ddbff5bd-c7e7a959-4e0f84f,0.000267918,17604,2354,30042
501abd6c-348f8447-7dbfd46-443ce68d-8c05e258,0.000231743,24529,4181,21290
ba60f482-288ef7ca-bacdcd50-e707ceeb-7dde0e7d,0.148148,56,764,49180
e4b26b0-5acad9df-6ef7be5a-d0313b1d-ad0acd3,0.00411523,2433,1242,46325
7812013d-996b9652-dd173ce-8055ff85-441eb455,0.000131602,28483,27,21490
6d8f206f-ad491dd9-12ae3f84-607f1eb3-22a4417c,0.000152934,23356,1367,25277
c4ca5443-17f3b7e0-400953d8-a8528407-a3d5751c,0.00023593,23434,2773,23793
caec0bc3-567df28a-917fe8b0-4f554ad5-f44a603d,0.00030899,8591,3222,38187
588d28c3-de192b27-6af247a7-57527e83-87bd0ce1,0.000353894,18470,4561,26969
c69d5e97-f096b18-6b40f5b5-3ac2d004-4639543,0.000816118,2707,215,47078
c7850c7b-a49f31b0-bbc599bb-84f433c0-7c2a53a,0.000733168,5832,3,44165
94df01fc-c0a8a1ed-2ae5bb4c-6e3bdd81-60b2dd2b,0.000305868,22139,1297,26564
4cc6947-44cdc0e1-aa368fd2-624e56c4-e0bcee19,0.000843943,2644,89,47267
a1118db0-7268db9e-80db8eb7-de71887f-9a479d9f,0.000549316,12645,6291,31064
e1ec85e6-98f0d492-3334ab93-fed03c1e-f50306ec,0.000825842,3441,22,46537
6842c4c3-470198a8-81b07c35-9b9c8321-daa5803c,0.00030899,15344,4646,30010
8f78b066-64695238-13d95d6a-9f194a31-e51980e9,0.000771605,3488,1720,44792
abfe4e9c-68bfed61-3312b0ae-c275880-2444f637,0.000976562,2143,7788,40069
b2f8c5d1-42378db0-33cc6170-bf3452d1-71ed4474,0.000717176,7995,20,41985
79d8c5a7-e625379-f493b92-56aa248b-4c128425,0.000669041,9671,610,39719
b56a67df-f2b3333-d6a075f5-e41dcd45-272b4161,0.00030899,18089,4383,27528
6e6c01e0-cab32029-192b0cd2-557aed67-960cdb5b,0.00023815,16367,2492,31141
8788e4e7-6144a996-45f4bfd0-f034f1e6-c0e5d651,0.000367041,25165,1278,23557
39c7e1bd-ae3a71f5-fa8989f4-4f97237e-d1078c1d,0.000578183,7716,451,41833
2af9fdde-4dcc557-d2b07492-57f55d00-41ed98c9,0.0117188,2020,633,47347
fe89b2bf-a8d7df4c-1bb7578f-3aa0e6fe-d2fe2d9b,0.000609663,11964,2424,35612
4d9c08c0-b1620816-dbf4c53b-bfa84e24-ae443fb,0.000617981,3226,344,46430
2b2c65af-cd3f9662-5008f2bb-68b671d4-d8338892,0.000281632,21067,733,28200
1a0d1705-e904623e-4617849c-d697ec2e-474cf63d,0.000541923,7018,2393,40589
a66143cb-e6383b15-c77be210-fea22bdd-e26218eb,0.000411987,6891,6258,36851
9e5305ea-5544a00-61bbf916-95bb3dc3-da61fef4,0.000353894,13508,2875,33617
744150fd-c9a9862d-abaf73fc-4409e23d-99eb8d14,0.000743378,7726,638,41636
99c0c606-2b3f7486-453ce6fd-a37ad96b-72b723af,0.000541923,8599,6476,34925
3f0adb03-75a75ff5-bd8f0aa0-554f72f-576ffd70,0.000804663,3820,888,45292
d79cb732-8c811252-b2c1d1f6-b9866ed7-a5bc00b8,0.000514984,13601,866,35533
f7b0e850-9cb6700d-ea1f86d5-44d17670-4bb01e6a,0.000743378,7279,535,42186
4a613a2e-7fa22413-e39980ee-70377af8-8d4316bd,4.70116e-05,27353,39,22608
b72d14d2-38bb3a0d-4ec07f2f-43fe9b20-3c46558d,0.000482798,18169,873,30958
fb112b80-2f301340-3234d74-9a9cc07d-1212b547,0.000231743,22013,5366,22621
351874b4-2ecad5b4-f17bb6ea-5b90e5d9-ea468e2f,9e-05,29508,374,20118
c0620f6f-d545b8c7-ecedf758-18c71116-fb837040,0.000530842,15219,4663,30118
5e201c43-89c0aec7-8932f2f5-442f8beb-cec28f12,0.000530842,19361,4801,25838
5b68d314-123ec58f-3a99cc46-5e2003d7-ae26d162,0.00109863,4468,384,45148
4b666e11-38fbed55-826420c6-bea166f4-5346eeb5,0.000976562,872,6632,42496
50c31748-ff8fe674-b1842e14-2e827bf4-e017ad93,0.000482253,18840,2152,29008
c2ede95d-afeef8c-e9ac2265-f837c955-8b9abe56,0.000353894,17559,4361,28080
ccfb8c17-7b78eadc-50048efa-e429fd8c-18ae7388,0.000732422,6028,4520,39452
a06e99c2-b8edea86-be32e54c-85a77718-7dcd1aff,0.000386238,14880,799,34321
31d4099e-f4e5d426-7a7001ae-7ea1f669-d3985e71,0.000541923,9879,10203,29918
93a7ebd2-43c9778b-f929c058-46b1e806-1fed671e,0.000411987,14947,5832,29221
63dfe05f-5d718291-94d33a53-9c1b45ca-79307fd4,0.000411987,13155,3696,33149
7caeba49-941879ed-dcfd71aa-f399e30a-23f1729d,0.00048384,20036,276,29688
d097063e-3a68d8ad-50487e8e-8eda6943-bb9dcc66,0.00455111,1500,561,47939
5441136e-6c04f718-305b8a12-98ea53ed-96b16151,0.000976562,1799,8025,40176
d41d2649-d7f23115-3ea10d03-7900ca03-1e04bd83,0.000267918,21442,2796,25762
9e6c1d89-a28a379e-30fc5c09-3c5c5ca7-c27768bf,0.000549316,9775,3176,37049
caf3b617-79d81e43-6511363a-9c54d7af-c922613d,3.375e-05,34344,231,15425
3584c04f-14200c67-f9824ca5-88f4fcec-9e45675c,0.000754371,11338,948,37714
dbb8f06b-6003f0f6-cacaf7a8-b76e067d-365a1b0e,0.0117188,1960,1500,46540
ecc1c34-4d408c76-8cb379ae-9ea9f880-58eab5fb,0.000734082,3898,1061,45041
675b9365-40e2ec16-4769c967-40601c02-b0d7c80d,0.000652894,5034,157,44809
eada6100-decfb185-bb4affd4-8131433c-74a721e3,0.000482253,10847,1956,37197
2d108ba-8f93582e-bdf0c2fd-7c4704ea-d0a73ab7,0.00030899,21478,4637,23885
aa992a88-f88ea004-2d953879-12cd7e36-2cd4a395,0.000267918,17969,1936,30095
d5ef9e66-e99e6014-214ccb4e-6ec08e07-fc1bf306,0.037037,2182,1388,46430
d2f8d85-e2e5cc46-2f4cdb3c-2fdc69ae-6e9eca1b,0.000709074,8549,120,41331
430b0d25-c0807da-4b6b66a0-a89fce80-9de04f88,0.000530842,12493,6305,31202
62fe10d2-d61d2823-7d347251-b6b43570-b8110f3f,0.000804663,3987,1123,44890
cb8f71fa-942763b2-ce84fcbb-2f91ed42-cf3ac30a,0.000411987,12648,5496,31856
38a50c3a-26039f98-5bfea27f-7ea8e66-5c9607b3,0.00205761,5115,3608,41277
de2100d1-2337b0f3-132434fe-6d9d5da0-d3564015,0.00576,4378,647,44975
86bb6b8-249bbb99-aab6560c-e0468450-e92b959,0.000685871,9302,2706,37992
b37b0eb5-2be383e8-d7a0159c-b17ce0b2-32cac964,0.000880898,1505,1813,46682
85efcaac-23aa8efe-30632654-4265ff60-8ea09227,0.00023815,19079,2298,28623
27bfec9b-422f3eb1-48c8a04c-9f847dfb-3054d6bd,0.000411987,18019,5120,26861
48ac5513-87b486f3-b01eecad-f6de023-e288b9ca,0.000203221,21037,2610,26353
bed524d3-adbd2e72-68978489-d511b94c-23a0fd1c,0.00064373,8773,982,40245
ae115869-f3c9ff49-13adfc63-be980f38-8d2dcda9,0.000305868,22462,1839,25699
1b43b8a7-83b33f7a-7d15d06b-1ef6ee6a-e0744f06,0.000411987,13529,3044,33427
376c9c91-a83b7a34-9279bb9b-2603421a-6a2f39df,0.00065551,5281,7,44712
8144b117-d31f7c8b-ac0543f4-9320bbba-957bf6e,0.00023593,24463,2915,22622
145407d3-de74f080-20c6f0e6-d6197eca-c428f66e,0.000976562,590,10388,39022
6988bfd4-8dc77f9c-6beed867-8f56bc8c-99fa31e2,0.000452623,13359,751,35890
644b1c1b-995d843a-4e2c66e6-1f04f252-b21c51d5,0.000825976,4954,574,44472
d7dead00-54ad6780-f778526f-d242fd4c-9bd01138,0.000522316,9624,137,40239
96cd0baa-28511-6a2e4643-d704ea50-abfdf56e,0.000530842,9404,3558,37038
28e5fc12-2da132c0-ae5db18d-b55f9a89-1206dffe,0.000381039,21188,1602,27210
5c24ccdd-4a8633c9-47a4ad05-360411f7-534ab626,0.00144,2544,133,47323
bc6d8aae-79ab2572-76567c59-4cd15188-e645d6ac,0.000440449,11237,1269,37494
