k,m,h(m)
16,43,0.0142771
16,44,0.012744
16,45,0.0113663
16,46,0.0101291
16,47,0.00901908
16,48,0.00802387
16,49,0.00713233
16,50,0.00633431
16,51,0.00562058
16,52,0.00498279
16,53,0.00441333
16,54,0.00390532
16,55,0.00345253
16,56,0.00304931
16,57,0.00269057
16,58,0.00237169
16,59,0.0020885
16,60,0.00183725
16,61,0.00161456
16,62,0.00141736
16,63,0.00124291
16,64,0.00108875
16,65,0.000952659
16,66,0.000832639
16,67,0.000726907
16,68,0.000633863
16,69,0.000552074
16,70,0.00048026
16,71,0.000417275
16,72,0.000362098
16,73,0.000313818
16,74,0.000271624
16,75,0.000234794
16,76,0.000202685
16,77,0.000174729
16,78,0.000150419
16,79,0.000129307
16,80,0.000110998
16,81,9.51414e-05
16,82,8.14273e-05
16,83,6.95833e-05
16,84,5.93693e-05
16,85,5.05738e-05
16,86,4.30114e-05
16,87,3.65191e-05
16,88,3.09543e-05
16,89,2.61921e-05
16,90,2.21234e-05
16,91,1.86531e-05
16,92,1.56981e-05
16,93,1.31864e-05
16,94,1.10553e-05
16,95,9.25034e-06
16,96,7.72451e-06
17,1,0.911458
17,2,0.830334
17,3,0.756041
17,4,0.688037
17,5,0.625821
17,6,0.568928
17,7,0.516929
17,8,0.469428
17,9,0.426057
17,10,0.386478
17,11,0.350378
17,12,0.31747
17,13,0.287486
17,14,0.260183
17,15,0.235334
17,16,0.212732
17,17,0.192184
17,18,0.173514
17,19,0.156562
17,20,0.141177
17,21,0.127224
17,22,0.114576
17,23,0.103118
17,24,0.0927452
17,25,0.0833603
17,26,0.0748745
17,27,0.0672066
17,28,0.0602823
17,29,0.0540335
17,30,0.0483981
17,31,0.0433193
17,32,0.0387452
17,33,0.0346286
17,34,0.0309261
17,35,0.0275986
17,36,0.0246102
17,37,0.0219284
17,38,0.0195233
17,39,0.0173681
17,40,0.0154383
17,41,0.0137117
17,42,0.012168
17,43,0.010789
17,44,0.009558
17,45,0.00846012
17,46,0.00748174
17,47,0.00661058
17,48,0.00583554
17,49,0.00514663
17,50,0.00453479
17,51,0.00399189
17,52,0.0035106
17,53,0.00308431
17,54,0.00270709
17,55,0.00237361
17,56,0.00207908
17,57,0.00181919
17,58,0.00159011
17,59,0.00138838
17,60,0.00121092
17,61,0.00105496
17,62,0.000918061
17,63,0.000798007
17,64,0.000692843
17,65,0.000600825
17,66,0.0005204
17,67,0.000450187
17,68,0.000388962
17,69,0.000335636
17,70,0.000289247
17,71,0.000248942
17,72,0.000213967
17,73,0.000183655
17,74,0.000157419
17,75,0.00013474
17,76,0.000115162
17,77,9.82849e-05
17,78,8.37558e-05
17,79,7.12659e-05
17,80,6.05445e-05
17,81,5.13547e-05
17,82,4.34896e-05
17,83,3.67685e-05
17,84,3.10339e-05
17,85,2.6149e-05
17,86,2.19945e-05
17,87,1.8467e-05
17,88,1.54771e-05
17,89,1.29472e-05
17,90,1.08103e-05
17,91,9.00858e-06
17,92,7.49229e-06
17,93,6.2186e-06
17,94,5.15076e-06
17,95,4.25726e-06
17,96,3.51114e-06
18,1,0.90625
18,2,0.820844
18,3,0.74308
18,4,0.672311
18,5,0.60794
18,6,0.549422
18,7,0.496252
18,8,0.447968
18,9,0.404145
18,10,0.364393
18,11,0.328354
18,12,0.2957
18,13,0.26613
18,14,0.239369
18,15,0.215163
18,16,0.193282
18,17,0.173514
18,18,0.155667
18,19,0.139564
18,20,0.125043
18,21,0.111957
18,22,0.100172
18,23,0.0895654
18,24,0.0800259
18,25,0.0714517
18,26,0.0637503
18,27,0.0568376
18,28,0.0506371
18,29,0.0450794
18,30,0.0401013
18,31,0.0356456
18,32,0.0316604
18,33,0.0280986
18,34,0.0249176
18,35,0.0220789
18,36,0.0195476
18,37,0.0172921
18,38,0.015284
18,39,0.0134975
18,40,0.0119096
18,41,0.0104992
18,42,0.00924767
18,43,0.00813795
18,44,0.00715484
18,45,0.00628466
18,46,0.00551511
18,47,0.00483517
18,48,0.00423494
18,49,0.00370557
18,50,0.00323914
18,51,0.00282854
18,52,0.00246745
18,53,0.00215021
18,54,0.00187176
18,55,0.00162762
18,56,0.00141377
18,57,0.00122665
18,58,0.0010631
18,59,0.000920296
18,60,0.000795745
18,61,0.000687234
18,62,0.000592805
18,63,0.000510724
18,64,0.000439461
18,65,0.000377661
18,66,0.000324135
18,67,0.00027783
18,68,0.000237822
18,69,0.0002033
18,70,0.000173548
18,71,0.000147943
18,72,0.000125935
18,73,0.000107045
18,74,9.0853e-05
18,75,7.69941e-05
18,76,6.51489e-05
18,77,5.50395e-05
18,78,4.64247e-05
18,79,3.90945e-05
18,80,3.2867e-05
18,81,2.75848e-05
18,82,2.31116e-05
18,83,1.93297e-05
18,84,1.61376e-05
18,85,1.3448e-05
18,86,1.11858e-05
18,87,9.28628e-06
18,88,7.69435e-06
18,89,6.36263e-06
18,90,5.25072e-06
18,91,4.32412e-06
18,92,3.55349e-06
18,93,2.91386e-06
18,94,2.38407e-06
18,95,1.94618e-06
18,96,1.58503e-06
19,1,0.901042
19,2,0.811409
19,3,0.730268
19,4,0.656855
19,5,0.590471
19,6,0.530476
19,7,0.476288
19,8,0.427372
19,9,0.383241
19,10,0.343451
19,11,0.307596
19,12,0.275307
19,13,0.246247
19,14,0.220109
19,15,0.196614
19,16,0.175509
19,17,0.156562
19,18,0.139564
19,19,0.124324
19,20,0.11067
19,21,0.0984447
19,22,0.0875064
19,23,0.0777263
19,24,0.0689878
19,25,0.0611856
19,26,0.0542244
19,27,0.048018
19,28,0.0424886
19,29,0.0375662
19,30,0.0331873
19,31,0.029295
19,32,0.0258378
19,33,0.0227696
19,34,0.0200487
19,35,0.0176377
19,36,0.0155032
19,37,0.013615
19,38,0.0119461
19,39,0.0104722
19,40,0.00917175
19,41,0.00802528
19,42,0.00701548
19,43,0.00612685
19,44,0.00534557
19,45,0.00465932
19,46,0.00405709
19,47,0.00352911
19,48,0.00306668
19,49,0.00266205
19,50,0.00230835
19,51,0.00199949
19,52,0.00173005
19,53,0.00149526
19,54,0.00129087
19,55,0.00111314
19,56,0.000958765
19,57,0.00082482
19,58,0.000708734
19,59,0.000608242
19,60,0.00052135
19,61,0.000446307
19,62,0.000381576
19,63,0.000325807
19,64,0.00027782
19,65,0.000236581
19,66,0.000201187
19,67,0.000170849
19,68,0.00014488
19,69,0.000122681
19,70,0.00010373
19,71,8.75754e-05
19,72,7.38239e-05
19,73,6.21351e-05
19,74,5.22144e-05
19,75,4.3807e-05
19,76,3.6693e-05
19,77,3.0683e-05
19,78,2.56136e-05
19,79,2.13447e-05
19,80,1.77557e-05
19,81,1.47436e-05
19,82,1.22199e-05
19,83,1.01092e-05
19,84,8.34706e-06
19,85,6.87859e-06
19,86,5.65716e-06
19,87,4.64314e-06
19,88,3.80295e-06
19,89,3.10818e-06
19,90,2.53483e-06
19,91,2.06266e-06
19,92,1.67463e-06
19,93,1.35645e-06
19,94,1.09612e-06
19,95,8.83609e-07
19,96,7.10531e-07
20,1,0.895833
20,2,0.802029
20,3,0.717605
20,4,0.641668
20,5,0.573405
20,6,0.512078
20,7,0.457016
20,8,0.407609
20,9,0.363304
20,10,0.323598
20,11,0.288038
20,12,0.256211
20,13,0.227743
20,14,0.202297
20,15,0.179567
20,16,0.159277
20,17,0.141177
20,18,0.125043
20,19,0.11067
20,20,0.0978757
20,21,0.0864948
20,22,0.0763784
20,23,0.0673927
20,24,0.0594173
20,25,0.0523438
20,26,0.0460751
20,27,0.0405238
20,28,0.0356119
20,29,0.031269
20,30,0.0274323
20,31,0.0240456
20,32,0.0210585
20,33,0.0184262
20,34,0.0161085
20,35,0.0140694
20,36,0.0122771
20,37,0.0107031
20,38,0.00932209
20,39,0.00811143
20,40,0.00705111
20,41,0.00612334
20,42,0.0053123
20,43,0.00460399
20,44,0.00398601
20,45,0.00344736
20,46,0.00297833
20,47,0.00257034
20,48,0.00221581
20,49,0.00190806
20,50,0.0016412
20,51,0.00141004
20,52,0.00121004
20,53,0.00103717
20,54,0.00088794
20,55,0.000759253
20,56,0.000648413
20,57,0.000553058
20,58,0.000471124
20,59,0.000400807
20,60,0.000340535
20,61,0.000288939
20,62,0.000244826
20,63,0.000207161
20,64,0.000175043
20,65,0.000147692
20,66,0.000124434
20,67,0.000104682
20,68,8.79331e-05
20,69,7.37503e-05
20,70,6.17584e-05
20,71,5.16341e-05
20,72,4.30995e-05
20,73,3.59163e-05
20,74,2.98799e-05
20,75,2.48155e-05
20,76,2.05736e-05
20,77,1.70264e-05
20,78,1.40653e-05
20,79,1.15977e-05
20,80,9.545e-06
20,81,7.84053e-06
20,82,6.42782e-06
20,83,5.25913e-06
20,84,4.29415e-06
20,85,3.49894e-06
20,86,2.84493e-06
20,87,2.30815e-06
20,88,1.8685e-06
20,89,1.50918e-06
20,90,1.21613e-06
20,91,9.77675e-07
20,92,7.84076e-07
20,93,6.27261e-07
20,94,5.00541e-07
20,95,3.9839e-07
20,96,3.16248e-07
21,1,0.890625
21,2,0.792703
21,3,0.705088
21,4,0.626745
21,5,0.556736
21,6,0.494215
21,7,0.438417
21,8,0.388651
21,9,0.344294
21,10,0.304785
21,11,0.269617
21,12,0.238336
21,13,0.21053
21,14,0.185831
21,15,0.163907
21,16,0.14446
21,17,0.127224
21,18,0.111957
21,19,0.0984447
21,20,0.0864948
21,21,0.0759344
21,22,0.0666091
21,23,0.0583809
21,24,0.0511265
21,25,0.0447357
21,26,0.0391102
21,27,0.0341625
21,28,0.0298146
21,29,0.0259969
21,30,0.0226476
21,31,0.0197118
21,32,0.0171407
21,33,0.014891
21,34,0.0129242
21,35,0.0112065
21,36,0.0097075
21,37,0.00840072
21,38,0.00726256
21,39,0.00627221
21,40,0.00541132
21,41,0.0046637
21,42,0.00401511
21,43,0.00345299
21,44,0.00296633
21,45,0.00254543
21,46,0.0021818
21,47,0.00186798
21,48,0.00159744
21,49,0.00136448
21,50,0.0011641
21,51,0.000991948
21,52,0.000844211
21,53,0.000717579
21,54,0.000609168
21,55,0.000516469
21,56,0.000437302
21,57,0.000369777
21,58,0.000312256
21,59,0.000263321
21,60,0.000221744
21,61,0.000186466
21,62,0.000156575
21,63,0.000131282
21,64,0.00010991
21,65,9.18783e-05
21,66,7.66858e-05
21,67,6.39048e-05
21,68,5.31688e-05
21,69,4.41644e-05
21,70,3.66242e-05
21,71,3.032e-05
21,72,2.50579e-05
21,73,2.06727e-05
21,74,1.70246e-05
21,75,1.39948e-05
21,76,1.14829e-05
21,77,9.40411e-06
21,78,7.68684e-06
21,79,6.27084e-06
21,80,5.10546e-06
21,81,4.14819e-06
21,82,3.3634e-06
21,83,2.72129e-06
21,84,2.19701e-06
21,85,1.76981e-06
21,86,1.42247e-06
21,87,1.14066e-06
21,88,9.12525e-07
21,89,7.28265e-07
21,90,5.79784e-07
21,91,4.60417e-07
21,92,3.64686e-07
21,93,2.88102e-07
21,94,2.2699e-07
21,95,1.78349e-07
21,96,1.39737e-07
22,1,0.885417
22,2,0.783432
22,3,0.692718
22,4,0.612084
22,5,0.540458
22,6,0.476874
22,7,0.42047
22,8,0.370468
22,9,0.326173
22,10,0.286961
22,11,0.252273
22,12,0.22161
22,13,0.194525
22,14,0.170617
22,15,0.149529
22,16,0.130944
22,17,0.114576
22,18,0.100172
22,19,0.0875064
22,20,0.0763784
22,21,0.0666091
22,22,0.0580395
22,23,0.0505285
22,24,0.0439508
22,25,0.0381954
22,26,0.0331636
22,27,0.0287685
22,28,0.0249327
22,29,0.021588
22,30,0.0186743
22,31,0.0161383
22,32,0.0139331
22,33,0.0120173
22,34,0.0103545
22,35,0.00891274
22,36,0.00766382
22,37,0.00658302
22,38,0.00564866
22,39,0.00484171
22,40,0.00414551
22,41,0.00354551
22,42,0.00302894
22,43,0.0025847
22,44,0.00220306
22,45,0.00187558
22,46,0.00159488
22,47,0.00135456
22,48,0.00114904
22,49,0.000973491
22,50,0.000823723
22,51,0.000696104
22,52,0.000587492
22,53,0.000495172
22,54,0.000416799
22,55,0.000350353
22,56,0.000294092
22,57,0.000246518
22,58,0.000206345
22,59,0.000172467
22,60,0.000143939
22,61,0.000119949
22,62,9.9805e-05
22,63,8.29149e-05
22,64,6.87744e-05
22,65,5.69538e-05
22,66,4.70878e-05
22,67,3.88661e-05
22,68,3.20257e-05
22,69,2.63437e-05
22,70,2.16318e-05
22,71,1.7731e-05
22,72,1.45072e-05
22,73,1.18475e-05
22,74,9.65723e-06
22,75,7.85673e-06
22,76,6.3794e-06
22,77,5.16951e-06
22,78,4.18056e-06
22,79,3.37379e-06
22,80,2.71694e-06
22,81,2.18326e-06
22,82,1.75054e-06
22,83,1.40043e-06
22,84,1.11778e-06
22,85,8.90081e-07
22,86,7.07073e-07
22,87,5.60322e-07
22,88,4.42921e-07
22,89,3.49227e-07
22,90,2.74634e-07
22,91,2.154e-07
22,92,1.68481e-07
22,93,1.31415e-07
22,94,1.02212e-07
22,95,7.92662e-08
22,96,6.12883e-08
23,1,0.880208
23,2,0.774215
23,3,0.680494
23,4,0.597683
23,5,0.524562
23,6,0.460043
23,7,0.403156
23,8,0.353034
23,9,0.308905
23,10,0.270081
23,11,0.23595
23,12,0.205967
23,13,0.179649
23,14,0.156566
23,15,0.136335
23,16,0.118619
23,17,0.103118
23,18,0.0895654
23,19,0.0777263
23,20,0.0673927
23,21,0.0583809
23,22,0.0505285
23,23,0.0436923
23,24,0.037746
23,25,0.0325784
23,26,0.0280916
23,27,0.0241994
23,28,0.0208261
23,29,0.0179054
23,30,0.0153788
23,31,0.0131954
23,32,0.0113104
23,33,0.0096845
23,34,0.0082836
23,35,0.00707776
23,36,0.00604089
23,37,0.00515025
23,38,0.00438602
23,39,0.00373096
23,40,0.0031701
23,41,0.00269041
23,42,0.00228061
23,43,0.00193092
23,44,0.00163286
23,45,0.0013791
23,46,0.00116333
23,47,0.000980062
23,48,0.000824604
23,49,0.000692896
23,50,0.000581451
23,51,0.000487273
23,52,0.000407789
23,53,0.000340795
23,54,0.000284404
23,55,0.000237004
23,56,0.000197215
23,57,0.000163862
23,58,0.000135945
23,59,0.000112611
23,60,9.3137e-05
23,61,7.69086e-05
23,62,6.34055e-05
23,63,5.21876e-05
23,64,4.28829e-05
23,65,3.51773e-05
23,66,2.88066e-05
23,67,2.35483e-05
23,68,1.92154e-05
23,69,1.56513e-05
23,70,1.27246e-05
23,71,1.03257e-05
23,72,8.36296e-06
23,73,6.76006e-06
23,74,5.45349e-06
23,75,4.39053e-06
23,76,3.52743e-06
23,77,2.82803e-06
23,78,2.26242e-06
23,79,1.80597e-06
23,80,1.43838e-06
23,81,1.143e-06
23,82,9.06162e-07
23,83,7.16692e-07
23,84,5.65463e-07
23,85,4.4504e-07
23,86,3.49377e-07
23,87,2.73569e-07
23,88,2.13644e-07
23,89,1.66396e-07
23,90,1.2924e-07
23,91,1.00097e-07
23,92,7.7303e-08
23,93,5.95233e-08
23,94,4.56947e-08
23,95,3.49704e-08
23,96,2.66784e-08
24,1,0.875
24,2,0.765052
24,3,0.668414
24,4,0.583536
24,5,0.509042
24,6,0.443711
24,7,0.386458
24,8,0.336323
24,9,0.292454
24,10,0.2541
24,11,0.220592
24,12,0.191342
24,13,0.16583
24,14,0.143596
24,15,0.124235
24,16,0.107389
24,17,0.0927452
24,18,0.0800259
24,19,0.0689878
24,20,0.0594173
24,21,0.0511265
24,22,0.0439508
24,23,0.037746
24,24,0.0323856
24,25,0.0277591
24,26,0.0237698
24,27,0.0203332
24,28,0.0173756
24,29,0.0148329
24,30,0.0126489
24,31,0.010775
24,32,0.00916876
24,33,0.00779345
24,34,0.00661708
24,35,0.00561195
24,36,0.00475407
24,37,0.00402268
24,38,0.00339981
24,39,0.00286997
24,40,0.00241978
24,41,0.00203771
24,42,0.00171383
24,43,0.00143962
24,44,0.00120774
24,45,0.00101189
24,46,0.000846681
24,47,0.0007075
24,48,0.000590397
24,49,0.000491997
24,50,0.000409424
24,51,0.000340226
24,52,0.000282315
24,53,0.000233918
24,54,0.000193529
24,55,0.000159872
24,56,0.000131865
24,57,0.000108595
24,58,8.92892e-05
24,59,7.32971e-05
24,60,6.00706e-05
24,61,4.91487e-05
24,62,4.01443e-05
24,63,3.27331e-05
24,64,2.66432e-05
24,65,2.16476e-05
24,66,1.75567e-05
24,67,1.42126e-05
24,68,1.14838e-05
24,69,9.2611e-06
24,70,7.45405e-06
24,71,5.98768e-06
24,72,4.80004e-06
24,73,3.84003e-06
24,74,3.06557e-06
24,75,2.44207e-06
24,76,1.94113e-06
24,77,1.53952e-06
24,78,1.21823e-06
24,79,9.61758e-07
24,80,7.57491e-07
24,81,5.95171e-07
24,82,4.66486e-07
24,83,3.64707e-07
24,84,2.84404e-07
24,85,2.21203e-07
24,86,1.71588e-07
24,87,1.32738e-07
24,88,1.02398e-07
24,89,7.87674e-08
24,90,6.04138e-08
24,91,4.61988e-08
24,92,3.52209e-08
24,93,2.67679e-08
24,94,2.02787e-08
24,95,1.53125e-08
24,96,1.15238e-08
25,1,0.869792
25,2,0.755945
25,3,0.656478
25,4,0.569642
25,5,0.493892
25,6,0.427864
25,7,0.370355
25,8,0.320307
25,9,0.276787
25,10,0.238975
25,11,0.206149
25,12,0.177675
25,13,0.152998
25,14,0.131629
25,15,0.113142
25,16,0.0971617
25,17,0.0833603
25,18,0.0714517
25,19,0.0611856
25,20,0.0523438
25,21,0.0447357
25,22,0.0381954
25,23,0.0325784
25,24,0.0277591
25,25,0.0236283
25,26,0.0200911
25,27,0.0170653
25,28,0.0144797
25,29,0.0122724
25,30,0.0103901
25,31,0.00878673
25,32,0.00742233
25,33,0.00626259
25,34,0.00527791
25,35,0.0044428
25,36,0.00373534
25,37,0.00313673
25,38,0.00263081
25,39,0.00220373
25,40,0.00184364
25,41,0.00154041
25,42,0.00128538
25,43,0.00107115
25,44,0.000891424
25,45,0.000740846
25,46,0.000614852
25,47,0.000509569
25,48,0.000421712
25,49,0.000348498
25,50,0.000287572
25,51,0.000236943
25,52,0.000194932
25,53,0.000160123
25,54,0.000131324
25,55,0.000107533
25,56,8.79103e-05
25,57,7.17503e-05
25,58,5.84632e-05
25,59,4.75559e-05
25,60,3.86168e-05
25,61,3.1303e-05
25,62,2.53292e-05
25,63,2.04582e-05
25,64,1.64934e-05
25,65,1.3272e-05
25,66,1.06594e-05
25,67,8.54446e-06
25,68,6.83557e-06
25,69,5.45743e-06
25,70,4.3482e-06
25,71,3.45717e-06
25,72,2.74288e-06
25,73,2.17145e-06
25,74,1.71526e-06
25,75,1.35186e-06
25,76,1.063e-06
25,77,8.33905e-07
25,78,6.52621e-07
25,79,5.09503e-07
25,80,3.96781e-07
25,81,3.08214e-07
25,82,2.38796e-07
25,83,1.84524e-07
25,84,1.42202e-07
25,85,1.09285e-07
25,86,8.37512e-08
25,87,6.39985e-08
25,88,4.87608e-08
25,89,3.70394e-08
25,90,2.80493e-08
25,91,2.11745e-08
25,92,1.59333e-08
25,93,1.19499e-08
25,94,8.93228e-09
25,95,6.65364e-09
25,96,4.93878e-09
26,1,0.864583
26,2,0.746891
26,3,0.644685
26,4,0.555998
26,5,0.479105
26,6,0.412491
26,7,0.354831
26,8,0.304963
26,9,0.261871
26,10,0.224665
26,11,0.19257
26,12,0.164908
26,13,0.141088
26,14,0.120595
26,15,0.10298
26,16,0.0878528
26,17,0.0748745
26,18,0.0637503
26,19,0.0542244
26,20,0.0460751
26,21,0.0391102
26,22,0.0331636
26,23,0.0280916
26,24,0.0237698
26,25,0.0200911
26,26,0.0169632
26,27,0.0143063
26,28,0.012052
26,29,0.0101413
26,30,0.00852365
26,31,0.00715566
26,32,0.00600009
26,33,0.00502507
26,34,0.00420336
26,35,0.00351167
26,36,0.00293012
26,37,0.00244177
26,38,0.00203218
26,39,0.00168908
26,40,0.00140205
26,41,0.00116223
26,42,0.000962108
26,43,0.000795342
26,44,0.000656558
26,45,0.000541217
26,46,0.000445491
26,47,0.000366157
26,48,0.000300501
26,49,0.000246244
26,50,0.000201473
26,51,0.000164583
26,52,0.000134235
26,53,0.000109305
26,54,8.88597e-05
26,55,7.2118e-05
26,56,5.84314e-05
26,57,4.72607e-05
26,58,3.81586e-05
26,59,3.07547e-05
26,60,2.47425e-05
26,61,1.9869e-05
26,62,1.59255e-05
26,63,1.27404e-05
26,64,1.01726e-05
26,65,8.10627e-06
26,66,6.44672e-06
26,67,5.11645e-06
26,68,4.05223e-06
26,69,3.20257e-06
26,70,2.5256e-06
26,71,1.98736e-06
26,72,1.56032e-06
26,73,1.22225e-06
26,74,9.55206e-07
26,75,7.44736e-07
26,76,5.79239e-07
26,77,4.4941e-07
26,78,3.47804e-07
26,79,2.6848e-07
26,80,2.06706e-07
26,81,1.58721e-07
26,82,1.21543e-07
26,83,9.28146e-08
26,84,7.06754e-08
26,85,5.36609e-08
26,86,4.06218e-08
26,87,3.0658e-08
26,88,2.30665e-08
26,89,1.72999e-08
26,90,1.29329e-08
26,91,9.63628e-09
26,92,7.15565e-09
26,93,5.29518e-09
26,94,3.90453e-09
26,95,2.86863e-09
26,96,2.09972e-09
27,1,0.859375
27,2,0.737893
27,3,0.633034
27,4,0.542601
27,5,0.464674
27,6,0.397582
27,7,0.339869
27,8,0.290266
27,9,0.247673
27,10,0.211131
27,11,0.179809
27,12,0.152987
27,13,0.130039
27,14,0.110424
27,15,0.0936743
27,16,0.079385
27,17,0.0672066
27,18,0.0568376
27,19,0.048018
27,20,0.0405238
27,21,0.0341625
27,22,0.0287685
27,23,0.0241994
27,24,0.0203332
27,25,0.0170653
27,26,0.0143063
27,27,0.0119794
27,28,0.0100191
27,29,0.00836961
27,30,0.00698323
27,31,0.00581936
27,32,0.00484344
27,33,0.00402611
27,34,0.00334243
27,35,0.00277126
27,36,0.00229467
27,37,0.00189752
27,38,0.00156698
27,39,0.00129225
27,40,0.00106421
27,41,0.00087517
27,42,0.000718683
27,43,0.00058932
27,44,0.00048253
27,45,0.000394501
27,46,0.000322042
27,47,0.000262486
27,48,0.000213609
27,49,0.000173558
27,50,0.000140788
27,51,0.000114018
27,52,9.21852e-05
27,53,7.44066e-05
27,54,5.99535e-05
27,55,4.82235e-05
27,56,3.87196e-05
27,57,3.10326e-05
27,58,2.48261e-05
27,59,1.98238e-05
27,60,1.57994e-05
27,61,1.25677e-05
27,62,9.97743e-06
27,63,7.9052e-06
27,64,6.25062e-06
27,65,4.93213e-06
27,66,3.88357e-06
27,67,3.05137e-06
27,68,2.39228e-06
27,69,1.87138e-06
27,70,1.46059e-06
27,71,1.13734e-06
27,72,8.83556e-07
27,73,6.84756e-07
27,74,5.29391e-07
27,75,4.08259e-07
27,76,3.14046e-07
27,77,2.40949e-07
27,78,1.84378e-07
27,79,1.4071e-07
27,80,1.07089e-07
27,81,8.12727e-08
27,82,6.15037e-08
27,83,4.64073e-08
27,84,3.49119e-08
27,85,2.61839e-08
27,86,1.95768e-08
27,87,1.45902e-08
27,88,1.08385e-08
27,89,8.02463e-09
27,90,5.92109e-09
27,91,4.35374e-09
27,92,3.18987e-09
27,93,2.32861e-09
27,94,1.69353e-09
27,95,1.22695e-09
27,96,8.85425e-10
28,1,0.854167
28,2,0.728949
28,3,0.621525
28,4,0.529447
28,5,0.450593
28,6,0.383125
28,7,0.32545
28,8,0.276193
28,9,0.234163
28,10,0.198335
28,11,0.167822
28,12,0.141861
28,13,0.119793
28,14,0.101055
28,15,0.0851585
28,16,0.0716871
28,17,0.0602823
28,18,0.0506371
28,19,0.0424886
28,20,0.0356119
28,21,0.0298146
28,22,0.0249327
28,23,0.0208261
28,24,0.0173756
28,25,0.0144797
28,26,0.012052
28,27,0.0100191
28,28,0.00831889
28,29,0.00689859
28,30,0.00571356
28,31,0.00472603
28,32,0.00390411
28,33,0.00322089
28,34,0.00265369
28,35,0.00218342
28,36,0.00179402
28,37,0.00147201
28,38,0.0012061
28,39,0.00098681
28,40,0.000806218
28,41,0.000657704
28,42,0.000535745
28,43,0.00043574
28,44,0.000353856
28,45,0.00028691
28,46,0.00023226
28,47,0.000187717
28,48,0.000151469
28,49,0.000122016
28,50,9.8125e-05
28,51,7.87764e-05
28,52,6.31329e-05
28,53,5.05063e-05
28,54,4.03324e-05
28,55,3.2149e-05
28,56,2.55784e-05
28,57,2.03123e-05
28,58,1.60993e-05
28,59,1.27353e-05
28,60,1.00542e-05
28,61,7.92148e-06
28,62,6.22834e-06
28,63,4.88685e-06
28,64,3.82614e-06
28,65,2.98917e-06
28,66,2.33014e-06
28,67,1.81233e-06
28,68,1.40637e-06
28,69,1.0888e-06
28,70,8.40945e-07
28,71,6.47941e-07
28,72,4.98004e-07
28,73,3.81803e-07
28,74,2.91967e-07
28,75,2.22687e-07
28,76,1.69394e-07
28,77,1.28506e-07
28,78,9.72176e-08
28,79,7.33396e-08
28,80,5.51669e-08
28,81,4.13752e-08
28,82,3.09382e-08
28,83,2.3063e-08
28,84,1.71386e-08
28,85,1.26952e-08
28,86,9.37313e-09
28,87,6.89721e-09
28,88,5.05795e-09
28,89,3.69619e-09
28,90,2.6914e-09
28,91,1.95259e-09
28,92,1.41128e-09
28,93,1.01612e-09
28,94,7.28732e-10
28,95,5.20523e-10
28,96,3.70269e-10
29,1,0.848958
29,2,0.720059
29,3,0.610155
29,4,0.516533
29,5,0.436855
29,6,0.369108
29,7,0.311559
29,8,0.26272
29,9,0.221313
29,10,0.186241
29,11,0.156566
29,12,0.131481
29,13,0.110298
29,14,0.0924281
29,15,0.0773696
29,16,0.0646932
29,17,0.0540335
29,18,0.0450794
29,19,0.0375662
29,20,0.031269
29,21,0.0259969
29,22,0.021588
29,23,0.0179054
29,24,0.0148329
29,25,0.0122724
29,26,0.0101413
29,27,0.00836961
29,28,0.00689859
29,29,0.00567872
29,30,0.00466839
29,31,0.00383269
29,32,0.00314233
29,33,0.00257278
29,34,0.00210353
29,35,0.00171744
29,36,0.00140021
29,37,0.00113991
29,38,0.000926639
29,39,0.000752142
29,40,0.000609579
29,41,0.000493278
29,42,0.000398542
29,43,0.000321491
29,44,0.000258919
29,45,0.000208185
29,46,0.000167114
29,47,0.00013392
29,48,0.000107136
29,49,8.55602e-05
29,50,6.82088e-05
29,51,5.42789e-05
29,52,4.31151e-05
29,53,3.41841e-05
29,54,2.70522e-05
29,55,2.13673e-05
29,56,1.68443e-05
29,57,1.32525e-05
29,58,1.04057e-05
29,59,8.1537e-06
29,60,6.37582e-06
29,61,4.97507e-06
29,62,3.87372e-06
29,63,3.00958e-06
29,64,2.33301e-06
29,65,1.80444e-06
29,66,1.3924e-06
29,67,1.07193e-06
29,68,8.23241e-07
29,69,6.30708e-07
29,70,4.82005e-07
29,71,3.6743e-07
29,72,2.79368e-07
29,73,2.11854e-07
29,74,1.60226e-07
29,75,1.20848e-07
29,76,9.08945e-08
29,77,6.81709e-08
29,78,5.09799e-08
29,79,3.80114e-08
29,80,2.82562e-08
29,81,2.09399e-08
29,82,1.54691e-08
29,83,1.13909e-08
29,84,8.36028e-09
29,85,6.11539e-09
29,86,4.45795e-09
29,87,3.23832e-09
29,88,2.34393e-09
29,89,1.69033e-09
29,90,1.21441e-09
29,91,8.69139e-10
29,92,6.19585e-10
29,93,4.39905e-10
29,94,3.11044e-10
29,95,2.19e-10
29,96,1.53526e-10
30,1,0.84375
30,2,0.711224
30,3,0.598925
30,4,0.503858
30,5,0.423455
30,6,0.355521
30,7,0.298179
30,8,0.249826
30,9,0.209093
30,10,0.174816
30,11,0.146
30,12,0.121801
30,13,0.101501
30,14,0.0844895
30,15,0.0702497
30,16,0.058343
30,17,0.0483981
30,18,0.0401013
30,19,0.0331873
30,20,0.0274323
30,21,0.0226476
30,22,0.0186743
30,23,0.0153788
30,24,0.0126489
30,25,0.0103901
30,26,0.00852365
30,27,0.00698323
