GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
e761c7a0-fdbd726b-401313e6-295a6ab0-2be1df6,0.000301408,13734,20425,15841
323fd22a-cded4989-40a6dad9-69c08aff-ef3e02af,0.00025489,19202,15925,14873
16bdbd27-48cbbc86-afa6524-16b5fce9-a9f5051e,0.00237996,4638,10107,35255
2adc7436-f480f59b-fe6fbe45-ff25a182-39beaebb,0.000530842,6967,22652,20381
4848912d-2280222f-5a13e90c-946200f7-1967f37,0.000880898,1525,13581,34894
2ab987d5-74af8e53-62356d7e-f3e5a319-8e8f311a,0.000603497,16539,13862,19599
7b07aba8-bed087e6-67193899-5bb0db34-4f0e0ba7,0.000541923,8810,23881,17309
18246479-c75a5073-8186bec0-9ca214b0-2cef38e2,0.00292969,1195,17531,31274
b632a7bf-c9b8e714-595099d7-2becbcca-efb98b89,0.000530842,9704,23436,16860
8d0ec13f-1a04c843-e8e3554a-d53ffdcc-90c63cc0,0.000611735,4225,18821,26954
a2109591-7f426bf2-13676450-de0264f3-572242a,0.000611735,6014,17867,26119
6fada9d2-634358a9-959f2602-bc50ab72-df08eea4,0.000225306,14725,12783,22492
a639bc02-1080b666-98099340-98291f67-db5d2acd,0.000652894,9631,9018,31351
96fb2d78-46e0981b-7d353a09-d8c6c565-514b1db2,0.000381039,10786,11851,27363
48c8aba1-7f5f011f-2374d9e0-1c198ac4-4a71f67c,0.000609663,14838,19133,16029
f59057b2-c887ef11-493755e6-3472a734-3ecddd1a,0.00030899,12618,25751,11631
15b47969-559c0e4d-5e521334-c8a620c7-7c4155a7,0.000734082,5538,18924,25538
a32052c2-d43c884f-9c2ae072-b014b88-322d516f,0.000734082,6056,17658,26286
b39de982-b56a377b-55c381d7-42fc0958-545e2a83,0.000231743,14963,18450,16587
a29c044-73c0f635-d28475b2-db18a5d3-3c712a7c,0.000541923,3583,24995,21422
62201be2-7d1b1f13-5255fd33-687311fa-23b0a345,0.000530842,13922,19202,16876
cd761a2f-96287f3d-4fb7e4b9-5d32e764-ae28b8bd,0.00023593,19647,20761,9592
7ae2a0b0-499529ca-ce39ddbb-49e48a38-e3c554b9,0.000353894,11378,23295,15327
f72abb47-9ba55f0d-4c30d24d-8a79a64b-f167be25,0.000411987,6968,22804,20228
3dbd2c9b-13868053-dc0267c2-c0567f3c-81c32845,0.000642426,6569,10918,32513
2878c303-9caad3e0-d65cf36c-63167434-641b9d0b,0.00508053,1414,12231,36355
a4037c2e-bd3fe4f4-73efb024-200ce501-2dd1ce57,0.00023593,12500,23993,13507
82498cc2-e1c8f593-4cf02986-17a62247-d642722f,0.0078125,972,18706,30322
37e27547-5a92b9f0-1bcd2985-782ffc96-e216428b,0.000732422,7008,24289,18703
5c688867-5315922d-fc5d79b2-e980756c-ced4ffb7,0.00740432,3516,7558,38926
6004e8a1-b82cae-68f0de57-fecb0cce-414714d3,0.00023593,16024,24443,9533
fda939ca-e247691d-e6e21176-9e036950-b8f01ab5,0.00069953,5999,9148,34853
ca04187c-7e64bf6-70db8551-9b834cd3-3149aea9,0.00023593,14961,22255,12784
b84ba505-c3b197a0-37bd0851-38f6c191-fb4db181,0.000541923,2981,29008,18011
95b88683-8375f598-d497b4bb-3d52e35b-e5ce62eb,0.00025284,27980,6953,15067
7543ead6-3ae2f435-121d9bee-6845d19e-4ed0ae7d,0.000578704,23863,14074,12063
155ea336-f48cbc3a-4ca809a5-af80850f-550a1d9e,0.0113778,2136,10726,37138
a9c0fa55-4b8c354f-e862e732-720576a4-20251b3c,0.000530842,16446,23542,10012
f31e013d-bf39614f-6049979d-d2c3153a-19e9ca67,0.000901222,4532,3138,42330
ecd965f2-e7caf3b8-173cc977-59fbc779-e8fdfa37,0.000541923,7313,21831,20856
cb184a10-785903fd-ad2881b1-e39086a0-e3ff4072,0.000530842,5066,18903,26031
37a94b94-611a2d96-c2bc3fa3-f0caa35b-7cb5d55d,0.000541923,3310,30929,15761
2b31a3a6-a9bb19a9-721807fd-91feb9b1-f9a0724b,0.000685871,8764,19859,21377
c86cc702-81dea78-10808610-4b5c3395-9da93798,4.57764e-05,28248,10336,11416
e4ad36b4-ff79dbe8-7c572ad1-b370bb39-976aa6c5,0.000549316,1819,27750,20431
a1304e6e-2050899c-c6a2ac7d-ed8ffa04-4f46554d,0.000880898,1672,16596,31732
ad7c1b57-c43aeb33-be36d30d-a048c528-9359d63f,0.000632957,9778,7312,32910
33f863e8-185124dd-ac09bb18-68efe95c-415cde52,0.000353894,7861,19876,22263
e93a519-9c528331-94a6161d-4ff2f9ee-3013d94,0.00023815,17742,19237,13021
67afdf0b-1b1ce2-16e456c7-f7039546-2ce9b21a,0.000428669,9536,18695,21769
2cd377b2-18cd4d01-f7018ebc-fe94b5cf-35472e76,0.000530842,7390,18693,23917
a5a4f0b2-8de75009-982feb2c-7542dcff-e74ce92e,0.000530842,16832,20678,12490
c1c4b037-5e40ea1c-60653c7b-f478ec2a-e0d5ba28,0.000353894,21117,20784,8099
c1811c13-c95218dd-87e58e0-94129f73-9ee8fc73,0.000976562,5071,17584,27345
712a6fb4-f850fd9a-a7427beb-3adf4980-ad1eaf83,0.000754371,13141,12955,23904
68704973-a1c1e313-f08eafe8-162b683f-cc8b2a05,0.000541923,7946,30746,11308
4b81a659-89ddd87f-c2a169b2-31da0a65-49531409,0.000411987,7603,27813,14584
992739d3-e223776b-3d28625e-90046e68-3a4878b5,0.000353894,13470,25309,11221
f4438980-69fb0c67-6e1b187b-c7686a38-2adf7dd0,0.000353894,8128,21189,20683
f805289a-cb1ba0b7-66acd60d-b8dc9bda-b0e35f49,0.000754371,2678,14345,32977
6baa3085-602ff238-8a3d7604-e2514642-41fd6e8e,0.000305868,16041,16736,17223
3d7ea36d-93e7a79f-ab1ff111-a026bed4-2479167e,0.00016,26249,5293,18458
612e1509-1dc3276e-3c632f07-2eb1589e-e9e68097,0.000541923,8454,22525,19021
ff05d11b-e00ffe7f-2831826f-6474a5be-7c9c2cbd,0.000541923,4671,24894,20435
240e3e1f-438847d4-fe8249f7-4700cb7-4d56a22,0.000411987,24534,17202,8264
d6a46289-41a29175-308643f-1f416bf7-45a05210,0.00059167,18228,5120,26652
2eddff09-88c2d369-7c7ad556-d0b252c6-d8048b9,0.000858307,4640,14363,30997
4dec4e51-5172becd-50a46136-c5b58750-5f1f4f3d,0.000611735,10442,15717,23841
491cf18f-4f1e6817-1e3c4a41-b88d1365-61e63b33,0.000685871,12590,23648,13762
c8225c51-77a47e63-124127cc-1b60357-c9273467,0.000771605,7352,16917,25731
bd119cd5-28056f9b-e27c4ed8-97a55f2c-1de6a4ad,0.000549316,5891,20470,23639
f9d22ab-8301dbad-1fa59551-a1d45e9e-e9fef8fe,0.000541923,13508,26067,10425
544d7419-c1b078b4-a192d6f-1811c22-d697374f,0.000509779,6477,18173,25350
aef2acf-a4e20153-62a88ca-af0b1aaf-1634539e,0.000482798,20402,14244,15354
f2f092da-b50798d4-7c43f00a-b2fcdd2c-3039f13b,0.000231743,14249,29103,6648
e5009c8f-d8238a75-9af3ec5f-7ac197bf-69af971a,0.000734082,7992,17214,24794
17074425-92e16563-e4d845aa-c1235acb-117dd995,0.000603497,14372,14691,20937
e1861a11-2ca1f691-6e8b312b-9368ec73-7ae39060,0.000541923,4769,24065,21166
56ee07ef-4f40c259-ac08339e-6e46185c-3b2b81f3,0.000530842,11494,21706,16800
16f31d2d-536fc495-8e0b32d2-708c76-8856d5a7,0.000411987,15647,23660,10693
c975b448-c0943cb9-cd88ed2e-c01c6358-d886d443,0.000976562,3639,23453,22908
bddc9e53-e0823816-e4f369b3-10672979-d47687fd,0.000796262,2883,17322,29795
a634be82-e15d445f-93f97656-64e4ff0e-a7988949,0.000541923,7923,22906,19171
fd99fd1a-edaa62a5-9216e701-23e9f4be-8869291f,0.000148844,8551,16813,24636
4ff5cad-2bf1cd7b-8845e2da-f3bb6ff3-be60ab67,0.000541923,3880,39224,6896
c4d74ea8-68593a0f-d297ad-d23ccd9d-2b7712f5,0.00063504,11961,9034,29005
9616df3f-7eb1571f-d4af79c4-d67b2129-e8f524d6,0.00023593,9625,20969,19406
86eeab21-9fdb34e4-1ea4a2f3-bf294116-aa7fb4e7,0.00069953,5508,9361,35131
2d049e64-b8252eec-3666efa9-12964eb7-cc83af7e,0.000482253,16791,17613,15596
cb085cb2-1c35b-895d6a8e-c0c85c3c-8dcb8cbb,0.00576,5455,12582,31963
7e8b740d-71f196c8-203fda8c-d43559c3-8ef04ac2,0.00054,9022,12091,28887
5b3ed900-edd14011-8243db2a-c6591cd9-36177c98,0.000482253,5322,17558,27120
58cec2b1-54c1a6db-ea23ad45-247b31bb-9826e53d,0.000411987,25064,14355,10581
49aa0e52-58851b42-1b732db1-852db980-e77b5c93,0.000609663,10956,17140,21904
cc18166f-1846e362-4be36cd4-9d9a18d7-33b9b72d,0.000796262,4919,19608,25473
b8579755-70bbaae5-67667575-2257f390-52e5eaaf,0.000611735,3274,17048,29678
17471071-13c8783c-cb0f1cc-3782cf9-1ffa5a20,0.000231743,15292,23938,10770
9619992-ad381d5a-544ac924-5b3c1f19-c3cdbde4,0.000796262,3485,24544,21971
b21e7acc-a56457ea-a76132d7-aed1e555-4133272,0.00069953,7139,9658,33203
46a691b7-cdb8ef99-22a132f0-16b4496f-65f31484,0.000541923,3895,27790,18315
b1c45afe-af45a268-1365be97-4eed4223-c4d4471b,0.000375509,15777,15410,18813
1e6316d8-f7e50dc7-a28e8528-36b3bc5d-d031cd7c,0.00023593,11587,21028,17385
218dafec-589885f5-b2a61e69-9d187ebf-8f334de7,0.000541923,12418,20339,17243
ab33b03f-db63a6f9-6b702ffb-b7d3f483-1fb59741,0.000367041,14266,16601,19133
72bc5581-6c879bfb-271b6119-471df7af-f80791bd,0.000578704,16165,6004,27831
7eb71ff6-80f066f3-311667ec-7149bf68-c9aa1b82,0.000353894,16485,20578,12937
b8b80767-e6543d09-65b24b0f-686b48c1-6b9244e8,0.000648296,10449,6526,33025
de6ae2da-5d244ec2-33e3fd8c-f9be510a-ce0ca79,0.000549316,2526,19017,28457
290d072-aa5d901d-541ade61-cd716afa-225dbc73,0.000541923,9398,25107,15495
80804b4a-d90f4776-4557032d-396a9fa8-ced6d107,0.000514984,15222,15948,18830
417dda4f-f6b70e03-b5a712a7-8c047f9-ef4b6e5a,0.000231743,5698,27681,16621
fb325601-7b7cb408-ae631cc6-79b03a8d-49cfe4ce,0.000482798,8127,13003,28870
a9965199-2d3d976d-37488f04-752f3ac5-64e3e2f0,0.00023815,19045,15729,15226
9afcd4d6-158fa50d-95c0c86-7886a04c-725d20ec,0.000609663,2315,18482,29203
6c7ce3e-bbfda856-8ad5a9d4-5ed82e82-71b6e7c9,0.000520365,15525,11617,22858
ea9312ba-3184c170-c045158-6cd58fd1-cbd1d026,0.000976562,4377,31573,14050
58564c58-d908ac3a-85f6bddb-2c71109b-5bfece29,0.000428669,9000,15746,25254
66dd976b-824062c8-764f108c-4e01b5a-812f9694,0.000743378,4676,13619,31705
16af51c2-7ee1aa71-1330eeca-5d58b146-8d53b72e,0.000868056,3992,18501,27507
375c65d0-cc0849ab-9d970ddd-9c3d0bf0-3590bd6,0.000183521,23729,13332,12939
87ce82ec-76fe2644-19def3f-b7fa3b3a-114018c1,0.00023593,14052,17372,18576
9e97396-dc25cac6-46fa1067-f9745e24-e4abcbc0,0.000734082,3512,16458,30030
5cbe73ed-f4bc66b-890a797e-aa981c43-d892d81b,0.000509779,16058,18854,15088
c2ab13d4-6c1653db-9c99c98e-40c81fa-943bdf1,0.000874412,5387,9607,35006
a87a4d99-b6e3937f-c8717045-9ab89eb3-a0f360b4,0.000530842,9795,25838,14367
aeb9096e-89562c1-b07203c2-e9f4fe5f-7774a61f,0.000120563,25926,7721,16353
99d06d3c-5194dbc0-d6653c7a-8a96630e-c3a9af99,0.000305868,23561,17521,8918
7675a30a-6d456d35-777a70af-6915e528-16216b1c,0.000411987,9833,20542,19625
1951b463-fe655fa3-dbb4e1f9-b0fffa3e-fb6fb022,0.000796262,1331,21893,26776
9c4f0944-477ed45f-4da33e14-f48140b0-7126effe,0.000603497,3809,15720,30471
36d0e939-c340bfdd-f56a26e3-80dcb9d6-da43c623,0.000411987,7727,21710,20563
d996d353-3047c7ec-2bc55279-bf1e42b4-83b492f9,0.000452623,10642,15907,23451
377c5f7e-9befa137-853b9952-b69aa25f-d328b7cb,0.000381039,7483,21220,21297
a28c0c86-2f061ba9-9e46a793-2643fafa-73dcd447,0.000541923,8766,26714,14520
9871d90d-35ba439f-90d1a6c6-a8ba6381-24e9ae27,0.000381039,16712,20002,13286
2c6e6eff-fed26dee-8caaee3f-53025fb6-9875659b,0.000353894,14407,20215,15378
f47baaf0-cc1b5af3-49600a9e-29809ea8-9717a955,0.00282069,5263,6685,38052
2310eee2-2c043b7d-ae96839f-aeae07ca-4d6c7870,0.000823975,1476,11329,37195
c6161649-de874a45-7c0ef56e-8670448f-3c0d7c8a,0.000381039,14069,14875,21056
aec358c-50698c2a-82e7adc-3dc1f7f-d7bc6bb1,0.000530842,11412,25005,13583
ca9faf4b-bbab0e00-a7e5a1ed-2dc9499b-2c7b4ae8,0.000917751,372,13892,35736
d1539ef7-4666bf60-eb4420d7-70084dd7-ee61009,6e-05,30025,13821,6154
fb00b9ee-b7079390-be5bbdf3-85a865a2-acc7e7ad,0.000541923,6959,16527,26514
16b0f655-74bf6c6a-e4a5ec31-459964b7-aee8d84f,1.35634e-05,28129,7355,14516
cd87a88d-9b7c57a4-bd3974a4-b7037ab5-3f73deba,0.000364255,17293,12549,20158
9e7545ec-598036c8-20a73eb5-8f523db6-a79e3913,0.000530842,9243,21365,19392
dc28a4f3-9d0264ea-87bbbc0-f59976c6-8edf659f,0.000549316,10815,25990,13195
52d63405-818b923d-f84af5d4-a4590f64-efab3227,0.00030899,9412,28602,11986
35e40796-80f1f9fa-f5d68fc3-c3cc162e-15fb4751,0.000504,17722,10663,21615
c882e1c9-2022ac17-65e41769-9fc979d-ee5f7baa,0.00030899,4936,26194,18870
8481bad3-9aaf7ebe-768a5321-ddf11cb4-371bac8e,0.000530842,4519,20845,24636
e4099067-b7bf650b-18053a90-8645e99e-9dea1ebd,0.00023815,9294,19241,21465
561f7a24-a198ed76-c24bfbcb-10d6aecc-5345705,0.000297351,21240,11719,17041
b71ad323-c4976803-3e7ce82f-ee9ffb6e-69e1d2b5,0.00064373,5599,16415,27986
491b5f9f-6d495ae7-1027aa03-fc110776-dc450867,0.000732422,8116,19828,22056
f1820caa-3dfab801-5f82a7f6-50de30d5-5f66a3ec,0.000771605,1801,22212,25987
af4f67b3-e682adf9-b6fff6b5-4030cde0-42a57126,0.000367041,17041,14489,18470
67b01248-ee0f0e35-810ba8f3-2df3bc7e-a8535880,0.000530842,6690,23795,19515
5308f514-59805f61-ce0b5939-1e633f6b-15ccd432,0.000685871,16647,20451,12902
d2bf8733-f88c0dfd-30cad1d8-e8b9d6b3-4f26a7c3,0.000578183,16334,13240,20426
111e57ba-d9fb8417-1a296bf7-2cacd9e-33299f01,0.000549316,12113,22499,15388
df3ca5ec-8f5f03c7-db668c7b-c2a25a07-35ed8a22,0.000796262,1817,16513,31670
a4a0f53-6fa65cb1-565d81af-9a146ab1-abd4ab12,0.000225306,18535,12537,18928
992001f-d25d69a-874b06ed-1371dade-8c9c495b,0.000192901,27481,18884,3635
3f90a718-1e93db62-979d9ae2-b967da45-ac8c60b5,0.000541923,12310,21836,15854
a720ace7-8d9a9332-1f7c4508-f1c50cfa-11167656,0.000743378,3379,13927,32694
eae3d29d-b5f93fdd-b5b8d553-4beff9ca-3bc4257f,0.000381039,17052,17462,15486
f4600ba9-f19d5daf-bc958ad5-a009781e-b8859857,0.00023593,15407,16242,18351
211a8fde-d20922f-87f6f862-15ef61ed-d01cda27,0.000530842,8896,24257,16847
4d679976-f15571f2-9640a576-d48b6a9f-73e124ce,0.000818927,7891,6392,35717
affbd681-d06d8ed7-54c05bb-e0104b30-2ef3b8d5,0.000549316,6131,23585,20284
83c6b3a1-a74d59a-2435c7e7-88b82980-1c8c2b44,0.000520365,9272,13181,27547
47f704f4-8a44daeb-72c859f2-ea34a2c5-246da70,0.000428669,14408,21342,14250
4482abef-c2c2aa0f-f60e5125-81af041a-46632ab0,0.000611735,6077,17180,26743
a6a92b6-99a1fcf5-d7c7a854-f1fbf3fe-fc9a8dc0,0.0117188,7781,17150,25069
fefdd489-419d4c95-7a36e2b8-46c426b3-cbbd3b1e,0.000386238,10812,15598,23590
f603ca6f-93482e26-fcd6aa68-fc5959d4-ab73a98a,0.000530842,5480,26490,18030
171a11aa-9b27ef74-f1dd68e8-e5a3d8eb-40a2369a,0.000530842,7640,23569,18791
74bc9981-50f9514b-9f375b21-4f52b5ef-35293997,0.000411987,5015,23867,21118
cc10e475-ce4eb5-e8b7a096-8d0e7cf0-c5437648,0.0277778,1362,7523,41115
fb143f2b-bf3c23bf-4d97839-78c7b161-ef23549c,0.000790357,10574,4964,34462
6579cc63-966acd86-20114747-8b7ec815-e73371b9,0.000549316,7411,21917,20672
cc89dae7-39dd7af4-fdb75f2c-61b62e53-d46ce11e,0.000267918,15601,15847,18552
b34be9e2-d54ff8a2-c4efe650-639c2e4b-fc89dd7,0.000541923,6057,23400,20543
7f5e1c87-2989753f-7bb323a6-6d580706-f88221e2,0.000381039,8576,19423,22001
4e64ac1d-7f6fa026-755fde9c-cf17e6f5-5affb1a4,0.000353894,13201,20920,15879
9fd7160a-1ffde5b6-bc26de7a-9d71df67-6d4c2507,0.000367041,10988,16562,22450
216d900-5c965f83-dcef5976-96debd7-cbddb8d2,0.0192777,10791,13590,25619
3d02b037-9916374-484688e6-451b0841-5bac46d0,0.00023815,19559,18578,11863
e1657d0f-4d2ae58b-9561f0ad-da0bade5-2658bdd,0.000611735,9142,18173,22685
499d714b-e650ef67-26db60d6-fa158713-a220fc8e,0.000367041,18660,16538,14802
3bb6ab36-afa2fc7e-8d27c503-116a6ec7-41852c95,0.000381039,15299,19613,15088
5758f331-a5c8864d-5732cf2b-389ff350-59917c4b,0.000334682,18784,9201,22015
980634f3-cf0892dd-6dddda06-20d34c7c-45b99dd,0.000796262,11474,20231,18295
91eb9e7a-9f233d87-6ef23701-a429e7d8-f2742afc,0.00069953,8752,9578,31670
212895d-8ec7107e-fc857c9-6af2b889-7782a57b,0.000611735,13480,15560,20960
e8db9c0e-a8cf3e81-65064dce-b53aad95-177d748a,0.000859873,6064,5998,37938
6669ca81-bc135690-9c71e66c-7066fdba-c7d96312,0.000541923,7806,30198,11996
b6477984-fd0bc5d9-a3a49d49-419e79c4-8659e74e,0.000549316,15728,22062,12210
1daaf39e-24d016b2-b079e4ff-45e881ec-8e9bad6,0.000796262,9459,17810,22731
46cd826a-4db426ee-775fe087-12eadd00-b10e9d9b,0.000411987,2136,24699,23165
13cf7fba-47dc1c26-3c67f191-2db9dd9e-59abbd14,0.00012,25155,7266,17579
841ce58c-df44cbb3-6fad6b2d-90cfc482-9be926d2,0.000482253,6583,22012,21405
b6e294f2-698c7fd0-7405d3eb-ac1bff4d-4ab50f86,0.000816118,7092,9242,33666
42afb6e7-dcca8c7e-f92a710-45c9e653-ce438fc1,0.000771605,4818,15882,29300
c331a652-eb27c172-3bab437-f2712e88-da9af8,0.000825976,4246,12097,33657
3dec07dd-9c9ef1f5-59133da6-93900a94-58729a7a,0.000338702,14497,19378,16125
81a77073-6323f0de-c0f3b43e-9db4eafc-b878699,0.000381039,13323,21056,15621
409ad91f-4e892e5f-f7b1d63c-49f879b5-6d97f42,0.000753034,15873,3499,30628
ea46ecae-a72afa3f-ed1688e9-cca951f-62cb45a8,0.000825976,4354,11546,34100
e4aad2d-84f3a26d-8ce8bb98-ebe8d8-5a3e52cb,0.000353894,18655,21655,9690
1759fc17-341a1f25-bdf440e6-656c4aee-c0f84a49,0.000411987,16936,23232,9832
72b857c-baa39fd-9d1842aa-7d075fdb-4e6ce324,0.000685871,9611,18310,22079
648843fa-42b1a336-a8aca073-31c156a6-66bae120,0.000732422,6910,24223,18867
fcd9b888-21893c6c-b619e9de-f481282b-82ea5017,0.000796262,8978,16633,24389
29312880-934d7bd-6cc12d3-6b87dea0-d6f9c74e,0.000530842,7518,24464,18018
b41fcfeb-187c65ba-fa0bea5c-6c7af8ac-d465291b,0.000652894,8577,8652,32771
97fa50ea-b69cb6e8-846b49b9-52a937a3-edcca11c,0.000771605,7257,20225,22518
21112b5d-9c076a18-1dce3bdf-c5d59504-58840aee,0.000157286,19083,18841,12076
eb0acdd5-b23f3a3e-3c3594c2-3baa0e77-23f36f82,0.00030899,10993,17771,21236
d34526ef-3c9dc3c1-aa2d0a08-b806aed2-f089d184,0.000734082,2577,17538,29885
3a9c6275-3ca470d4-33da71fb-5f10c8e7-1f581b6d,0.000300407,22980,13186,13834
b4838a0a-2d608cd-3c004f0d-5a909ffc-28661db4,0.000541923,15743,12601,21656
662f9a1c-23dde063-49c6f18-e3420698-81823a3b,0.000685871,10268,21260,18472
ee2fefbd-94f11271-1485666a-318f7f7a-9475f9fa,0.00341333,2836,13009,34155
5c7e52bd-2ae80e6-834c203a-c2b816e8-33d7a3d,0.000411987,8996,26958,14046
4a3d6f23-f563e7f3-20431666-5fba91e2-101f4cc7,0.000404728,16963,10739,22298
1a3c3477-545409c1-82f4f3f7-39d678d1-7e50636,0.000754371,5896,14635,29469
8efc46af-7636e908-f2498e2d-b1383105-d68e5e88,0.000580414,12158,6339,31503
2b46dfc3-fd86561e-8505cff8-6c28e38-ff9c0bfa,0.000509779,10093,18942,20965
20bbe890-b4709cfc-51701454-ce2827-8c2bbf90,0.000514984,17071,13342,19587
4e69c9d9-cfd3cd40-afe1eed6-904b8fda-aa3aff4d,0.000495825,19852,3580,26568
1e3a26a4-c9359ea2-136bb481-e0a5d513-bf3c00f2,0.000964506,1738,9510,38752
db0f31b8-99f5cf4b-66d311e4-958e413b-8f231206,0.04608,4625,18259,27116
b9245ce8-60a44d47-dc918b10-4a198634-7aa33e9a,0.000148844,19614,18400,11986
978988be-85c6de8d-7587390a-e7f4a955-bfd65c36,0.000732422,2011,20583,27406
29cedc0c-b7d37f35-ad3d1b4d-88c1ce9e-41e2c385,0.000880898,2345,18497,29158
3558f8ff-4479d734-fa6c6d8b-2bcd34f6-b55f74c6,0.000611735,4648,17586,27766
ae3bb442-4bfff920-1e1247f2-97fc51b8-44bd051d,0.000541923,7419,23971,18610
e15f46a1-139be39b-86f01633-c8bc688-e5fabaa6,0.000530842,9895,24378,15727
17f0f4f6-b49c3394-a3e5f817-affb4d1e-1d450272,0.000976562,163,20571,29266
450ccbc4-a84fbf6a-52df09b9-eb61696d-1f1ee3a9,0.000541923,11717,27501,10782
cf3e1fd1-62564851-5481c8c5-2b337617-377b276b,0.000541923,1933,30375,17692
dd341e7e-264f7f80-debe5f01-ca4365d2-2384c735,0.000611735,8171,18550,23279
26d98104-450abe21-78eb1d84-96a36267-5b95450f,0.000880898,708,19327,29965
b90e59a7-67991cd5-e468c74c-6c637ac4-758fc49a,0.000530842,11145,20067,18788
62a9a888-2d024164-5d1452f3-6cec1a92-4a9e1dad,0.00018963,22081,14405,13514
867e2b37-86e2afca-53d16c33-fe3c5087-29157bed,0.000976562,1526,11382,37092
3fdc78b-6075cdd2-822e0693-2b267bc3-d6a6fe9b,0.00023815,17900,20519,11581
952a0c26-a6e9dae0-b8ac531b-2784654-a055c95d,0.000771605,1204,18231,30565
698ee8dc-27ac1795-5f1fe61-b6d54640-d7f26a41,0.000367041,11896,19013,19091
a11a2eec-7d43ca33-7ab4659a-1142a35a-335aa18e,0.000212408,10974,18756,20270
18bee299-7fd7757f-29eef02b-ab3fc65a-3471f52f,0.000520365,10969,13720,25311
b3045893-76f3918f-e3c07184-dbaf8fc-47fcb687,0.00768,3246,7035,39719
e3619d9-8d3c272c-48182e1-e744cb4e-81713630,0.000411987,8140,29184,12676
fd117f4a-e9053926-ac58abda-4ae840e1-6cfee69c,0.000976562,4616,21456,23928
5023563b-35d0583e-5beb4212-d6422fe3-51f7e263,0.000386238,19354,12837,17809
fe1c0a99-c6bc36f4-5e52c35f-ca626c7e-3cce81d5,0.000381039,9483,20610,19907
ac659856-3b8a7f04-c795bd61-e8d4fd3e-68ec609f,0.000428669,19976,16956,13068
e8978a0d-430a9ba-d8854ddd-8a636d08-2d4e26c6,0.000381039,12641,22105,15254
645cd130-7a16a84f-ef012bbf-8d784d02-5f4b3d16,0.000338702,23604,16368,10028
25ae1dc7-ecc2b70b-57693bf6-4dce61cd-b628f131,0.000549316,7346,17695,24959
b5ad3fd0-6f6bde9-21bb8fce-9066dd8d-fe6380fd,0.000685871,4008,22621,23371
5fdc4f0d-f5e4590-c5e21436-82a02c7c-6f7e9424,0.000549316,3654,26633,19713
5432e906-2143595a-e15783aa-c7f9162d-c6a3112c,0.00219727,5091,13977,30932
45e18aed-c5533506-2436a7e8-996fde14-c3d7fb4e,0.000796262,2928,24838,22234
f8f8c698-5e4d0846-f42471b4-9c1b395d-4a1c109d,0.000270961,19065,19733,11202
d7879a0e-87ed2017-afec69f-ab6ac0e8-9392863e,0.000353894,12256,24836,12908
54390567-a2dad44-a344e57f-51c52a61-30d52ead,0.000872494,5147,6988,37865
1d7a43a4-93c6ec6e-942f2c1d-b00510df-6487a7ae,0.000428669,11810,20124,18066
1dd89eb1-caab0ba8-da2a93c5-a901ff04-599fd5,0.000734082,9700,17412,22888
aab51ae1-76645a75-a6913572-830bca50-46d364d5,0.000482253,8086,20546,21368
b0c1215e-f41b4f14-d8d58178-773a7347-eb40cda8,0.000771605,4456,19503,26041
ab38782a-c6f93084-e97dd4d7-9f86761a-7758b8df,0.000541923,5335,25950,18715
41b3cda5-3c7fa0a4-4b71eb0f-883e68e5-85e76312,0.00023593,19098,18230,12672
8c2a23d0-905a3278-59aa373-4a1e6fce-16f5b4bc,0.000804663,8547,13561,27892
773c7dd9-552dffb9-53a6630-da54b926-9f9b236e,0.000804663,6165,14842,28993
6e488ff1-b79a5294-858dd458-ed3eb76b-b5aa8ea5,0.000367041,13324,16601,20075
513e5478-c3d24350-2190468c-90091c3b-4f4ccb1b,0.000509779,6196,15464,28340
15f4648b-971d1e90-7462e6a7-57826de8-3e098e4a,0.000749496,6922,9412,33666
a4c9097a-1178b51f-66b834d1-2796dea8-7bf2cf43,0.000603497,14502,14249,21249
8f2a9e39-ecd43da6-9f328372-62feb94c-704d25e,0.000915527,2202,15067,32731
c874e246-c14b33d7-fc522ee-3c6b22f9-4c9cff5e,0.000541923,8479,30148,11373
21856ed8-61258393-f2c129aa-b6203e03-9c739952,0.000734082,5799,18944,25257
5461581a-49e341af-3e4814cc-15384f93-88d0599e,0.00856786,3250,12755,33995
a33b0074-5e5283a9-d4d3468d-b4536e7f-2cc043ed,0.000411987,9354,23053,17593
9b08d0b1-c111675d-859e16e2-c7b2d6ff-5f7c4734,0.00102881,2337,25568,22095
d3a275fa-7810a664-67d007a6-f714c93c-1cfe2513,0.00305176,4251,10067,35682
2c6a92-a93dabde-2fa29be-ae78a645-54534cc7,0.00030899,12983,21891,15126
fd9c32b0-91ecff9-e678028b-9270e83f-a375bd70,0.000603497,8906,13979,27115
a1b3bd75-a341dd5b-14f00d08-67ba2211-c2819faf,0.000864,2945,11405,35650
7d8f5eba-3ecc56f7-d3e7e1ee-4303f569-fcc2c5ba,0.000411987,24064,17453,8483
4895ab12-bc936f68-535192d5-b4069a1e-33eb2819,0.0016856,8689,15843,25468
b818f95-759ea3b7-8811bebd-f1478db0-2c63e5db,0.000353894,17407,22309,10284
e4cf8995-66fcd067-5312f6c5-a62530e8-4c3379e8,0.000411987,22192,17184,10624
