GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
a82e65a7-89de55a5-2f92c7ff-78526445-398499b,0.00133873,8796,12585,28619
8d38ba14-784df950-75906bf2-e025fdcb-3073ae92,0.000549316,7628,28856,13516
1d156a6f-d61f33d-221a4ae0-6efa3df7-f06fa133,0.000411987,16605,26094,7301
7a359896-a3e6d9a8-8394cb8f-f817918e-d77bc411,0.03125,723,23909,25368
b9c9da86-c7cb3a7-d8e60b10-f13bce12-4abb2612,0.00064373,5791,16769,27440
20bf7d38-35736be3-375f6c1a-7bb074a4-cfa9cfd2,0.00030899,4750,30528,14722
98bd3104-cddf7871-3c5a4c18-d44b6aa5-5cd969c1,0.000411987,5210,25794,18996
1b09b68d-feee39d3-e301b1d7-4b8f6d19-df3ecbcc,0.00030899,11946,28457,9597
41bf7c03-57b17c3-e61f6c42-ce88bc55-63eedf1c,0.00072576,6814,16286,26900
7066cb4b-8860849b-e21e5f11-a9713211-c215f2d7,0.00030899,12882,26026,11092
21caabf-519529e5-81ec8baf-882bf3a1-4ea73f3d,0.000411987,19458,21181,9361
c0d4e4fc-e08db2fe-ebc960e5-5bde39a4-a3b98353,0.000771605,6001,26220,17779
8014add5-3c72e8e1-38630975-2c51c29a-3a48f91a,0.000541923,9221,32784,7995
58c32ec5-9a768f36-1026bc36-7d9b55ee-2995acc0,0.000512813,13862,10725,25413
51e90bb6-996c7159-be30e4fc-25ebf895-e5193a32,0.000428669,11519,22166,16315
46a19f5d-78d51fa2-299529f-830b252a-e56b30dd,0.000685871,17108,19648,13244
15a2ccc3-4ceadcb1-9168ed2e-b5195dc4-1a0e976f,0.000541923,17873,26227,5900
a1afe9bf-5520575b-a98036b5-f89a9926-d27194e5,0.000353894,9273,29116,11611
d06c1c48-1d743c79-bc19d1eb-86aa8f0f-9792f849,0.000411987,15565,27953,6482
b1db73e2-cb028ee-b64bfa94-e076bc78-98a81b15,0.000578183,14061,18093,17846
344d51ea-1aa55307-33647b69-4606649d-c9c40df0,0.00076171,3854,14408,31738
28311848-796fa1e8-44b6757f-69928150-390bbc54,0.000452623,6111,20429,23460
12bbdb14-f7d9f1f0-6149deea-7b297e15-b4f8f6e0,0.00216769,1639,17157,31204
92c43d7e-58da11c4-cb097f93-9ffcbe08-12c5784d,0.00030899,12193,23468,14339
98960e51-3407f695-85997f08-41ceff1d-b6ec93d3,0.000530842,8679,28738,12583
1d911d78-22811fe8-15a31807-67c764d5-3fcb006,0.00576,9464,16220,24316
92e9a760-e03fc2cb-217feb9a-68541be8-4d247b70,0.000509779,13680,20847,15473
b2f33fe5-ca8da1fd-60213268-ee60257d-18b42c24,0.000353894,10318,28146,11536
1316678c-1837093e-db50bf4d-2a68e250-4ed5b7a5,0.000685871,9325,20484,20191
c337b2bf-7f9d7aa7-874ad170-af7ba34a-e30097a7,0.000541923,1006,32204,16790
458a9723-bc97f3ec-ff11ee87-d6df330d-bfdb554c,0.0006,5253,16181,28566
70d06c85-db004745-c59d6131-fb6ce4d7-594baab,0.000578183,11893,16911,21196
2aa0d046-89365aab-2666535c-7da8c70e-e284b3ea,0.000353894,16334,25187,8479
a3eadf57-e007dc4b-846f70aa-f2c9c4b4-b5133bca,0.000858307,3624,15891,30485
40f3331e-3a70f006-c38a8c6f-98f6d7db-41d7dc5e,0.000530842,9744,25501,14755
3db3a9ec-b781ccc3-31d4b155-19a2b349-28faec8f,0.000732422,6743,31409,11848
80eaa6a3-a7c4574b-cf202972-c1f8061b-b3140729,0.000611735,9379,23166,17455
a99eaa0-8d09e4c3-67c1aadc-b4cc3cd-f649a934,0.000351563,30113,8980,10907
23a1367d-85884806-1af7c1c2-dbc85ffa-992823fd,0.000381039,10051,26260,13689
fe2542e8-6dcf6143-fe911b9f-1477b960-522ede4e,0.00494385,1770,16507,31723
d5ad9e2-14cbc0ef-35709883-b32df73-fe5c4f12,0.000816118,6784,13219,29997
41978974-bcf4998d-cc2a5d39-13320f7b-8a84a53a,0.000685871,7513,24835,17652
66d7ca08-109583e3-1ebed81c-64696e5b-3fd8f2a1,0.000669041,7094,15134,27772
f1584f28-cc407ee2-53323af4-328af0eb-ca9b517,0.00069953,9404,13995,26601
aa5cfec5-6c41f462-4a430db5-ae31a80d-eb0510b7,0.000482798,13813,20799,15388
3676ece6-cf84a2db-88569a04-43017be1-2b0597f,0.000603497,10310,19842,19848
2d0edf41-5999e8d5-c4c8835f-e90bdad5-fce25df5,0.000541923,3155,36726,10119
df8e9cec-4767940-753a27f1-1e253cad-47bb0acf,0.000732422,508,33967,15525
7f04e98a-dac5053f-9ef5cdc6-a03b66bf-a90f966,0.000509779,16144,19681,14175
2a6fbc03-f418a11b-213f7491-39836688-afa26c72,0.000541923,2202,31188,16610
c4bed92c-2eb25bb8-d30cfd0f-364797f7-37425f94,0.000976562,1200,16481,32319
674a4ec3-2232f708-c7faf120-8900415a-8212d014,0.000254979,19247,18666,12087
9e4ff1b6-17357e4a-201d58c4-5f222f87-c7ab8a30,0.000603497,5423,21165,23412
1276163a-27eb8a73-10cab349-b3b15abf-649459b,0.00036,6804,20525,22671
b8905cf5-1174f37e-78efc4cf-ee2ca9a8-8f1b1b7c,0.000874412,6541,13530,29929
f9582926-92378d6d-9ce37d03-2a9fcc4-4f3cba83,0.00064373,5900,19769,24331
2622fdcc-8a81cabb-b3626fa6-a912a3c-11faeae8,0.000353894,15045,28058,6897
651cf35c-2810f9e0-5fa0d636-ff7d1d83-39b150c9,0.000541923,3499,33206,13295
1d56d46c-9cb15035-33f1106d-c89dcda-e197b64a,0.000541923,8472,28588,12940
fee0bd96-bff412b0-292f5551-1b2ec28e-fffd8edc,0.000211689,5787,25204,19009
eba675b1-33ec91f-b52ca78d-6f65edfd-2cc12540,0.000549316,1392,33274,15334
7ff21bff-60de4b88-9e5b6bc9-d21eb17b-d346f766,0.000756,3846,14744,31410
4b78a7f1-36d0b4ac-7b2dac69-9084b3f8-10c96d7a,0.000530842,8981,30833,10186
aebbedd8-474dccd8-a65adc8f-febccff2-56202a92,0.00025489,15682,22335,11983
f55307bf-855c7a0a-60245efd-45b1fa57-2888c3a8,0.000816118,7512,12720,29768
4a885dc3-ce18de3b-959bf3f3-59e5c784-9c6af9b1,0.000305868,19615,17328,13057
e8f9fcd6-289f676b-4a970396-ae470eb0-9d486944,0.00188168,4617,12068,33315
ecd1b24e-51bf1162-80f17d77-e6677fb7-9e9b5d92,0.000482798,12724,21388,15888
e1f5eed4-6a6d90e1-83e71dab-5e159762-591871b5,0.00063504,6755,16220,27025
475df20-c7aedf4b-b3deced8-e279f97a-df527987,0.000530842,8580,23710,17710
6d4deb00-d5693c9-246d4652-fc44b210-1c9dde66,0.000428669,7384,20718,21898
5d6e794-6f0b8ae9-18c47b0a-7c3f1b77-321f845e,0.000305868,19600,23946,6454
10acb0f5-f633a73e-75484340-f648d618-d6dce373,0.000611735,9274,21959,18767
b5e748aa-d94aee21-ade34de6-42a32c3d-aabeb0ea,0.00072576,6303,16029,27668
dcf19d12-ae95814a-b8822457-759ddd21-4ad54b3e,0.00030899,17910,25318,6772
f04cb266-b0662ec7-98e9e147-751c2ef0-118815b3,0.00205761,2413,17187,30400
bf6a837c-3f41b327-616709f3-10ac04a8-ff76b818,0.140625,1320,20305,28375
be085324-1d45df8e-c59afaa0-a1abbf02-5d4d2143,0.000520365,13565,13935,22500
21f4bcdf-d327a997-139f5073-d1bd5b11-4a47fe2c,0.000576,8409,14953,26638
ab3ecb37-e374add-bd4e6b8f-5d450a6e-eba65676,0.000669041,5292,17614,27094
9fafde0a-a5be0da1-dccc47ee-7e60094d-6e2f8aa8,0.000754371,3775,16832,29393
6eaf406f-31e9ad72-a881c3f4-357a1e53-54ad387c,0.00023593,5834,27737,16429
9fc197ff-b61fed20-154ad4c2-44925f10-9dbb5215,0.000411987,5130,27108,17762
c1b3e434-e4d5775d-509e21d4-2c65ce06-7606d9f9,0.0136533,4993,18049,26958
8f93e24-96ef165-d0300627-5e650eda-806cad1d,0.00023593,18059,24702,7239
ccddb1f6-16a16bdf-e111586c-acd28b9e-e225b85d,0.000677731,23446,11534,15020
7d5c629-50b00158-bf8a8cf5-cbe14cfe-a68701dd,0.00064,6693,19338,23969
f5aee380-23c522f-8dbb4fda-6626a699-aa687692,0.000449698,14255,17565,18180
809b2e89-f026771f-76642f54-1e795274-35585c39,0.000549316,2171,27999,19830
927c0d31-ebce287c-6e791eeb-65a68f18-1c12e1b9,0.000685871,7561,23496,18943
b2490fde-41791ac-e2677cfb-bf42dd9f-68889de4,0.00390625,1861,25940,22199
8e0e6286-2ebf4b47-3202db54-4f860f68-3b534edd,0.000749496,6667,13921,29412
6b9954da-f9d5b252-b95624a0-d3bfd271-dd82cbee,0.000611735,4176,24123,21701
c9562f7-2ef50b81-34678f0e-5b08dfb3-8a435943,0.000428669,10057,24012,15931
a7b7fe21-2d32a9db-443fc31-136dd412-903da2c,0.000609663,10969,23394,15637
49326b9f-e64668ac-224203f4-b4bedef5-6ec66705,0.000549316,5960,30801,13239
3bb50a75-74ba5c67-450b63f3-8ffbf966-e57ee4fa,0.000404728,9648,16383,23969
52aaacab-665d8b03-282fef62-488c0104-b2f758fa,0.000231743,8508,26592,14900
640d46a6-2f42d365-f1f9b792-1c95d317-901b05f3,0.000110592,18293,14183,17524
9e218a37-540fbd2b-2e365f0e-c66baa3c-5477b6aa,0.00064373,7098,21582,21320
bee88106-5ea893a1-8f41c8af-2037467b-350f467,0.000732422,5733,29415,14852
ed3401d3-23b4aa6b-d6816c29-c92a6375-85335650,0.000611735,15490,20337,14173
5ea1dfa4-d32c452d-f081ff2a-65d01518-65b8fd5e,0.000541923,10054,22949,16997
39fcad7b-db1d0f75-b58f85ec-b99edf75-704fa56b,0.000565778,7630,19703,22667
31c869f-6ecce2c7-ff201c3d-2be2ae09-8f23bef7,0.000411987,7718,23557,18725
5a5a86e9-6e2b09cc-48962fe3-3ff06b6a-217c8c4d,0.000859873,5740,10727,33533
ebe32f83-d8d70f8e-e482a271-65cf6d8c-c6a8eb7d,0.000541923,1176,25209,23615
702247e-b851f878-35d1de77-a2a420d7-527c8697,0.000205994,29103,10275,10622
883b4dce-18fd5279-f33ed3c3-8b78b1ff-69b074e4,0.000411987,12089,20841,17070
206c99f5-a00eecb3-1df2b728-67d4c805-bd82545,0.000530842,12182,27445,10373
98a5f134-e7424c73-eaac215c-a5a45aac-77bbd46c,0.000756,5293,15739,28968
20a450b5-6181b2b6-116da66c-c4a0fd37-a9548a93,0.00325521,8886,10702,30412
7929f1b9-77f35cd0-b062915c-2b73d019-dda0e22f,0.000541923,5297,32513,12190
7261d00d-b4bab2bb-55bc8ead-5543f9c3-195465a9,0.00564139,4007,16715,29278
19a12b04-c8d4a5eb-344e2a9b-4b6573b-3557c814,0.00185394,9928,13583,26489
f7ce0fcd-8add0962-6ec9c45e-ce7901d3-a3269ad1,0.000400543,11946,16631,21423
eaf07d68-c1f3e89a-f3df3f26-e7d76821-3df8dec,0.000530842,4721,29739,15540
3b35ad3c-63d1992-a3219a6b-70673eba-cb783dd3,0.000405369,18012,10698,21290
25246f32-b44faf47-25f8c543-8e2483ce-3f84f3c4,0.000750171,13485,11601,24914
ac7a15eb-653a25fe-362b4111-34291855-97fbe1ae,0.000183521,9868,21332,18800
e4416640-4528c893-d4bd0c30-ccc767ef-c3ea235c,0.000530842,12819,24746,12435
bc745188-86143e3d-d7dff1ee-294e537d-c8db705e,0.222222,1796,24811,23393
92c9559a-7b85f583-9e0c4d28-32fdea80-4aef13f9,0.000734082,14019,9190,26791
2aa19315-10cf1fd3-a5129f17-48753e5c-ae3206e1,0.000411987,7517,33652,8831
da9959b4-8792c89d-a4b1372c-571b2c5a-dc75336b,0.00162,5163,16986,27851
98f80350-11796dbb-5ed5c7bb-1361f76a-6ab999c0,0.000609638,8248,15492,26260
65b8ef58-a2ca599-8053b418-4dff069-965fab43,0.00125506,5017,11927,33056
f228bace-285a7345-e2eb251e-da7abb37-25e3ef36,0.000305868,14683,17864,17453
83c3ce79-7629c8a3-41ce647a-2f3b6cb-80370d4e,0.000804663,3363,20309,26328
541811a5-2be713d6-19ec23a7-ea69e16e-dd41fdfc,0.00650307,1394,23675,24931
33a89b1d-9f31c7f7-eb81fbd0-974f2cf0-c7436637,0.000796262,2352,26674,20974
4370fa0-826766f6-671428a-cde1bb46-2d61fbb5,0.000305868,21020,20443,8537
ee8523e8-2c45ceac-62377764-4449b1ea-7a8181b3,0.000541923,11436,33294,5270
14b5b680-3009ee92-164036dd-e4c4fd4b-c1e64fbb,4.76299e-05,26513,12021,11466
5c0c12af-9dd18fc0-dc824a14-493b731f-6fe52eaf,0.000734082,7444,20437,22119
4a6139f2-2bdd71e0-759b293b-459d4174-733e862c,0.000915527,1721,22313,25966
40d34b63-ff19fdb-6f61d51a-75526747-8fb1a466,0.000737034,12622,9381,27997
90b8bd8-9ba452d8-4e42e315-bed783ea-b27a677c,0.000411987,11808,25383,12809
9db8c02a-633b3a33-fc83b5b-2c536e28-376f14d8,0.000771605,9315,19657,21028
aba6de63-556cce92-89a7eaa5-b11d9b-5b22ef61,0.000541923,6345,32649,11006
ad364084-6c64f7b6-162103d-adbc0a32-bd5662d5,0.00069673,4469,14840,30691
bd10bee4-9b5b67af-b2954872-ee04f36-7c809691,0.000211689,13429,24750,11821
d9a74501-246b3fa5-ac092ae1-57951b3b-2e099f96,0.000541923,6659,21791,21550
4412332-6dbff1f8-f4146ed7-f9d408be-d89a34b0,0.00030899,3287,25325,21388
98cf5a5e-272177ab-1c92d480-670c7831-718ffd24,0.000578183,12800,17383,19817
c6edff3a-6f6561e7-aee65a75-3ba7ca0e-d098f263,0.000367041,10476,21738,17786
e000a8c2-a05ec0b6-9854652b-5fd77a94-809fc033,0.000428669,14059,21925,14016
cdcf9df5-7828bcec-30edf94e-7b3c50b4-f229964e,0.000609663,8605,23159,18236
7fcd7beb-96a9f31-1a0913fc-9b6658f2-6b19f4ca,0.000796262,3127,26851,20022
554306ca-22001f55-ce1b0b8b-4c87d759-901cdc40,0.000509779,11321,23826,14853
c378729d-83fc00c7-fc63581c-18e5984f-8bedf844,0.000872494,2200,12614,35186
b3ff4953-258822a-d4afed51-d4c6553e-32defc97,0.000440449,10925,23937,15138
849525f9-c18869fb-5cd67ba0-6308ff4a-5905cc33,0.000549316,5373,22394,22233
779be6b0-e0b45867-a21bd876-9b04ba18-99f5aa57,0.00411523,898,19823,29279
f5e18744-9ac8ce49-c6ba11e1-4d27839c-17dd6952,0.000384609,11621,11246,27133
f7c1c659-825e2e33-58d7e725-6ae70e67-c73d40f5,0.000549316,3462,23521,23017
24590ee3-df6b8ba0-d604c4bc-53ea02d2-56ef491a,0.000267918,11957,21668,16375
dd7b7913-624d06aa-a8ad3f2e-8b0adbd2-bee9f392,0.000860611,2963,8827,38210
310e8d75-ca9436bf-e712bb15-b5e10ada-4bf9487c,0.00076171,5418,12804,31778
9acd5a88-913c72ca-dbc68df8-d150363c-4d1dd9af,0.000796262,3254,25499,21247
5ee67f09-6fc77425-79360944-71d1b8ce-a2c8e102,0.0008205,6626,12240,31134
f0da09cd-107c7867-77f07f53-565f38de-f572dab3,0.000611735,7482,22476,20042
cc76eb07-28add57c-76414f7c-7f872712-14eefe20,0.000920782,1477,3356,45167
78da7909-3e4a176e-73427ff3-fe395fd4-bc9d4ba4,0.000530842,2262,24143,23595
a1cff87e-554b0cfe-aa300708-93d66ec1-ffcb30e5,0.00023815,7935,21710,20355
6d208431-b4fac484-1096ad7e-a576c99a-5d983bf8,0.000804663,5030,21086,23884
a2ecd23f-a985fef5-4362e288-ff43d1c1-9a9586bb,0.000796262,243,29262,20495
10031b01-e67ceff2-97eb8a69-ef595ef1-323af405,0.000509779,3595,21083,25322
7c6a7d3e-a755c23c-faf6c955-c568e960-ef431de2,0.00023593,9545,28856,11599
d6c862b-847ce1e4-9b0317c0-5313851d-f060329d,0.000241127,9910,15583,24507
3b03895c-5c8b6388-162ea4db-3d2000e1-bb8c575b,0.000732422,2435,26719,20846
cdcc95bf-ea22f27d-2bdc4c9-badd290c-caf871aa,0.00023815,17057,26166,6777
4a8255c1-969ad15c-418cbf04-5e0d96e-1e189894,0.000428669,8793,25275,15932
f96ba710-aff48335-6955c73c-a9a63bc4-d0bd1ccb,0.00030899,11577,19574,18849
9f70137c-13c42efc-2fdbe686-b5927e9d-4530bcd5,0.00093687,3936,11420,34644
4ff7d16f-3b046204-e4dc6cde-c32bb29e-57280ae2,0.000367041,7525,20955,21520
ae7db1b0-246785a7-c893d664-759ec508-ed8a6d29,0.00694444,6925,13328,29747
352ed4fd-132f5b44-f7996c07-b610c3e9-9e06d3a0,0.000686646,11258,18470,20272
ade8a2b1-cb7599ae-17c97782-62c5e4b6-8f5c4435,0.000411987,7501,26000,16499
5cb8909c-6dcfa969-d9a6807b-5f8b5eaa-e1821b46,0.000353894,15282,24364,10354
68a0b899-82a44c24-3d805f0-576b3095-79423fe3,0.000685871,4630,22257,23113
dbfaed5f-a5b7ac3a-19145952-5c670de9-964ee680,0.00023593,15726,24683,9591
e49cafcb-f99dfc78-b414e37-80a3582c-443190a7,0.000530842,4764,22058,23178
baefeff6-2ec685be-5a055a9f-a425d72-a6ae5b4b,0.000411987,17752,22307,9941
f022495f-8991b667-3f78e5a7-2a6a2390-ae0bc2c0,0.000796262,3180,28955,17865
6d472592-1d108ab5-88e11bf5-d1a770d9-1b844b48,0.000428669,15020,22875,12105
f89da7d5-c487aac8-4fc65b95-d0c15f3c-19c90a90,0.000424816,11960,23773,14267
81bd81d9-cb2bbe18-a8fd9760-ef696ecb-56af1dad,0.000514984,11753,18903,19344
6b04a50-427da56d-4c38c77-d2755541-9ebd0d7c,0.000578183,8205,18931,22864
c6f07e91-614a13f3-fc23786f-e46ad8a7-86523096,0.000743378,3391,15733,30876
eae447f6-6b7904c9-e5361319-c886b881-fe45670d,0.000157286,14728,27512,7760
1f3cd831-c3a9ad9c-bd20946e-4b07ed27-98e33db1,0.000353894,4745,22279,22976
dd0f09a-f0aecb88-496d3e7a-2b0a545c-68afa577,0.00072576,10110,14988,24902
a99c7297-ecceb3ae-40ad2d4a-ab57e127-ee525d95,0.000530842,8819,27361,13820
93e354e3-221eb15c-a38a2dd-1937eb07-4cd17fb3,0.000804663,4813,20777,24410
dc2ce31f-39ca9c37-f2b1fbde-2e6090ad-f3666003,0.000549316,11792,26567,11641
9dcad14e-889d23c2-3d8189b0-ef18529a-98d62b69,0.000267918,15962,23505,10533
9c6b736-da7e73d5-d2f12835-2d433c52-75e99fb6,0.000565778,8461,17648,23891
f94e2bce-881ce9f4-248a5cc0-a853186f-6cf060df,0.000797708,2498,12376,35126
4965faea-e7386fee-f1c5ea31-80d93fd3-70b5de5,0.000549316,7385,25482,17133
8297ffed-5a8252d4-fee5eee5-1cce744f-ca176b5b,0.000428669,12116,21369,16515
92374df7-303ae8c-e2dbd384-51c0fcf1-2b6fb62,0.000743378,9311,17259,23430
b55944d5-e7a7bc43-13592b0-9f4cb8b1-bf252b6e,0.000530842,4911,25598,19491
f012b889-c1b02a27-96a3b9-1781364b-cf68b830,0.000734082,3730,21868,24402
af191a56-19b69a74-14dc4eb8-a3a5c23d-7bce314e,0.000514984,10185,20251,19564
182df48-6ae7c2cd-cb7a86cc-fd6dfba4-c36c98c1,0.00048384,5120,12838,32042
ca2e3d38-fbea1f60-42e5c495-b4d81f8c-e425ff31,0.000565778,10916,21454,17630
8e08ec12-dafe940d-ee076acc-49fd2ddd-1385125d,0.00030899,4469,28165,17366
42ac6569-dbec5e3a-97dcea68-158175a1-de82649b,0.000482253,11934,24545,13521
12b5b8f0-c95cb668-ae8d76cb-d8688530-90f51bef,0.000880898,1506,23953,24541
4ee40f3c-75fba99d-e7554af8-7002665c-1d862ba1,0.000732422,1704,29770,18526
525cbabf-220c3d6-43ad6702-3fa2e8ab-2a6a2c77,0.000406442,11836,27469,10695
328b75e9-a06d7108-37eb4602-97057a17-44fe389b,0.000652894,4991,13421,31588
4c3ad967-60f214ec-69220cf3-ee298893-8e9dcf58,0.000530842,13701,27148,9151
8fffdbb-b7a4caff-29355fa1-a9ca4690-a76a644c,0.000192901,22713,17301,9986
ad4a2b98-dd986745-b2417726-cc477dd8-915dc15a,0.000976562,2519,29997,17484
d1962dd3-d5f5ad43-5094bd8c-ac90c2ce-1d96dfda,0.000669041,5511,17413,27076
b334b6a-eb530f2b-26f45538-9e1c2d55-436d605d,0.000440449,12880,24508,12612
65bd82fd-4c0b18ce-dfb05dd-e3376bb6-9c18123d,0.00045041,16256,10818,22926
55a75f0d-d1c951bc-828310f1-b6e25a9c-97a58ad7,0.000611735,5615,20928,23457
6b2cc3b7-14f0f529-cac9d30e-b629c7db-d8d38fdd,0.000897422,4977,11830,33193
bba1ff70-5a83a3e6-2141cda6-91760c0d-59f7c2c8,0.00064373,7131,18072,24797
aa28930b-763e01f-d2786e43-5647e0d-34f87e5d,0.000353894,18571,27515,3914
13bbeab2-38ebe28b-d8dd5f2a-15b3a76-d3104d3d,3.21502e-05,16940,21222,11838
3c7eebb1-a1ebb3f4-53100c07-1777274c-8fb4891f,0.03645,2438,14643,32919
1da95673-4bcfb590-18d3fc0e-6462b019-612e9ca8,0.00023815,17064,22759,10177
f7333312-3c60fc59-5aacbae3-2139c850-b6fb53f0,0.000603497,5192,20607,24201
e2f634d9-df82c1ce-97e6e7ee-3eb205ba-8a76576d,0.000466754,15495,14642,19863
52e0aff-83d74906-9f9f9742-c3e9acce-e1d667aa,0.00035204,16324,20450,13226
a48f907a-f119277b-d38a08a7-83b815f7-4922aa93,0.000482798,18326,16825,14849
c28259dd-83fa7197-d261fb51-2541f7f7-158fd137,0.000825976,3431,16335,30234
2ae25db6-dad7b833-d2b0f83e-849fde2-d34a1e41,0.0104167,6671,16454,26875
8e394d06-c98db975-6400c847-6a74de0a-d31fd311,0.00030899,14541,25446,10013
9e24d51-b0fccf93-8cc9e81b-8232beba-c8082b61,0.000804663,2572,20437,26991
4275ce47-a8df4fc7-db04e966-331ff313-10d7fbf2,0.000541923,6299,33117,10584
8f390a21-9a1728de-1f70f3b8-a0808102-309dea31,0.000353894,8962,14996,26042
6b6cd2c7-817d88a3-b2fd5baa-65fc78f3-13d8f526,0.00023815,17972,23439,8589
2927e01c-285e08ba-a2db2ddf-ce717093-a60b9411,0.000611735,7676,20459,21865
7216a94e-222d4c90-f538750f-817d35d8-d2b9e51f,0.000652894,5672,13937,30391
fa02f67d-6c06aac3-652ddfeb-153457c0-b41b79d2,0.000482253,11647,24968,13385
a8804b26-7e13e13b-cf23141-2bdc929b-eb53f833,0.000530842,6422,31263,12315
e953ed2a-d92cf531-8992748-f7dc7448-a4a2cf56,0.000541923,3460,33721,12819
c036cb3d-b2dda56d-2cb54967-d02aee66-7b9f9d38,0.000804663,3139,17531,29330
bba0c7dc-1729df89-a136829f-30ab49f8-5c0d5acf,0.000541923,6060,34459,9481
6bec2ecb-7595e97e-771773fb-5e55e67-b5a15451,0.00023593,15168,20361,14471
352ee47b-b2832b4a-34321ad8-6d1b7784-5e1a353a,0.00023593,15108,28098,6794
7199486-c0c4240e-9fd9ba1b-b2aa7909-e9581d0c,0.000231273,14875,17442,17683
f6833d0-c22c1881-47108bc3-58e46ae7-629e16a8,0.000300407,12462,20266,17272
6622fba5-421ee7de-6905e6f3-fc5ca926-28f68be2,0.00160647,6552,14277,29171
4ee6c890-6136a6ba-b400e749-f6ebf194-677caab4,0.000530842,6522,20386,23092
ddc5c744-a31c8213-6a6f4640-644c5b7f-4d8a4dc1,0.000734082,7171,22727,20102
c3400752-9e4f6e0d-12690c8-d83865da-ba25dbb0,0.000284444,17602,17526,14872
5fec817c-40f2d24e-5480bb72-ea11139-835345b5,0.000549316,10458,24795,14747
59f59089-6390e576-990167d8-2775a207-5d8ae54b,0.000411987,13006,29232,7762
997a2479-49ed183e-f883caa3-3b3879af-83f0e5b6,0.000880898,4256,20725,25019
91e2b6a7-e7685cfc-54d0d300-8ac23d87-fe2f2d61,0.0356994,1035,10758,38207
21be7673-401f4509-76610b6c-b3926e02-f0d0a8c7,0.00154321,4533,20892,24575
6c66c7aa-b508967e-3d9127b2-633980c7-8491658f,0.000796262,4047,21085,24868
9df63e89-8e8be61a-d6466f91-fd9d3e8d-184069b2,0.000732422,4248,29136,16616
45289099-da698ea3-ca20a73a-c98fe2fe-709fbac6,0.000732422,7567,27542,14891
c9e025e2-e6c448fc-6e2b8563-c0f86057-b7c05735,0.000771605,4890,21503,23607
ea21d2bf-fd011942-87aed4e7-105a58b0-5e47af1a,0.000743378,5443,19017,25540
a88be58c-392c588c-afd8c64b-50574fb1-b87704c1,0.000274658,10420,17602,21978
307865b0-f0cca4b1-2e294580-dac14f0b-33a8d7a,0.000880898,1461,22959,25580
8b03f435-56bbe6d3-76bb0fff-7249f8e4-7b439ec5,0.00030899,9579,32279,8142
bb60101e-7d75f5e0-5283eb84-cb811ced-46c0c1dd,0.000530842,5263,29237,15500
c5dabf7f-63d9015e-c2b1ccc4-1f93e157-52741707,0.00023593,15464,27271,7265
d693339e-588fabf3-8d990db-73cf1a88-8f26c436,0.000411987,4557,29905,15538
a0a79169-6a1edda6-ce64c9a-84819c27-8f533f5b,0.000797708,5725,12217,32058
3bdbb8e3-44aa9607-e606e1fe-1257b501-2fabcb05,0.000541923,5479,28991,15530
bc741b33-d448ded9-9eead2a7-8d4c1007-c3a7bb7e,0.000381039,9689,19695,20616
32c473f1-7a888c73-c9279277-81cb849b-1bc36aeb,0.000902867,4204,9822,35974
7ddbc33-c016ac9d-1ebe6f78-f8222cbf-1ba2929c,0.000549316,8267,26728,15005
6049cfd1-e3987d4b-de834d4-bb4421ea-d8a84303,0.000411987,21973,23349,4678
96db4827-66438e47-47f40b2d-7d89363e-d4524855,0.000611735,8508,21179,20313
c98b00cd-355696ef-93ba52d5-56bc335f-b3d222b,0.000796262,3380,25784,20836
1b5adfae-b75215b7-7f93df0a-672d5015-3167c49d,0.000530842,7468,23486,19046
43779b7b-278afbb8-32951a2e-eb2cc623-842f3fd4,0.000541923,11689,29548,8763
2a089005-313206cc-a57a82fc-29f72e6d-e233aace,0.00026403,16391,20828,12781
9b23ba77-22603e7e-20eba0a6-18bb646d-d726e6e4,0.000734082,7071,24134,18795
f1390ada-7c7f2bbb-a32475e7-61c27fe2-ea97ec66,0.000685871,2320,24326,23354
c07b438b-bbbe1439-e08c9db7-157681e5-6feae68f,0.000796262,3072,28137,18791
4b0e508c-d97269ed-3521a98a-1e29763-ea8cce03,0.000565778,12454,20137,17409
4a03148e-7980627-8ec29dd0-bf38fa94-3fae959,0.000530842,10770,24219,15011
2bb383f2-598e18dc-b20e6d6f-d3dbe969-1b9eaf58,0.000353894,8230,27371,14399
acbb3792-cdb1b59f-5a09ccb0-d0886ef2-d53339e6,0.000956633,857,8968,40175
5225bb55-f009f1a-3d23a0d0-1ed8d66f-155a73bb,0.000530842,2411,26842,20747
6c96a45c-2faa778b-1a28c45-92f757ab-f14d149a,0.000530842,4001,28796,17203
984fc26a-e618c7db-4ac548f5-bbaedc4b-bc0a1dcf,0.000541923,7269,27259,15472
6d93a6e6-82c0d371-1430078d-bb3b9bad-46c05151,0.000611735,8585,22106,19309
34448ae0-8715432f-7c6e7a71-bfdcac2f-be5b0770,0.00731596,1335,23357,25308
ca155d3b-d2738e05-a47a62ff-a181fcd-1c2a77ba,0.000685871,7631,26820,15549
f08def4-272830e9-1118b51a-d53e1e61-266d25da,0.000367041,16073,21212,12715
be690872-5eff89e6-62b05f4e-226ec7d1-2fa28454,0.000541923,3606,31249,15145
13a3de18-c33e09a0-23c3c35d-24c16243-154cd497,0.000549316,3530,31641,14829
