GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
1a2-d956-c246-7559-a1d7,0.000231743,11675,17196
d7b9-7d17-c497-bd0b-5c20,0.000208146,20760,8038
eb1a-6a4-a4c3-1f68-9a03,0.000615375,8980,3802
abcb-a1bb-9ac1-163a-1d35,0.00023593,18130,11900
3324-17dc-f68b-f56a-8d36,0.000615375,10015,4671
9862-6af9-dc9e-5d-e064,0.00076171,6575,4208
49d4-d817-5d7b-e6b-9522,0.00113778,5972,8269
b99b-ccb1-3571-9492-67ef,0.000686646,7331,5869
d15a-7fad-6e94-761d-9f15,0.125,37,7344
1745-3a7-c567-74c0-1212,0.00030899,10470,16945
46b3-6154-429b-b547-d771,0.000330037,21307,7843
e1b0-bdde-f95a-2281-6137,0.000381039,11427,8897
2811-c2e2-7f21-5fc6-445e,0.000530842,9832,14339
b62a-5fc-9aa-ab0a-12fd,0.000549316,13365,14507
68f0-62d8-66b2-298a-5d41,0.000796262,2836,13462
37f5-5e99-15df-b716-be5f,0.000609663,10492,11861
bfa5-b8de-e72d-af4b-909c,0.000880898,2425,8418
d09a-7ff5-7f46-9f5-b67c,0.000732422,8231,6259
d375-425f-44f-f538-3faa,0.000549316,16343,14452
25e0-b4dd-f888-d0d-6428,0.000541923,8750,19018
aba3-1e10-598e-2aea-2805,0.000441,8007,6324
6d2-e905-c8c5-d070-8c2,0.000381039,13086,10075
c990-af8-32fd-f13e-7238,0.000482253,7740,9033
9985-ca47-a17d-624b-9ab7,0.00025489,19135,8733
ba07-4f5b-ebfc-92dd-6d06,0.000530842,6750,7041
368a-b593-a708-9035-940a,0.000804663,6013,6742
7458-3cd5-6db3-f0d-758a,0.000874412,1455,4971
17ae-59f-2e36-3ab-987c,0.000530842,13208,13250
9b3c-beb8-316c-5e91-da4a,0.000541923,10731,17297
12f2-951b-8fdd-b9fa-2550,0.000375509,19539,9096
23e7-d66c-e6e6-4d15-38fc,0.000530842,12827,11901
a29-c16d-75d2-77dc-d07b,0.000338702,15113,7885
eb5c-ba41-2c14-92c3-5d9,0.00063504,7881,4982
aef-aa71-b78-3925-ae1c,0.000796262,2970,6956
a3f5-d461-6cd4-d561-32f2,0.000482253,21249,11790
fe35-c5d0-1e6b-6b0a-9b31,0.000692297,9410,3693
515d-b228-8384-196a-8924,0.000804663,2505,7260
25d1-6c7-8408-9e8b-db0b,0.000428669,8928,13208
102e-7ea3-1e5a-2e99-e9ad,0.000424816,10538,9551
24fa-62e2-a027-a902-16d,0.000296105,25938,4265
7b33-7503-51ae-34ab-4a6b,0.000267918,15824,10693
c977-446d-f9b4-5424-64b8,0.000419718,17071,5842
aef3-8479-9b67-7517-4e7,0.000309658,14669,6623
f3f1-8545-838b-124b-b3de,0.000976562,3346,7619
6d37-e88e-4c0f-bee5-1d3a,0.00030899,22472,12382
967a-885c-61a7-902e-dc80,0.000338702,12732,12408
3cc2-ee63-8dbc-a88c-5bbe,0.00113778,3315,5585
64c8-15c3-444d-b0d7-d4a8,0.000549316,13666,14444
a90e-f1b0-4072-dce9-12df,0.00072576,11797,5513
6251-432d-4f90-78f1-ddac,0.000976562,3739,15719
ddca-aaef-68fd-b5c6-4c3d,0.00036169,26560,4050
ac7e-626a-4f11-3750-6c12,0.000542535,10680,7611
8cec-9f88-565b-6af9-1b77,0.000858307,4270,8003
9e79-32d3-4075-d847-3b1f,0.000603497,10567,6746
17d9-728a-a53-35ac-956c,0.000411987,12494,18327
fbd3-9fbc-64cd-4fbc-58de,0.000424816,16885,10019
6b7e-fb8-2713-bd0-7ef4,0.000267918,14330,10070
59ed-beb5-7b1d-2c4e-c7f6,0.00023593,17200,14807
e23f-1a27-6fb0-7c34-4876,0.000734082,8074,10730
dac8-e231-ed56-1db-ee02,0.000375509,14642,8145
74ad-c9a7-a23e-e45d-45db,0.000305868,24747,7276
f765-2f75-4b80-794f-a628,0.000549316,8413,15237
291e-5417-885a-1675-55f2,0.000707223,9980,7094
765c-82c0-b1bb-2313-6a28,0.000549316,3048,15034
79aa-c6c5-502d-10cf-6a9a,0.000541923,11299,12190
a510-c869-92e6-2d6a-dede,0.000148844,12754,11687
e1d6-e3ca-3bf3-7801-b1e6,0.000305868,10985,8832
b65-cbcb-7766-a4d-6b15,0.000796262,5431,12537
4766-3fc0-a0ef-a601-3f55,0.00076171,6097,4503
42a4-aa77-8f6b-7e97-2278,0.000482798,9459,7755
4151-89fc-ee43-b8b7-9449,0.000549316,8662,15433
b689-e861-52ef-5778-8e62,0.000786612,9057,1401
babc-8d7d-1bf7-4a27-c14,0.000267918,17014,12100
3e70-8b78-9611-2cb3-4430,0.000874412,877,4954
2a5a-860c-b31d-6e01-12e4,0.00026403,15976,9515
6b27-8e6e-b218-5527-2f69,0.000549316,15253,12234
c546-bb0-17ca-1835-6328,0.000428669,14660,11277
a62c-aa7a-c07-b548-f553,0.000132305,16161,10406
8ee5-d7ee-45a4-24f6-4a2,0.000267918,18120,13452
89d4-4f51-8aae-3cf2-bd52,0.000602136,14562,5577
9d92-a819-4bc0-4faa-fd40,0.00055296,16024,5612
6c19-391f-d7a0-7820-ee67,0.000754371,4989,7678
ccf4-f5a7-5e6c-4fc5-8f25,0.000917751,1101,5185
6bb6-e811-52f2-f664-2503,0.000609663,16729,7477
1044-93f7-cd1c-5c04-e3a1,0.000353894,9130,13675
ca5d-d72e-f892-d34d-6a21,0.000825976,4020,4421
25b9-3f66-a341-fd59-b786,0.000231743,22711,15435
73fd-5f94-9978-4119-bb98,0.00023593,24693,8786
184a-1c53-ffdc-8a00-fcc9,0.000220225,14237,10494
c166-137-513b-e284-11e6,0.000530842,16325,11865
a7aa-799c-1923-e60a-1443,0.000482798,17578,6674
ea44-7aed-68d7-3b7f-5d71,0.000530842,14602,11975
5723-8e2a-7931-7046-7434,0.000615375,6703,4056
55f9-4c54-6437-107d-5d2,0.000381039,13746,12485
b949-6c83-d7cb-1d80-7d00,0.000482253,12828,9647
42b9-6d83-14ac-2ce3-14b2,0.00212337,4956,6308
5e34-6140-d382-fa10-4de7,0.00048384,11999,6200
6b24-9f9-7b5d-46d9-fb0b,0.000976562,3249,19671
2fbb-8385-20e1-b0af-952e,0.000411987,16477,13289
ce73-ced5-2e49-9749-8fa4,0.00030899,17809,13067
747a-b036-70c9-a419-9bd5,0.000530842,8062,13212
9897-3181-39b6-c6e0-c8cb,0.000611735,10265,7849
c95a-dda7-76d1-84f2-e6e5,0.000549316,11325,13879
6c60-7b6c-e622-4a05-3453,0.000353894,10457,15517
6d18-6951-4ef3-ad01-b1ac,0.000411987,10123,13756
1cf0-2c4c-b4bb-312-7651,0.000530842,8108,13512
e90e-c140-a320-4ac3-7b0,0.000353894,13314,12352
12a2-c21e-4beb-a541-e94b,0.000354013,16990,9514
423c-3538-539b-e55c-7ffc,0.000796262,1993,13328
f594-9e5f-2a03-568b-be2e,0.000541923,5744,18146
6998-f244-ee21-c7b8-649d,0.000710929,7790,4331
8dbf-5f27-f3e6-59aa-ab51,0.000541923,10179,14750
8641-9be6-e089-d9dc-8142,0.000804663,2028,6462
5f37-b52a-13c1-df84-1f39,0.000541923,5349,24314
2230-491c-117d-1051-10d4,0.000452623,12031,8492
761a-9e10-6ffb-6a00-f7ba,0.000796262,927,14811
1ed-c03-ed8-a2f6-a309,0.000281632,18788,9323
3ba1-ff03-9dbf-ab9c-6903,0.000530842,6978,14965
957a-c6e8-5944-291a-c2bd,0.000267918,14597,10252
2361-3dfd-1f18-22a5-dcfe,0.000541923,5070,17252
d9e8-2493-e901-e8c0-c789,0.00617284,3769,16372
ab67-5bab-5eb9-d634-e494,0.000734082,4441,8542
5e68-11d5-e398-fc27-bd71,0.000428669,13090,11567
4716-c941-f8b9-662f-ebe7,0.00030899,16940,9390
f29a-9f75-8549-76f3-4555,0.00023593,11833,13974
8d27-e2fa-17f1-582b-84b3,0.000205994,19184,5005
46f3-928b-d1d3-d1a0-2ba3,0.000758519,7545,7065
f527-40e2-2324-2a50-93bb,0.000729333,4624,2983
16cc-1cea-3330-9c15-93dd,0.000868056,2235,10072
f43f-4f62-524c-c612-2102,0.000364255,8778,7559
9652-a156-3010-e839-2872,0.000576,9865,5293
13e-290d-8950-3b3-51de,0.000880898,2497,7424
1960-fc4e-132f-b9be-a276,0.000305868,10288,9004
7453-19dd-3cdd-24da-cc49,0.000732422,5296,12915
da3f-b396-9441-bad7-7947,0.00023593,20218,15475
4eba-d437-7595-61e9-8df5,0.000353894,11397,15585
d7b1-efe4-e4db-4d47-51cd,0.000611735,6978,7070
72d0-6552-2809-1aa3-ba3b,0.000211689,16738,12137
d496-e0e0-b0ef-9f7e-5c6c,0.000203221,18800,9439
6fd4-72a5-15b4-ad4a-1a5c,0.000541923,15981,14467
6a0f-3806-ce44-2dfa-e333,0.000305868,21854,7753
bd4a-f167-e624-dc33-f32d,0.000611735,10179,8971
a668-9927-c98a-478d-70b,0.0146319,1137,5507
3f66-451e-d0b3-61a9-f4e7,0.000353894,17467,11986
af2c-20dc-d06e-7d71-4ed6,0.00055566,11841,5985
b721-3c5b-ccd9-87d4-9e04,0.00048,9913,5692
c1c1-dc5c-6f82-294e-4698,0.00030899,19097,12963
3e16-58ca-82e1-e85-d63b,0.000734082,6458,7904
27e4-4560-9c1b-d7f9-4256,0.00023815,12635,10427
23d7-8f1a-7eb1-f0b0-16ee,0.000541923,9071,18518
1cb6-b271-f34a-8c38-dbbf,0.000301408,16094,13143
d741-a32-f312-55f3-fae3,0.000428669,11794,8961
f205-9924-5da6-86f0-7f7f,0.000411987,7424,14345
c19e-5e32-89b2-b4b0-b425,0.000796262,3859,10085
56ba-14ab-28d9-7d88-4695,0.000685871,7042,12085
d5d9-b99e-bf0e-9a65-850c,0.000530842,13268,11863
86e3-3a18-d9ee-2978-ca2f,0.000530842,6174,12613
c2f2-97b6-2f1-572-cb6a,0.000771605,2218,8658
cfb2-456b-3600-ae8c-b25b,0.000732422,8656,10766
cba9-67a8-18b6-1d9d-1870,0.000338702,6350,11359
6904-41e9-8c2b-5108-6925,0.000353894,16549,14344
558-477-b7c8-ada-bd69,0.000541923,3876,16977
d641-8e95-aa7d-87e7-835a,0.000609663,4929,10204
f270-dbc2-65fb-387e-78e2,1.10592e-05,26639,3293
1d75-b5bc-5dbf-f9fb-3e26,0.000353894,9784,12771
8e7a-d03c-ccbb-38f8-5823,0.000603497,10162,6480
de1b-7153-7ac-caea-414b,0.000771605,1535,9628
d5d6-e849-2d7e-38f7-3aae,0.000796262,3738,10463
fcd8-9e8c-2b3b-2fe8-1128,0.000707223,11334,7680
ab9a-a11f-123f-fc35-df11,0.000411987,15181,12833
1594-5f2b-a572-82ad-7c4c,0.00151704,7975,5414
9ed9-b8e6-7789-994-f6cc,0.00030899,9402,15301
b737-3ae6-6e38-c1bf-2706,0.000541923,12707,10621
fd55-18f9-fc44-53ad-f8cf,0.000411987,15050,15673
6c10-1644-28fd-d651-8588,0.000611735,9091,9752
d332-410f-a60-dc93-5140,0.00398131,5651,5709
b8e9-8988-9a5c-2721-4b47,0.000353894,15376,11215
5d0f-f7cc-7312-6327-d54f,0.000424816,18829,8927
9f32-f10d-e939-398e-182f,0.000381039,15193,8499
85b2-2c95-282e-7146-5a4c,0.000353894,10414,11297
cdb7-e261-5b35-b450-5ddd,0.000411987,12501,21066
4aee-179f-155a-3427-512d,0.000771605,5566,10528
2d89-68a7-4c1d-6a2f-167,0.000976562,3959,14352
4b3-1ef9-f736-b516-46d6,0.000611735,6460,8510
502d-3ac9-736b-785b-ac0f,0.000443171,13015,4078
ec4d-619d-e68c-d78b-da0a,0.000411987,8881,17397
ad9-2279-f1a9-2033-56a1,0.00658012,3469,3855
c0b0-93a7-d6e6-b7e6-48bd,0.000530842,12454,11582
1dbc-813-8386-9127-806f,0.000734082,5702,8017
c0e5-aa53-e969-a771-81de,0.000411987,6364,13085
d827-7af1-1a8e-af0d-32d8,0.000353894,13087,11943
634b-ccc9-3aeb-e6d2-5df0,0.0171661,1725,3335
7fb-a348-e331-42e7-8a1a,0.000541923,8509,10627
4122-fe41-a082-fdf1-801e,0.00023593,14117,16044
c581-7089-afd9-a8b2-b370,0.00064373,7376,7280
39f3-e9d4-b1b1-da75-e7c6,0.00244141,5402,5162
d0ad-587-a3d8-9e5-acac,0.0212337,2652,4029
eb95-9d4f-793f-9aad-5dc,0.00023593,15090,14983
da7b-d56-9977-4ce-205,0.000353894,7854,14383
dc8c-9fb1-a3c6-13f2-9c9c,0.000428669,12778,8392
4ecf-1e83-8bd3-c80f-b930,0.000743378,4914,5412
3d36-ef71-1ac8-d6ad-f43f,0.000589824,5130,4434
9a4f-217f-a11b-2622-e98e,0.000578183,12721,7592
3c63-530c-4716-e82e-25bb,0.000685871,7974,11663
c9ae-827d-473a-6ac9-a89f,0.000562629,18078,4752
2057-232a-cea9-1228-d144,0.000428669,13750,13816
7989-116b-bc94-13da-2b75,0.000734082,2362,7132
4378-b5b5-9a5b-a3e9-1dea,0.000428669,9707,12115
d31a-c440-4115-a1c3-d669,0.000404728,12182,7499
89cf-ec25-da9d-24a7-7111,0.00064373,8521,5750
44b1-1d59-d049-85c6-bf1c,0.000603497,11858,8480
56d7-f115-c37-3174-15bc,0.000530842,12192,15281
489b-180e-38ca-2f52-7f54,0.000411987,6546,20026
c48e-8de6-6f2d-d7e-e813,0.000732422,5803,16165
ddb3-158b-e8f3-e459-f802,0.000541923,12156,16276
ab34-f229-8c54-e3fe-217b,0.000267918,15035,12439
ab8-bcc7-941e-79e5-ca46,0.00023815,13689,12823
7c32-5798-dfd1-6525-3bf1,0.000353894,12118,12433
242-6711-7934-8e97-4b0f,0.00462963,4505,11446
4680-ca2-7f5f-ce6a-4ef6,0.00023593,8215,11931
6f6a-ad91-8d74-6adb-1f83,0.000428669,22127,10114
82ae-fb0-d8d6-3197-2c0a,0.000565778,11262,6370
d692-7a9d-e5a1-af68-ac34,0.00064373,9459,7130
11ac-8ac5-20ea-205b-412b,0.000549316,16437,11727
4a73-65f6-66fb-218c-3906,0.00023593,13686,16087
8959-5ad3-f2a4-aa44-7b2e,0.000482798,19395,6399
33cf-f4b7-e125-9aca-1643,0.000541923,5294,11623
6959-4f17-c79a-4223-c495,0.000541923,6976,13276
fceb-2476-2f2d-8a7f-65b,0.000509779,11595,10197
7f66-59dc-fe27-1694-482e,0.000381039,14221,12056
6c79-9764-c007-184b-7b90,0.000549316,8592,16342
8276-6864-d1c-d321-c8d7,0.000771605,6369,10057
ad01-c51e-6fc6-921f-a784,0.000611735,8677,10490
878f-7420-67b3-c1d7-f670,0.000411987,13391,18808
8410-bc3d-fb9d-c2f9-a10f,0.000541923,2379,14665
6b33-f921-23a8-ca08-b705,0.000225306,26777,9063
1ef0-9bb3-4562-1a8d-5eac,0.000353894,7656,10079
3238-9194-6421-a6fc-d9ec,0.000541923,11260,12612
3c08-9740-d859-a029-3e3c,0.000541923,2893,14891
2ca3-f66-ed04-fa8e-bb65,0.000353894,20140,12005
1da8-e723-ae14-f602-874d,0.000353894,14944,14351
f867-49a1-b58b-7ebb-4614,0.00026403,16898,7393
f841-47b-7207-3543-a73b,0.000411987,21651,12842
be06-483e-e8c4-aee3-d3bd,0.000530842,17762,10624
ed44-d7b0-928a-8dd7-b775,0.000411987,15133,15947
1f4e-6229-709a-812-110c,0.000685429,6346,4447
4458-9d3b-f6df-4730-c955,0.000522316,9930,5188
a67-8db1-f545-8374-e21b,0.000353894,19923,10681
90f5-d5b3-5685-87d5-1ce3,0.000530842,7276,14652
1fda-923c-aa94-151f-15b0,0.000231743,11236,15490
3b61-71e-4521-bb4b-9879,0.000541923,13127,13041
8b10-74ca-6652-35a5-89e9,0.000685871,6614,9509
648f-938c-5db2-8230-79e9,0.000157286,19042,13271
1981-3529-c51d-87ae-8a19,0.000541923,6584,19361
9933-12be-fee3-ff85-4863,0.000707223,7520,7619
88cc-7b87-ab8-6393-7df2,0.000353894,14536,11783
8de2-2e06-caa1-989b-9199,0.000549316,14808,14536
f22d-aeee-b8de-88ce-6da6,0.000804663,5937,7964
73b4-9958-1dfb-ec1b-2ae9,0.00195312,2339,9402
3271-dc1e-9ae3-fd12-74b9,0.000549316,8652,16038
a116-dc3-427e-59f5-9691,0.0197754,396,4391
b024-cda9-2fe9-ce20-b9c4,0.000406442,13634,7697
2ae6-398b-bc1d-e3d-87c7,0.000411987,16312,17615
28fa-40ae-63e5-c3dd-3dc1,0.000976562,993,21187
d89e-f059-8367-f97b-bef,0.000714737,6724,2468
b044-999-c22f-e02e-d7b9,0.000267918,14045,10566
9597-ea1e-8173-3af3-459f,0.000602136,10064,7742
1272-2547-62c2-4b24-735a,0.000411987,17249,13433
eb78-fed0-9a91-153f-498b,0.000796262,4462,12421
7949-2d29-4ddf-4363-87c4,0.000611735,7746,9672
1ed8-8faf-e904-1b89-eead,0.00030899,11307,15491
3708-cbd1-c718-6ab1-2b4b,0.000404728,16869,5436
24d2-ca94-9050-124f-b860,0.000353894,16231,17324
c98e-31fc-1775-ffb3-a957,0.00023815,13250,10694
d71f-d123-7aa7-df79-b538,0.000353894,11371,12686
2c85-912a-3a11-2e8-b6c7,0.000734082,5348,7664
effd-1020-8af-838d-9d84,0.000231743,6055,15712
